freq, avg, max, min
504, -2.144165E+03, 198914, -264189
505, -5.083765E+03, 198912, -264189
506, -5.909348E+03, 198912, -264189
507, -6.110794E+03, 198914, -262140
508, -6.366805E+03, 198658, -264189
509, -6.469883E+03, 198914, -194560
510, -6.084075E+03, 198658, -261120
512, -5.862972E+03, 198914, -147456
513, -5.347072E+03, 198658, -147456
514, -5.358600E+03, 198658, -147456
515, -5.540567E+03, 198914, -147326
517, -5.322287E+03, 198914, -147453
519, -2.361153E+02, 0, -4096
520, -3.751832E+02, 12288, -4096
521, -4.972428E+02, 12288, -4096
522, -5.362618E+02, 12288, -4096
524, -4.592242E+02, 12288, -4096
525, -2.471207E+02, 12288, -5120
526, -1.923439E+02, 12288, -5120
527, -9.579678E+01, 12288, -5120
529, -5.627748E+01, 12288, -5120
530, -5.252565E+01, 12288, -5120
531, -3.251588E+01, 12288, -5120
532, -4.076991E+01, 12288, -5120
533, -4.127015E+01, 12288, -5120
534, -3.101514E+01, 12288, -5120
535, -3.101514E+01, 12288, -5120
537, -4.127015E+01, 12288, -5120
538, -3.101514E+01, 12288, -5120
539, -3.101514E+01, 12288, -5120
540, -4.127015E+01, 12288, -5120
542, -4.127015E+01, 12288, -5120
544, -4.127015E+01, 12288, -5120
545, -4.127015E+01, 12288, -5120
546, -4.127015E+01, 12288, -5120
548, -3.101514E+01, 12288, -5120
550, -4.103566E+01, 12288, -5120
551, -4.005081E+01, 12288, -5120
552, -2.917049E+01, 12288, -5120
553, -3.773718E+01, 12288, -5120
555, -2.654421E+01, 12288, -5120
556, -2.544993E+01, 12288, -5120
557, -2.358964E+01, 12288, -5120
558, -4.740596E+01, 12288, -5120
559, -8.450220E+01, 12288, -5120
560, -1.331275E+02, 12288, -5120
562, -1.413034E+02, 12288, -5120
563, -3.004905E+02, 12288, -5248
564, -3.985149E+02, 12288, -5120
565, -4.867924E+02, 12288, -9216
567, -4.991343E+02, 12288, -8192
569, -6.399218E+02, 12288, -13312
570, -1.020673E+03, 12288, -13312
571, -1.173132E+03, 12288, -13440
573, -1.175601E+03, 12288, -13312
575, -1.115530E+03, 12288, -14336
576, -1.103623E+03, 14336, -14336
577, -1.135789E+03, 12288, -15360
578, -1.187559E+03, 12288, -17408
580, -1.254331E+03, 12288, -17408
581, -1.391228E+03, 12288, -18944
582, -1.408598E+03, 210102, -158990
583, -1.529076E+03, 116887, -94600
584, -1.974408E+03, 210230, -242248
585, -1.916302E+03, 234363, -195405
587, -1.528323E+03, 202975, -186876
588, -1.099365E+03, 194344, -214528
589, -2.380245E+03, 234367, -193045
590, -4.027614E+03, 216601, -195923
592, -4.407893E+03, 216601, -195923
594, -3.860092E+03, 216601, -195923
595, -6.073466E+02, 216601, -195923
596, -3.801271E+03, 203300, -195923
598, -1.852832E+03, 203300, -202502
600, -4.992342E+02, 184582, -202502
505, 0.000000E+00, 0, 0
506, 0.000000E+00, 0, 0
507, 0.000000E+00, 0, 0
508, 0.000000E+00, 0, 0
509, 0.000000E+00, 0, 0
510, -5.728780E+03, 198661, -262143
