freq, min_avg, max, min, illegal, max_avg
308, 2.677104E+00, 62, 1, 0, 5.969863E+01
309, 2.678082E+00, 62, 1, 0, 5.967221E+01
310, 2.664384E+00, 62, 1, 0, 5.958219E+01
311, 2.672211E+00, 62, 1, 0, 5.951957E+01
312, 2.680039E+00, 62, 1, 0, 5.949706E+01
313, 2.681996E+00, 62, 1, 0, 5.944618E+01
314, 2.699609E+00, 62, 1, 0, 5.940509E+01
315, 2.727984E+00, 62, 1, 0, 5.940313E+01
316, 2.793542E+00, 62, 1, 0, 5.939726E+01
317, 2.829746E+00, 62, 1, 0, 5.935812E+01
318, 2.935421E+00, 62, 1, 0, 5.930431E+01
319, 2.948141E+00, 62, 1, 0, 5.917025E+01
320, 2.951076E+00, 62, 1, 0, 5.902838E+01
322, 2.951076E+00, 62, 1, 0, 5.898630E+01
323, 2.958904E+00, 62, 1, 0, 5.882877E+01
325, 3.023483E+00, 62, 1, 0, 5.879061E+01
326, 3.126223E+00, 62, 1, 0, 5.849511E+01
328, 3.211350E+00, 62, 1, 0, 5.835714E+01
329, 3.444227E+00, 62, 1, 0, 5.755382E+01
330, 3.463796E+00, 62, 1, 0, 5.699804E+01
331, 3.454012E+00, 62, 1, 0, 5.683268E+01
332, 3.445205E+00, 62, 1, 0, 5.663699E+01
334, 3.407045E+00, 62, 1, 0, 5.648239E+01
335, 3.384540E+00, 62, 1, 0, 5.613699E+01
337, 3.366928E+00, 62, 1, 0, 5.584051E+01
338, 3.339530E+00, 62, 1, 0, 5.558121E+01
339, 3.308219E+00, 62, 1, 0, 5.536693E+01
340, 3.309198E+00, 62, 1, 0, 5.523092E+01
341, 3.418787E+00, 62, 1, 0, 5.513503E+01
342, 3.892368E+00, 62, 1, 0, 5.506849E+01
344, 4.297456E+00, 62, 1, 0, 5.506556E+01
345, 5.447162E+00, 62, 1, 0, 5.483562E+01
347, 5.724070E+00, 62, 1, 0, 5.446869E+01
348, 6.451076E+00, 62, 1, 0, 5.308708E+01
350, 7.122309E+00, 62, 1, 0, 5.204697E+01
351, 7.443249E+00, 62, 1, 0, 5.200294E+01
353, 7.438356E+00, 62, 1, 0, 5.191096E+01
354, 7.696673E+00, 62, 1, 0, 5.176419E+01
355, 7.832681E+00, 62, 1, 0, 5.159980E+01
356, 8.038160E+00, 62, 1, 0, 5.050000E+01
357, 8.487280E+00, 62, 1, 0, 4.914188E+01
359, 9.060665E+00, 62, 1, 0, 4.746086E+01
360, 9.306262E+00, 62, 1, 0, 4.619961E+01
362, 9.380626E+00, 62, 1, 0, 4.391879E+01
363, 8.966732E+00, 62, 1, 0, 4.317319E+01
364, 8.870841E+00, 62, 1, 0, 4.321233E+01
365, 8.751468E+00, 62, 1, 0, 4.315460E+01
366, 8.987280E+00, 62, 1, 0, 4.258219E+01
367, 9.455969E+00, 62, 1, 0, 4.135616E+01
369, 1.025734E+01, 62, 1, 0, 4.058219E+01
370, 1.274658E+01, 62, 1, 0, 3.600294E+01
372, 1.318689E+01, 62, 1, 0, 3.513405E+01
373, 1.363796E+01, 62, 1, 0, 3.325930E+01
375, 1.417613E+01, 60, 1, 0, 3.293836E+01
376, 1.446086E+01, 60, 1, 0, 3.405871E+01
378, 1.467710E+01, 60, 1, 0, 3.447945E+01
