freq, avg, max, min
480, 0.000000E+00, 0, 0
481, 0.000000E+00, 0, 0
482, 0.000000E+00, 0, 0
483, 0.000000E+00, 0, 0
484, 0.000000E+00, 0, 0
485, 0.000000E+00, 0, 0
487, 0.000000E+00, 0, 0
488, 0.000000E+00, 0, 0
489, 0.000000E+00, 0, 0
490, 4.887586E-04, 1, 0
492, 0.000000E+00, 0, 0
494, 4.887586E-04, 1, 0
495, 2.932551E-03, 1, 0
496, 6.353861E-03, 1, 0
497, 3.421310E-03, 1, 0
499, 3.910068E-03, 1, 0
500, 4.398827E-03, 1, 0
501, 5.865103E-03, 1, 0
502, 8.797654E-03, 1, 0
504, 8.797654E-03, 1, 0
505, 3.567937E-02, 1, 0
506, 3.225806E-02, 1, 0
507, 3.470186E-02, 1, 0
508, 4.398827E-02, 1, 0
509, 5.083089E-02, 1, 0
510, 7.380254E-02, 1, 0
512, 6.451613E-02, 1, 0
513, 8.064516E-02, 1, 0
514, 8.455523E-02, 1, 0
515, 8.699902E-02, 1, 0
517, 9.384164E-02, 1, 0
519, 1.026393E-01, 1, 0
520, 1.173021E-01, 1, 0
521, 1.173021E-01, 1, 0
522, 1.177908E-01, 1, 0
524, 1.187683E-01, 1, 0
525, 1.212121E-01, 1, -1
526, 1.348974E-01, 1, 0
527, 1.251222E-01, 1, -1
529, 1.246334E-01, 1, -1
530, 1.260997E-01, 1, -1
531, 1.256109E-01, 1, -1
532, 1.246334E-01, 1, -1
533, 1.221896E-01, 1, -1
534, 1.192571E-01, 1, -1
535, 1.114370E-01, 1, -1
537, 1.085044E-01, 1, -1
538, 9.677419E-02, 1, -1
539, 9.530792E-02, 1, -1
540, 1.025100E+03, 2097152, -1
542, 8.200107E+03, 2097152, -1
544, 2.039753E+05, 606076928, -402653184
545, -4.561253E+05, 939524096, -973078528
546, 2.911595E+06, 908066816, -838860800
548, 1.550852E+07, 972881920, -1006632960
550, -5.419135E+07, 874872832, -1008730112
551, 2.269510E+08, 1009319936, -170426368
552, 1.760175E+08, 874872832, -170655744
553, 1.759794E+08, 875003904, -170590207
555, 1.760350E+08, 874971136, -170393600
556, 1.759737E+08, 874840064, -170524672
557, 1.780729E+08, 4294967297, -170524672
558, 1.780729E+08, 4294967296, -170524672
559, 1.862053E+08, 4294967296, -703135744
560, 2.074433E+08, 4900880384, -170393600
562, 2.092934E+08, 5066948608, -170524672
563, 2.486463E+08, 5133860865, -703135744
564, 2.488984E+08, 5066948608, -536870913
565, 2.822315E+08, 5133860865, -703135744
567, 2.843173E+08, 5133860864, -703135744
569, 3.053206E+08, 5133860865, -703135744
570, 3.155368E+08, 5133860865, -703135744
571, 3.186856E+08, 5133860865, -1478656000
573, 3.197260E+08, 5133860865, -703135744
575, 3.207695E+08, 5133860865, -1478656000
576, 3.206634E+08, 5133860865, -1478656000
577, 3.175617E+08, 5132812289, -3657662464
578, 3.207905E+08, 5133860865, -1478656000
580, 3.186364E+08, 5132812289, -3657662464
581, 3.176970E+08, 5132812289, -4294967296
587, 3.080523E+08, 5136220161, -4294967296
593, 2.800046E+08, 5168168960, -4427677568
599, 1.540389E+08, 5168168960, -4432363520
479, 0.000000E+00, 0, 0
480, 0.000000E+00, 0, 0
481, 0.000000E+00, 0, 0
482, 0.000000E+00, 0, 0
483, 0.000000E+00, 0, 0
484, 0.000000E+00, 0, 0
485, 0.000000E+00, 0, 0
487, 0.000000E+00, 0, 0
488, 0.000000E+00, 0, 0
489, 1.466276E-03, 1, 0
490, 1.466276E-03, 1, 0
492, 2.932551E-03, 1, 0
494, 3.421310E-03, 1, 0
495, 3.910068E-03, 1, 0
496, 5.376344E-03, 1, 0
497, 5.376344E-03, 1, 0
499, 4.887586E-03, 1, 0
500, 6.353861E-03, 1, 0
501, 1.075269E-02, 1, 0
502, 9.775171E-03, 1, 0
504, 1.759531E-02, 1, 0
505, 2.003910E-02, 1, 0
506, 2.541544E-02, 1, 0
507, 3.616813E-02, 1, 0
508, 4.887586E-02, 1, 0
509, 5.278592E-02, 1, 0
510, 6.158358E-02, 1, 0
512, 6.842620E-02, 1, 0
513, 7.624633E-02, 1, 0
514, 8.504399E-02, 1, 0
515, 8.651026E-02, 1, 0
517, 1.045943E-01, 1, 0
519, 9.579668E-02, 1, 0
520, 1.036168E-01, 1, 0
521, 1.075269E-01, 1, 0
522, 1.085044E-01, 1, 0
524, 1.109482E-01, 1, 0
525, 1.133920E-01, 1, 0
526, 1.143695E-01, 1, 0
527, 1.148583E-01, 1, 0
529, 1.236559E-01, 1, -1
530, 1.163245E-01, 1, -1
531, 1.143695E-01, 1, -1
532, 1.241447E-01, 1, -1
