freq, min_avg, max, min, illegal, max_avg
559, 0.000000E+00, 0, 0, 0, 0.000000E+00
560, 0.000000E+00, 0, 0, 0, 0.000000E+00
562, 0.000000E+00, 0, 0, 0, 0.000000E+00
563, 0.000000E+00, 0, 0, 0, 0.000000E+00
564, 0.000000E+00, 0, 0, 0, 0.000000E+00
565, 3.908158E-03, 16, 16, 0, 3.908158E-03
567, 3.908158E-03, 16, 16, 0, 3.908158E-03
569, 0.000000E+00, 0, 0, 0, 0.000000E+00
570, 3.908158E-03, 16, 16, 0, 3.908158E-03
571, 0.000000E+00, 0, 0, 0, 0.000000E+00
573, 0.000000E+00, 0, 0, 0, 0.000000E+00
575, 0.000000E+00, 0, 0, 0, 0.000000E+00
576, 0.000000E+00, 0, 0, 0, 0.000000E+00
577, 5.862237E-03, 12, 12, 0, 5.862237E-03
578, 6.839277E-03, 16, 12, 0, 6.839277E-03
580, 1.270151E-02, 16, 12, 0, 1.270151E-02
581, 2.344895E-02, 12, 12, 0, 2.344895E-02
582, 2.735711E-02, 16, 12, 0, 2.735711E-02
583, 2.638007E-02, 12, 12, 0, 2.638007E-02
584, 4.689790E-02, 12, 12, 0, 4.689790E-02
585, 4.494382E-02, 16, 12, 0, 4.494382E-02
587, 5.373718E-02, 16, 12, 0, 5.373718E-02
588, 6.130923E-02, 16, 5, 0, 6.155349E-02
589, 8.426966E-02, 16, 3, 0, 8.768930E-02
590, 8.036150E-02, 16, 3, 0, 8.280410E-02
592, 2.957987E-01, 16, 3, 0, 3.646800E-01
594, 4.484612E-01, 16, 3, 0, 5.691255E-01
595, 7.357108E-01, 16, 3, 0, 9.562775E-01
596, 9.071812E-01, 16, 3, 0, 1.199560E+00
598, 1.095506E+00, 16, 3, 0, 1.470445E+00
600, 1.373962E+00, 16, 3, 0, 1.900342E+00
559, 0.000000E+00, 0, 0, 0, 0.000000E+00
560, 0.000000E+00, 0, 0, 0, 0.000000E+00
562, 3.908158E-03, 16, 16, 0, 3.908158E-03
563, 0.000000E+00, 0, 0, 0, 0.000000E+00
564, 0.000000E+00, 0, 0, 0, 0.000000E+00
565, 3.908158E-03, 16, 16, 0, 3.908158E-03
567, 0.000000E+00, 0, 0, 0, 0.000000E+00
569, 0.000000E+00, 0, 0, 0, 0.000000E+00
570, 3.908158E-03, 16, 16, 0, 3.908158E-03
571, 3.908158E-03, 16, 16, 0, 3.908158E-03
573, 3.908158E-03, 16, 16, 0, 3.908158E-03
575, 3.908158E-03, 16, 16, 0, 3.908158E-03
576, 1.465559E-02, 16, 12, 0, 1.465559E-02
577, 7.816317E-03, 16, 16, 0, 7.816317E-03
578, 3.908158E-03, 16, 16, 0, 3.908158E-03
580, 2.051783E-02, 16, 12, 0, 2.051783E-02
581, 2.638007E-02, 16, 12, 0, 2.638007E-02
582, 1.270151E-02, 16, 12, 0, 1.270151E-02
583, 1.563263E-02, 16, 12, 0, 1.563263E-02
584, 1.270151E-02, 16, 12, 0, 1.270151E-02
585, 1.905227E-02, 16, 12, 0, 1.905227E-02
587, 2.198339E-02, 16, 12, 0, 2.198339E-02
588, 5.886663E-02, 16, 12, 0, 5.911089E-02
589, 4.567660E-02, 16, 3, 0, 5.373718E-02
590, 7.205667E-02, 16, 3, 0, 8.402540E-02
592, 2.503664E-01, 16, 3, 0, 3.131412E-01
594, 3.194919E-01, 16, 3, 0, 4.191500E-01
595, 6.431363E-01, 16, 3, 0, 8.321935E-01
596, 9.174402E-01, 16, 3, 0, 1.236444E+00
598, 1.033219E+00, 16, 3, 0, 1.404983E+00
600, 1.289936E+00, 16, 3, 0, 1.815828E+00
546, 0.000000E+00, 0, 0, 0, 0.000000E+00
548, 0.000000E+00, 0, 0, 0, 0.000000E+00
550, 0.000000E+00, 0, 0, 0, 0.000000E+00
551, 0.000000E+00, 0, 0, 0, 0.000000E+00
552, 0.000000E+00, 0, 0, 0, 0.000000E+00
553, 0.000000E+00, 0, 0, 0, 0.000000E+00
555, 0.000000E+00, 0, 0, 0, 0.000000E+00
556, 0.000000E+00, 0, 0, 0, 0.000000E+00
557, 0.000000E+00, 0, 0, 0, 0.000000E+00
558, 3.908158E-03, 16, 16, 0, 3.908158E-03
559, 3.908158E-03, 16, 16, 0, 3.908158E-03
560, 3.908158E-03, 16, 16, 0, 3.908158E-03
562, 3.908158E-03, 16, 16, 0, 3.908158E-03
563, 7.816317E-03, 16, 16, 0, 7.816317E-03
564, 7.816317E-03, 16, 16, 0, 7.816317E-03
565, 7.816317E-03, 16, 16, 0, 7.816317E-03
567, 7.816317E-03, 16, 16, 0, 7.816317E-03
569, 7.816317E-03, 16, 16, 0, 7.816317E-03
570, 7.816317E-03, 16, 16, 0, 7.816317E-03
571, 7.816317E-03, 16, 16, 0, 7.816317E-03
573, 7.816317E-03, 16, 16, 0, 7.816317E-03
575, 7.816317E-03, 16, 16, 0, 7.816317E-03
576, 7.816317E-03, 16, 16, 0, 7.816317E-03
577, 7.816317E-03, 16, 16, 0, 7.816317E-03
578, 1.465559E-02, 16, 12, 0, 1.465559E-02
580, 2.051783E-02, 16, 12, 0, 2.051783E-02
581, 1.660967E-02, 16, 12, 0, 1.660967E-02
582, 2.344895E-02, 16, 12, 0, 2.344895E-02
583, 3.517342E-02, 16, 12, 0, 3.517342E-02
584, 4.982902E-02, 16, 12, 0, 4.982902E-02
585, 4.982902E-02, 16, 12, 0, 4.982902E-02
587, 5.324866E-02, 16, 12, 0, 5.324866E-02
588, 6.936981E-02, 16, 12, 0, 6.936981E-02
589, 9.648266E-02, 16, 3, 0, 1.033219E-01
590, 7.254519E-02, 16, 3, 0, 7.816317E-02
592, 2.420616E-01, 16, 3, 0, 2.813874E-01
594, 5.073278E-01, 16, 3, 0, 6.511969E-01
595, 7.286273E-01, 16, 3, 0, 9.399121E-01
596, 1.032975E+00, 16, 3, 0, 1.399365E+00
598, 1.119932E+00, 16, 3, 0, 1.506106E+00
600, 1.330972E+00, 16, 3, 0, 1.860772E+00
567, 0.000000E+00, 0, 0, 0, 0.000000E+00
569, 0.000000E+00, 0, 0, 0, 0.000000E+00
570, 0.000000E+00, 0, 0, 0, 0.000000E+00
571, 0.000000E+00, 0, 0, 0, 0.000000E+00
573, 0.000000E+00, 0, 0, 0, 0.000000E+00
575, 3.908158E-03, 16, 16, 0, 3.908158E-03
576, 0.000000E+00, 0, 0, 0, 0.000000E+00
577, 9.770396E-03, 16, 12, 0, 9.770396E-03
578, 0.000000E+00, 0, 0, 0, 0.000000E+00
580, 2.931119E-03, 12, 12, 0, 2.931119E-03
581, 1.954079E-02, 16, 12, 0, 1.954079E-02
582, 2.833415E-02, 16, 12, 0, 2.833415E-02
583, 1.856375E-02, 16, 12, 0, 1.856375E-02
584, 2.540303E-02, 16, 12, 0, 2.540303E-02
585, 6.472887E-02, 16, 12, 0, 6.472887E-02
587, 5.886663E-02, 16, 12, 0, 5.886663E-02
588, 4.518808E-02, 16, 3, 0, 4.665364E-02
589, 7.791891E-02, 16, 3, 0, 8.549096E-02
590, 1.064973E-01, 16, 3, 0, 1.226185E-01
592, 2.591597E-01, 16, 3, 0, 3.126527E-01
594, 4.890083E-01, 16, 3, 0, 6.184660E-01
595, 8.248657E-01, 16, 3, 0, 1.074988E+00
596, 9.882755E-01, 16, 3, 0, 1.306790E+00
598, 1.157792E+00, 16, 3, 0, 1.552760E+00
600, 1.371275E+00, 16, 3, 0, 1.898632E+00
555, 0.000000E+00, 0, 0, 0, 0.000000E+00
556, 0.000000E+00, 0, 0, 0, 0.000000E+00
557, 0.000000E+00, 0, 0, 0, 0.000000E+00
558, 3.908158E-03, 16, 16, 0, 3.908158E-03
559, 0.000000E+00, 0, 0, 0, 0.000000E+00
560, 3.908158E-03, 16, 16, 0, 3.908158E-03
562, 3.908158E-03, 16, 16, 0, 3.908158E-03
563, 0.000000E+00, 0, 0, 0, 0.000000E+00
564, 0.000000E+00, 0, 0, 0, 0.000000E+00
565, 0.000000E+00, 0, 0, 0, 0.000000E+00
567, 0.000000E+00, 0, 0, 0, 0.000000E+00
569, 3.908158E-03, 16, 16, 0, 3.908158E-03
570, 3.908158E-03, 16, 16, 0, 3.908158E-03
571, 3.908158E-03, 16, 16, 0, 3.908158E-03
573, 0.000000E+00, 0, 0, 0, 0.000000E+00
575, 3.908158E-03, 16, 16, 0, 3.908158E-03
576, 3.908158E-03, 16, 16, 0, 3.908158E-03
577, 3.908158E-03, 16, 16, 0, 3.908158E-03
578, 1.367855E-02, 16, 12, 0, 1.367855E-02
580, 7.816317E-03, 16, 16, 0, 7.816317E-03
581, 9.770396E-03, 16, 12, 0, 9.770396E-03
