freq, avg, max
315, 0.000000E+00, 0.000000E+00
316, 0.000000E+00, 0.000000E+00
317, 0.000000E+00, 0.000000E+00
318, 0.000000E+00, 0.000000E+00
319, 0.000000E+00, 0.000000E+00
320, 0.000000E+00, 0.000000E+00
322, 0.000000E+00, 0.000000E+00
323, 0.000000E+00, 0.000000E+00
325, 0.000000E+00, 0.000000E+00
326, 0.000000E+00, 0.000000E+00
328, 0.000000E+00, 0.000000E+00
329, 0.000000E+00, 0.000000E+00
330, 6.674918E-10, 1.469037E-07
331, 4.011107E-09, 3.156492E-07
332, 1.342194E-08, 2.990975E-06
334, 1.378149E-08, 2.990975E-06
335, 6.333953E-09, 3.159073E-07
337, 6.333953E-09, 3.159073E-07
338, 6.333953E-09, 3.159073E-07
339, 1.378149E-08, 2.990975E-06
340, 1.378149E-08, 2.990975E-06
341, 6.333953E-09, 3.159073E-07
342, 6.333953E-09, 3.159073E-07
344, 1.378149E-08, 2.990975E-06
345, 1.378149E-08, 2.990975E-06
347, 6.333953E-09, 3.159073E-07
348, 8.073447E-09, 3.159073E-07
350, 1.947135E-08, 2.990975E-06
351, 2.109717E-08, 2.990975E-06
353, 1.380219E-08, 8.933509E-07
354, 2.109717E-08, 2.990975E-06
355, 2.109717E-08, 2.990975E-06
356, 2.109717E-08, 2.990975E-06
357, 1.380219E-08, 8.933509E-07
359, 1.380219E-08, 8.933509E-07
360, 2.109717E-08, 2.990975E-06
362, 1.380219E-08, 8.933509E-07
363, 2.109717E-08, 2.990975E-06
364, 2.109717E-08, 2.990975E-06
365, 1.380219E-08, 8.933509E-07
366, 2.109717E-08, 2.990975E-06
367, 2.109717E-08, 2.990975E-06
369, 1.380219E-08, 8.933509E-07
370, 2.450390E-04, 8.281290E-02
372, 1.087073E-04, 5.554698E-02
373, 6.422869E-04, 5.304341E-01
375, 4.439099E-04, 1.250874E-01
376, 5.202886E-04, 1.751225E-01
378, 6.418301E-04, 1.751225E-01
379, 4.647961E-04, 2.083712E-01
380, 7.833817E-04, 5.304341E-01
381, 5.390480E-04, 2.083712E-01
382, 1.152641E-03, 5.304341E-01
384, 1.258127E-03, 2.917196E-01
385, 1.324526E-03, 2.917196E-01
387, 9.665769E-04, 2.652170E-01
