freq, avg, max, min
315, 0.000000E+00, 0, 0
316, 0.000000E+00, 0, 0
317, 0.000000E+00, 0, 0
318, 0.000000E+00, 0, 0
319, 0.000000E+00, 0, 0
320, 0.000000E+00, 0, 0
322, 0.000000E+00, 0, 0
323, 0.000000E+00, 0, 0
325, 0.000000E+00, 0, 0
326, 0.000000E+00, 0, 0
328, 0.000000E+00, 0, 0
329, 0.000000E+00, 0, 0
330, 2.151686E+09, 137438953472, 0
331, 1.143083E+10, 137438953472, 0
332, 1.815485E+10, 137438953472, 0
334, 1.976862E+10, 137438953472, 0
335, 1.909621E+10, 137438953472, 0
337, 1.909621E+10, 137438953472, 0
338, 1.909621E+10, 137438953472, 0
339, 1.976862E+10, 137438953472, 0
340, 1.976862E+10, 137438953472, 0
341, 1.909621E+10, 137438953472, 0
342, 1.909621E+10, 137438953472, 0
344, 1.976862E+10, 137438953472, 0
345, 1.976862E+10, 137438953472, 0
347, 1.909621E+10, 137438953472, 0
348, 1.425492E+10, 137438953472, -137438953472
350, 7.530902E+09, 137438953472, -137438953472
351, 2.689608E+09, 137438953472, -137438953472
353, 2.689608E+09, 137438953472, -137438953472
354, 2.689608E+09, 137438953472, -137438953472
355, 2.689608E+09, 137438953472, -137438953472
356, 2.689608E+09, 137438953472, -137438953472
357, 2.689608E+09, 137438953472, -137438953472
359, 2.689608E+09, 137438953472, -137438953472
360, 2.689608E+09, 137438953472, -137438953472
362, 2.689608E+09, 137438953472, -137438953472
363, 2.689608E+09, 137438953472, -137438953472
364, 2.689608E+09, 137438953472, -137438953472
365, 2.689608E+09, 137438953472, -137438953472
366, 2.689608E+09, 137438953472, -137438953472
367, 2.689608E+09, 137438953472, -137438953472
369, 2.689608E+09, 137438953472, -137438953472
370, -4.935425E+14, 137438953472, -180143985094819840
372, -5.993022E+14, 137438953472, -576460889742376960
373, -6.698086E+14, 36028797018963968, -576460889742376960
375, -5.993022E+14, 36028934457917440, -252201579132747776
376, 7.050914E+13, 36028934457917440, -252201441693794304
378, -5.640489E+14, 36028934457917440, -252201579132747776
379, 3.084761E+14, 108086528495845376, -180143985094819840
380, 4.142395E+14, 108086528495845376, -36028934457917440
381, 6.257633E+14, 45035858834751488, -180143985094819840
382, 1.269135E+15, 108086253617938432, -45036133712658432
384, 1.480655E+15, 45036133712658432, -252201579132747776
385, 1.471842E+15, 45036133712658432, -252201579132747776
387, 1.480655E+15, 45036133712658432, -54043332967399424
388, 1.313202E+15, 45036133712658432, -9007336693694464
389, 1.401335E+15, 27021735203176448, -9007336693694464
390, 3.014170E+15, 2296835809967341568, -9007336693694464
391, 3.102303E+15, 2296835809958952960, -9007336693694464
392, 2.785024E+15, 2296835809967341568, -9007336693694464
