freq, avg, max
406, 0.000000E+00, 0
407, 0.000000E+00, 0
408, 0.000000E+00, 0
409, 0.000000E+00, 0
410, 0.000000E+00, 0
412, 0.000000E+00, 0
413, 0.000000E+00, 0
414, 0.000000E+00, 0
415, 1.101663E+13, 11258999068426240
417, 1.101663E+13, 11258999068426240
419, 2.203327E+12, 2251799813685248
420, 1.101663E+13, 11258999068426240
421, 1.101663E+13, 11258999068426240
422, 6.609980E+12, 2251799813685248
424, 1.101663E+13, 2251799813685248
425, 2.974938E+13, 11258999068426240
426, 3.526355E+13, 15762598695796736
427, 9.050175E+15, 9223372036854775808
429, 3.306220E+13, 15762598695796736
430, 2.535113E+13, 11258999068426240
431, 2.094552E+13, 11258999068426240
432, 9.051282E+15, 9223372036854775808
433, 9.051284E+15, 9223371968135299072
434, 9.057894E+15, 9223371968135299072
435, 6.832185E+13, 36028797018963968
437, 7.052518E+13, 36028797018963968
438, 1.131851E+16, 11529214942989254656
439, 1.131851E+16, 11529214942989254656
440, 5.730734E+13, 36028797018963968
442, 1.131465E+16, 11529214942991351808
444, 2.483427E+16, 16140900961418739712
445, 2.870405E+15, 2305843009213693952
446, 2.872608E+15, 2305843009213693952
447, 3.612375E+15, 2305843009213693952
449, 1.249674E+16, 9223372036854775808
450, 1.348548E+16, 9223372036854775808
451, 1.287406E+16, 9223372036854775808
452, 1.378293E+16, 9223372036854775808
454, 1.319161E+16, 9223372036854775808
455, 1.205883E+16, 9223372036854775808
456, 2.800155E+16, 9223372036856872952
457, 1.886931E+16, 11529215046068469760
458, 1.438196E+16, 11529215046068469760
459, 1.339597E+16, 9223372036854775808
460, 2.979423E+16, 16140901064495857664
462, 2.884322E+16, 16140901064495857664
463, 2.719513E+16, 16140901064495857664
464, 3.677740E+16, 16140901064495857664
465, 2.822353E+16, 16140901064495857664
467, 3.342035E+16, 16140901064495857664
469, 7.041503E+16, 18446744142426931200
470, 1.114272E+17, 18446744159606800376
471, 2.293192E+17, 18446744159606800376
472, 3.940096E+17, 18447869973616394240
474, 4.688762E+17, 18464758472219033600
475, 7.331561E+17, 18464758506578771976
476, 9.033177E+17, 18464758472219033600
477, 1.128935E+18, 18464758506578771976
479, 1.068220E+18, 18464758506578771976
480, 1.247576E+18, 18464758472219033600
481, 1.323677E+18, 18464758506578771976
482, 1.333191E+18, 18464758472219033600
483, 1.398885E+18, 18464758506578771976
484, 1.526370E+18, 18464758506578771976
485, 1.450565E+18, 18465884303408496658
487, 1.578801E+18, 18482772956625764360
488, 1.680433E+18, 18482772870726418472
489, 1.750996E+18, 18734974449861263360
490, 1.761056E+18, 18734974484223098864
492, 2.011567E+18, 18734974484223098864
494, 1.908930E+18, 23058711567113650176
495, 2.166906E+18, 18734974484223098864
496, 2.387493E+18, 23077570390553264128
497, 2.374051E+18, 19599665578316398592
499, 2.529094E+18, 23077570390553264128
500, 2.660213E+18, 23077570390553264128
501, 2.730223E+18, 23346660468288651264
502, 2.660671E+18, 23059555992045879296
504, 2.693618E+18, 23059555992045879296
505, 3.074402E+18, 23345534568379711488
506, 3.158422E+18, 23345534568379711488
507, 3.155564E+18, 23059555992045879296
513, 3.550145E+18, 23202615674728873976
519, 3.938137E+18, 27672438279122190336
525, 3.997439E+18, 24213603396555374592
530, 3.995856E+18, 27671312379215347712
535, 4.523572E+18, 27659982951273201648
540, 4.826693E+18, 27670116153511905282
545, 5.112641E+18, 28248617470553749520
550, 5.285688E+18, 27958487224204394462
555, 5.616494E+18, 28536847846705461260
560, 6.087620E+18, 27957290955553374174
565, 6.820649E+18, 27957290955553374174
570, 6.889895E+18, 27856241438914248670
