freq, avg, max
384, 0.000000E+00, 0.000000E+00
385, 0.000000E+00, 0.000000E+00
387, 0.000000E+00, 0.000000E+00
388, 0.000000E+00, 0.000000E+00
389, 0.000000E+00, 0.000000E+00
390, 0.000000E+00, 0.000000E+00
391, 0.000000E+00, 0.000000E+00
392, 0.000000E+00, 0.000000E+00
394, 0.000000E+00, 0.000000E+00
395, 1.205784E-21, 6.918215E-19
397, 1.008190E-20, 5.096497E-18
398, 1.625521E-20, 5.667958E-18
400, 1.832054E-20, 5.667958E-18
401, 2.880862E-20, 5.667958E-18
402, 3.482066E-06, 3.558671E-03
404, 3.482066E-06, 3.558671E-03
405, 1.052160E-05, 7.194405E-03
406, 7.039536E-06, 7.194405E-03
407, 1.073073E-05, 7.194405E-03
408, 9.926494E-04, 1.003521E+00
409, 9.924403E-04, 1.003521E+00
410, 1.073074E-05, 7.194405E-03
412, 5.019784E-04, 5.017604E-01
413, 5.888493E-04, 5.017604E-01
414, 5.897309E-04, 5.017604E-01
415, 5.412793E-04, 5.017604E-01
417, 3.731863E-02, 3.404264E+01
419, 1.251240E-01, 2.416418E+01
420, 5.631965E-01, 1.910530E+02
421, 9.901506E-01, 1.910530E+02
422, 8.891934E-01, 1.910530E+02
424, 1.202671E+00, 1.910530E+02
425, 1.987026E+00, 5.869924E+02
426, 1.981617E+00, 5.869924E+02
427, 1.886345E+00, 5.869924E+02
429, 2.101231E+00, 5.869924E+02
430, 1.929979E+00, 5.869924E+02
431, 2.091511E+00, 5.869924E+02
432, 2.162144E+00, 5.869924E+02
433, 2.138147E+00, 5.869924E+02
434, 2.203306E+00, 5.869924E+02
435, 2.175228E+00, 5.869924E+02
437, 2.172327E+00, 5.869924E+02
438, 2.460854E+00, 5.869924E+02
439, 2.189076E+00, 5.869924E+02
440, 2.209916E+00, 5.869924E+02
442, 2.207923E+00, 5.869924E+02
444, 2.237049E+00, 5.869924E+02
445, 2.241714E+00, 5.869924E+02
446, 2.236962E+00, 5.869924E+02
447, 2.427663E+00, 5.869924E+02
449, 2.345469E+00, 5.869924E+02
450, 2.077067E+00, 5.869924E+02
451, 2.102470E+00, 5.869924E+02
452, 2.022376E+00, 5.869924E+02
454, 5.366519E+00, 3.440494E+03
455, 2.689550E+00, 6.880989E+02
456, 5.389449E+00, 3.440494E+03
457, 5.574489E+00, 3.440494E+03
458, 4.199487E+00, 2.064297E+03
459, 5.689848E+00, 3.440494E+03
460, 4.761030E+00, 2.064297E+03
462, 4.440941E+00, 2.064297E+03
463, 4.838741E+00, 2.064297E+03
464, 4.832574E+00, 2.064297E+03
465, 3.179624E+00, 5.871357E+02
467, 3.479176E+00, 6.880989E+02
469, 4.623399E+00, 2.064297E+03
470, 3.297516E+00, 6.880989E+02
471, 3.300982E+00, 6.880989E+02
472, 3.209791E+00, 5.871357E+02
474, 3.625523E+00, 5.871267E+02
475, 3.134364E+00, 5.871267E+02
476, 2.883904E+00, 5.871358E+02
477, 2.889652E+00, 5.871357E+02
479, 2.803538E+00, 5.871358E+02
480, 2.854828E+00, 5.871348E+02
481, 2.319648E+00, 1.545070E+02
