freq, min_avg, max, min, illegal, max_avg
367, 0.000000E+00, 0, 0, 0, 0.000000E+00
369, 0.000000E+00, 0, 0, 0, 0.000000E+00
370, 0.000000E+00, 0, 0, 0, 0.000000E+00
372, 0.000000E+00, 0, 0, 0, 0.000000E+00
373, 0.000000E+00, 0, 0, 0, 0.000000E+00
375, 0.000000E+00, 0, 0, 0, 0.000000E+00
376, 0.000000E+00, 0, 0, 0, 0.000000E+00
378, 6.066536E-02, 62, 62, 0, 6.066536E-02
379, 1.213307E-01, 62, 62, 0, 1.213307E-01
380, 1.819961E-01, 64, 62, 0, 1.839530E-01
381, 1.819961E-01, 64, 62, 0, 1.839530E-01
382, 3.033268E-01, 62, 62, 0, 3.033268E-01
384, 2.436399E-01, 64, 62, 0, 2.455969E-01
385, 4.275930E-01, 64, 62, 0, 4.315068E-01
387, 9.119374E-01, 64, 56, 0, 9.158513E-01
388, 1.704501E+00, 64, 54, 0, 1.715264E+00
389, 2.075342E+00, 64, 54, 0, 2.087084E+00
390, 2.805284E+00, 64, 54, 0, 2.820939E+00
391, 3.054795E+00, 64, 54, 0, 3.076321E+00
392, 3.847358E+00, 64, 54, 0, 3.875734E+00
394, 3.798434E+00, 64, 54, 0, 3.812133E+00
395, 5.992172E+00, 64, 53, 0, 6.035225E+00
397, 7.003914E+00, 64, 53, 0, 7.057730E+00
398, 8.091977E+00, 64, 53, 0, 8.130137E+00
400, 1.001566E+01, 64, 53, 0, 1.010078E+01
401, 1.185323E+01, 64, 53, 0, 1.196575E+01
402, 1.249804E+01, 64, 53, 0, 1.263405E+01
404, 1.304501E+01, 64, 53, 0, 1.318591E+01
405, 1.440900E+01, 64, 53, 0, 1.461644E+01
406, 1.367515E+01, 64, 53, 0, 1.386888E+01
407, 1.580137E+01, 64, 53, 0, 1.605382E+01
408, 1.505479E+01, 64, 53, 0, 1.531507E+01
409, 1.609785E+01, 64, 53, 0, 1.639041E+01
410, 1.763796E+01, 64, 53, 0, 1.800881E+01
412, 1.726321E+01, 64, 53, 0, 1.759980E+01
413, 2.068395E+01, 64, 28, 0, 2.138845E+01
414, 2.109198E+01, 64, 28, 0, 2.207632E+01
415, 2.214286E+01, 64, 28, 0, 2.326614E+01
417, 2.266047E+01, 64, 28, 0, 2.386595E+01
419, 2.343151E+01, 64, 28, 0, 2.473483E+01
420, 2.581800E+01, 64, 28, 0, 2.748532E+01
421, 2.647945E+01, 64, 28, 0, 2.935421E+01
422, 2.829746E+01, 64, 28, 0, 3.174462E+01
424, 2.791683E+01, 64, 28, 0, 3.194031E+01
425, 2.909491E+01, 64, 28, 0, 3.359883E+01
426, 2.905088E+01, 64, 28, 0, 3.360470E+01
427, 2.973386E+01, 64, 11, 0, 3.448728E+01
429, 3.015362E+01, 64, 11, 0, 3.509295E+01
430, 3.036595E+01, 64, 11, 0, 3.681605E+01
431, 3.051272E+01, 64, 11, 0, 3.750685E+01
432, 3.101761E+01, 64, 11, 0, 3.850098E+01
433, 3.185323E+01, 64, 11, 0, 3.986301E+01
434, 3.170157E+01, 64, 11, 0, 4.042564E+01
435, 3.268200E+01, 64, 11, 0, 4.157828E+01
437, 3.296771E+01, 64, 11, 0, 4.234736E+01
438, 3.276908E+01, 64, 11, 0, 4.318200E+01
439, 3.229256E+01, 64, 11, 0, 4.400489E+01
440, 3.183268E+01, 64, 11, 0, 4.473875E+01
442, 3.067025E+01, 64, 11, 0, 4.499804E+01
444, 3.083170E+01, 64, 11, 0, 4.575636E+01
445, 3.023581E+01, 64, 11, 0, 4.630920E+01
446, 3.081409E+01, 64, 11, 0, 4.643933E+01
447, 3.046380E+01, 64, 11, 0, 4.665558E+01
449, 3.045597E+01, 64, 11, 0, 4.674658E+01
450, 3.061546E+01, 64, 3, 0, 4.701272E+01
451, 3.060274E+01, 64, 11, 0, 4.699511E+01
452, 3.120548E+01, 64, 3, 0, 4.771233E+01
454, 3.077104E+01, 64, 3, 0, 4.784736E+01
455, 3.139628E+01, 64, 3, 0, 4.892270E+01
456, 3.183366E+01, 64, 3, 0, 4.956556E+01
457, 3.193738E+01, 64, 3, 0, 4.983366E+01
458, 3.188650E+01, 64, 3, 0, 4.990313E+01
459, 3.286301E+01, 64, 3, 0, 5.113405E+01
460, 3.211350E+01, 64, 3, 0, 5.060763E+01
462, 3.177006E+01, 64, 3, 0, 5.076810E+01
463, 3.138258E+01, 64, 3, 0, 5.163503E+01
464, 3.148434E+01, 64, 3, 0, 5.164286E+01
465, 3.145303E+01, 64, 3, 0, 5.191585E+01
467, 3.202935E+01, 64, 3, 0, 5.340900E+01
469, 3.121722E+01, 64, 3, 0, 5.406067E+01
475, 3.196086E+01, 64, 3, 0, 5.488160E+01
480, 3.290802E+01, 64, 3, 0, 5.691389E+01
485, 3.314775E+01, 64, 3, 0, 5.824853E+01
490, 3.243738E+01, 64, 3, 0, 5.899413E+01
495, 3.222994E+01, 64, 3, 0, 5.933855E+01
500, 3.185812E+01, 64, 1, 0, 5.997456E+01
505, 2.981507E+01, 64, 1, 0, 6.046967E+01
510, 2.699413E+01, 64, 1, 0, 6.072309E+01
515, 2.361057E+01, 64, 1, 0, 6.111252E+01
520, 2.309295E+01, 64, 1, 0, 6.123581E+01
525, 2.201174E+01, 64, 1, 0, 6.129941E+01
530, 1.988356E+01, 64, 1, 0, 6.150391E+01
535, 1.784834E+01, 64, 1, 0, 6.150000E+01
540, 1.637182E+01, 64, 1, 0, 6.185616E+01
545, 1.347456E+01, 64, 1, 0, 6.223092E+01
550, 1.177789E+01, 64, 1, 0, 6.218297E+01
555, 1.008121E+01, 64, 1, 0, 6.220548E+01
560, 8.305284E+00, 64, 1, 0, 6.231605E+01
565, 6.649706E+00, 64, 1, 0, 6.246380E+01
570, 4.876712E+00, 64, 1, 0, 6.270157E+01
580, 3.807241E+00, 64, 1, 0, 6.270548E+01
590, 3.233855E+00, 64, 1, 0, 6.284540E+01
600, 0.000000E+00, 0, 0, 0, 0.000000E+00
366, 0.000000E+00, 0, 0, 0, 0.000000E+00
367, 0.000000E+00, 0, 0, 0, 0.000000E+00
369, 0.000000E+00, 0, 0, 0, 0.000000E+00
370, 0.000000E+00, 0, 0, 0, 0.000000E+00
372, 0.000000E+00, 0, 0, 0, 0.000000E+00
373, 0.000000E+00, 0, 0, 0, 0.000000E+00
375, 0.000000E+00, 0, 0, 0, 0.000000E+00
376, 0.000000E+00, 0, 0, 0, 0.000000E+00
378, 1.213307E-01, 62, 62, 0, 1.213307E-01
379, 1.213307E-01, 62, 62, 0, 1.213307E-01
380, 2.426614E-01, 62, 62, 0, 2.426614E-01
381, 2.426614E-01, 62, 62, 0, 2.426614E-01
