freq, min_avg, max, min, illegal, max_avg
340, 0.000000E+00, 0, 0, 0, 0.000000E+00
341, 0.000000E+00, 0, 0, 0, 0.000000E+00
342, 0.000000E+00, 0, 0, 0, 0.000000E+00
344, 0.000000E+00, 0, 0, 0, 0.000000E+00
345, 0.000000E+00, 0, 0, 0, 0.000000E+00
347, 0.000000E+00, 0, 0, 0, 0.000000E+00
348, 0.000000E+00, 0, 0, 0, 0.000000E+00
350, 0.000000E+00, 0, 0, 0, 0.000000E+00
351, 0.000000E+00, 0, 0, 0, 0.000000E+00
353, 0.000000E+00, 0, 0, 0, 0.000000E+00
354, 1.966667E+00, 59, 0, 4, 1.966667E+00
355, 2.429412E+00, 59, 0, 4, 2.429412E+00
356, 2.892157E+00, 59, 0, 4, 2.892157E+00
357, 3.123529E+00, 59, 0, 4, 3.123529E+00
359, 3.123529E+00, 59, 0, 4, 3.123529E+00
360, 3.817647E+00, 59, 0, 5, 3.817647E+00
362, 3.123529E+00, 59, 0, 4, 3.123529E+00
363, 3.123529E+00, 59, 0, 4, 3.123529E+00
364, 3.123529E+00, 59, 0, 4, 3.123529E+00
365, 3.817647E+00, 59, 0, 5, 3.817647E+00
366, 3.123529E+00, 59, 0, 4, 3.123529E+00
367, 3.817647E+00, 59, 0, 5, 3.817647E+00
369, 3.817647E+00, 59, 0, 5, 3.817647E+00
370, 4.511765E+00, 59, 0, 6, 4.511765E+00
372, 5.321569E+00, 59, 0, 8, 5.321569E+00
373, 7.288235E+00, 59, 0, 8, 7.288235E+00
375, 9.949020E+00, 59, 0, 10, 9.949020E+00
376, 1.006471E+01, 59, 0, 10, 1.006471E+01
378, 1.122157E+01, 59, 0, 13, 1.122157E+01
379, 1.122157E+01, 59, 0, 13, 1.122157E+01
380, 1.122157E+01, 59, 0, 13, 1.122157E+01
381, 1.006471E+01, 59, 0, 10, 1.006471E+01
382, 1.122157E+01, 59, 0, 13, 1.122157E+01
384, 1.006471E+01, 59, 0, 10, 1.006471E+01
385, 1.168431E+01, 59, 0, 13, 1.168431E+01
387, 1.203137E+01, 59, 0, 10, 1.203137E+01
388, 1.353529E+01, 59, 0, 13, 1.353529E+01
389, 1.388235E+01, 59, 0, 14, 1.388235E+01
390, 1.376667E+01, 59, 0, 13, 1.376667E+01
391, 1.388235E+01, 59, 0, 14, 1.388235E+01
392, 1.388235E+01, 59, 0, 14, 1.388235E+01
394, 1.376667E+01, 59, 0, 13, 1.376667E+01
395, 1.388235E+01, 59, 0, 14, 1.388235E+01
397, 1.388235E+01, 185, 0, 14, 1.412941E+01
398, 1.421569E+01, 185, 0, 17, 1.645098E+01
400, 1.560392E+01, 185, 0, 22, 1.933725E+01
401, 1.642157E+01, 185, 0, 31, 2.609608E+01
402, 1.659608E+01, 185, 0, 34, 2.734118E+01
404, 1.694314E+01, 185, 0, 33, 2.874314E+01
405, 1.765294E+01, 185, 0, 41, 3.151569E+01
406, 1.765294E+01, 185, 0, 41, 3.154314E+01
407, 1.765294E+01, 185, 0, 41, 3.159020E+01
408, 1.709412E+01, 185, 0, 31, 2.903529E+01
409, 1.678235E+01, 185, 0, 31, 2.860196E+01
410, 1.709804E+01, 185, 0, 31, 2.866667E+01
412, 1.766471E+01, 185, 0, 39, 3.153922E+01
413, 1.709608E+01, 185, 0, 30, 2.844902E+01
414, 1.784118E+01, 185, 0, 39, 3.152745E+01
415, 1.709608E+01, 185, 0, 30, 2.844902E+01
417, 1.784510E+01, 185, 0, 39, 3.152745E+01
419, 1.727451E+01, 185, 0, 29, 2.875294E+01
420, 1.750196E+01, 185, 0, 32, 3.027843E+01
421, 1.916275E+01, 185, 0, 47, 3.729608E+01
422, 2.062157E+01, 185, 0, 53, 4.123725E+01
424, 2.027451E+01, 185, 0, 65, 4.617647E+01
425, 2.524314E+01, 185, 0, 77, 5.756471E+01
426, 2.438039E+01, 185, 0, 80, 5.789020E+01
427, 2.532941E+01, 185, 0, 80, 5.792941E+01
429, 2.535686E+01, 185, 0, 79, 5.772157E+01
430, 2.850588E+01, 185, 0, 76, 5.862745E+01
431, 2.827843E+01, 185, 0, 74, 5.719216E+01
432, 2.774118E+01, 185, 0, 73, 5.596078E+01
433, 2.754314E+01, 188, 0, 74, 5.590980E+01
434, 2.677255E+01, 188, 0, 75, 5.511569E+01
435, 2.647059E+01, 188, 0, 77, 5.584118E+01
437, 2.751961E+01, 188, 0, 77, 5.690196E+01
438, 2.750392E+01, 188, 0, 87, 5.906667E+01
439, 2.861373E+01, 188, 0, 96, 6.214902E+01
440, 3.024510E+01, 188, 0, 99, 6.403725E+01
442, 3.195098E+01, 188, 0, 104, 6.828235E+01
447, 3.507451E+01, 188, 0, 103, 7.202549E+01
452, 3.593529E+01, 188, 0, 105, 7.240588E+01
457, 3.372745E+01, 188, 0, 100, 7.072549E+01
463, 4.013529E+01, 191, 26, 111, 9.267647E+01
469, 6.127255E+01, 192, 26, 143, 1.671235E+02
475, 5.903137E+01, 192, 26, 127, 1.667294E+02
480, 5.910196E+01, 192, 26, 137, 1.654059E+02
485, 5.291961E+01, 192, 26, 149, 1.678569E+02
490, 5.103137E+01, 192, 26, 158, 1.683471E+02
495, 4.942157E+01, 192, 26, 170, 1.693333E+02
500, 5.095686E+01, 192, 26, 159, 1.700137E+02
505, 4.600392E+01, 192, 26, 178, 1.698098E+02
510, 4.403922E+01, 192, 26, 196, 1.703471E+02
515, 4.317647E+01, 192, 26, 209, 1.725216E+02
520, 3.458627E+01, 192, 15, 219, 1.751353E+02
525, 2.684902E+01, 193, 8, 243, 1.705098E+02
530, 2.169412E+01, 193, 8, 236, 1.800824E+02
535, 1.499608E+01, 193, 8, 266, 1.835706E+02
540, 1.270784E+01, 193, 8, 267, 1.849647E+02
545, 1.057843E+01, 193, 1, 329, 1.865588E+02
555, 7.890196E+00, 195, 1, 400, 1.884235E+02
565, 6.943137E+00, 195, 1, 471, 1.897490E+02
575, 5.805882E+00, 195, 1, 597, 1.909333E+02
585, 4.947059E+00, 195, 1, 730, 1.917784E+02
595, 3.796078E+00, 195, 1, 778, 1.922922E+02
340, 0.000000E+00, 0, 0, 0, 0.000000E+00
341, 0.000000E+00, 0, 0, 0, 0.000000E+00
342, 0.000000E+00, 0, 0, 0, 0.000000E+00
344, 0.000000E+00, 0, 0, 0, 0.000000E+00
345, 0.000000E+00, 0, 0, 0, 0.000000E+00
347, 0.000000E+00, 0, 0, 0, 0.000000E+00
348, 0.000000E+00, 0, 0, 0, 0.000000E+00
350, 0.000000E+00, 0, 0, 0, 0.000000E+00
351, 0.000000E+00, 0, 0, 0, 0.000000E+00
353, 3.470588E-01, 59, 0, 3, 3.470588E-01
354, 2.429412E+00, 59, 0, 8, 2.429412E+00
355, 3.470588E+00, 59, 0, 10, 3.470588E+00
356, 3.470588E+00, 59, 0, 9, 3.470588E+00
357, 4.511765E+00, 59, 0, 11, 4.511765E+00
359, 4.511765E+00, 59, 0, 11, 4.511765E+00
360, 4.511765E+00, 59, 0, 11, 4.511765E+00
362, 3.817647E+00, 59, 0, 9, 3.817647E+00
363, 4.511765E+00, 59, 0, 11, 4.511765E+00
364, 3.817647E+00, 59, 0, 9, 3.817647E+00
365, 4.511765E+00, 59, 0, 11, 4.511765E+00
366, 3.817647E+00, 59, 0, 9, 3.817647E+00
367, 3.817647E+00, 59, 0, 9, 3.817647E+00
369, 4.511765E+00, 59, 0, 11, 4.511765E+00
370, 4.164706E+00, 59, 0, 9, 4.164706E+00
372, 6.131373E+00, 59, 0, 14, 6.131373E+00
373, 9.486275E+00, 59, 0, 19, 9.486275E+00
375, 9.601961E+00, 59, 0, 16, 9.601961E+00
376, 1.018039E+01, 59, 0, 17, 1.018039E+01
378, 1.018039E+01, 59, 0, 17, 1.018039E+01
379, 1.122157E+01, 59, 0, 21, 1.122157E+01
380, 1.018039E+01, 59, 0, 17, 1.018039E+01
381, 1.122157E+01, 59, 0, 21, 1.122157E+01
382, 1.122157E+01, 59, 0, 21, 1.122157E+01
384, 1.018039E+01, 59, 0, 17, 1.018039E+01
385, 1.191569E+01, 59, 0, 22, 1.191569E+01
387, 1.203137E+01, 59, 0, 17, 1.203137E+01
388, 1.469216E+01, 59, 0, 23, 1.469216E+01
389, 1.411373E+01, 59, 0, 20, 1.411373E+01
390, 1.492353E+01, 59, 0, 23, 1.492353E+01
391, 1.492353E+01, 59, 0, 23, 1.492353E+01
392, 1.492353E+01, 59, 0, 23, 1.492353E+01
394, 1.492353E+01, 59, 0, 23, 1.492353E+01
395, 1.411373E+01, 59, 0, 20, 1.411373E+01
397, 1.411373E+01, 185, 0, 20, 1.436078E+01
398, 1.488235E+01, 185, 0, 27, 1.780000E+01
400, 1.712745E+01, 185, 0, 44, 2.449216E+01
401, 1.746471E+01, 185, 0, 44, 2.831961E+01
402, 1.768824E+01, 185, 0, 47, 2.935490E+01
404, 1.755490E+01, 185, 0, 57, 2.997059E+01
405, 1.763922E+01, 185, 0, 50, 3.070196E+01
406, 1.790784E+01, 185, 0, 57, 3.222941E+01
407, 1.763922E+01, 185, 0, 50, 3.069804E+01
408, 1.764314E+01, 185, 0, 49, 3.088235E+01
409, 1.783137E+01, 185, 0, 56, 3.186275E+01
410, 1.783137E+01, 185, 0, 55, 3.186275E+01
412, 1.790588E+01, 185, 0, 55, 3.186275E+01
413, 1.790588E+01, 185, 0, 55, 3.172549E+01
414, 1.790588E+01, 185, 0, 55, 3.172549E+01
415, 1.790588E+01, 185, 0, 55, 3.154510E+01
417, 1.790588E+01, 185, 0, 55, 3.154510E+01
419, 1.790588E+01, 185, 0, 55, 3.154510E+01
420, 1.840196E+01, 185, 0, 66, 3.512745E+01
421, 2.100196E+01, 185, 0, 56, 3.904510E+01
422, 2.176667E+01, 185, 0, 70, 4.524118E+01
424, 2.248824E+01, 185, 0, 80, 4.831961E+01
425, 2.510588E+01, 185, 0, 92, 5.709020E+01
426, 2.646471E+01, 185, 0, 80, 5.592745E+01
427, 2.650392E+01, 185, 0, 92, 5.882157E+01
429, 2.671961E+01, 185, 0, 92, 5.891176E+01
430, 2.665294E+01, 185, 0, 76, 5.424510E+01
431, 2.676275E+01, 185, 0, 90, 5.726471E+01
432, 2.676275E+01, 185, 0, 90, 5.642941E+01
433, 2.700196E+01, 188, 0, 90, 5.641569E+01
434, 2.627059E+01, 188, 0, 77, 5.340784E+01
435, 2.600588E+01, 188, 0, 78, 5.355294E+01
437, 2.676078E+01, 188, 0, 93, 5.698627E+01
438, 2.609216E+01, 188, 0, 90, 5.806863E+01
439, 2.797843E+01, 188, 0, 105, 6.294118E+01
440, 2.946275E+01, 188, 0, 111, 6.601176E+01
442, 2.863922E+01, 188, 0, 109, 6.493529E+01
447, 3.212745E+01, 188, 0, 107, 6.985490E+01
452, 3.197255E+01, 188, 0, 104, 7.265686E+01
457, 3.116667E+01, 188, 0, 98, 7.010392E+01
463, 3.906078E+01, 192, 26, 111, 9.933529E+01
469, 5.675098E+01, 192, 26, 139, 1.667059E+02
475, 5.670784E+01, 192, 26, 138, 1.660235E+02
480, 5.464314E+01, 192, 26, 129, 1.614235E+02
485, 4.866078E+01, 192, 26, 148, 1.644098E+02
490, 4.750000E+01, 192, 26, 152, 1.646490E+02
495, 4.737451E+01, 192, 26, 153, 1.669686E+02
500, 4.571569E+01, 192, 26, 169, 1.662843E+02
505, 4.421373E+01, 192, 26, 167, 1.673392E+02
510, 4.161176E+01, 192, 26, 199, 1.684157E+02
515, 4.057059E+01, 192, 26, 236, 1.699843E+02
520, 3.281961E+01, 192, 15, 246, 1.705804E+02
525, 2.723137E+01, 193, 8, 253, 1.724431E+02
530, 2.249216E+01, 193, 8, 261, 1.779471E+02
535, 1.638039E+01, 193, 8, 262, 1.830431E+02
540, 1.223333E+01, 193, 8, 280, 1.843196E+02
545, 1.029608E+01, 193, 1, 331, 1.858588E+02
555, 7.698039E+00, 195, 1, 368, 1.883784E+02
565, 6.460784E+00, 195, 1, 420, 1.900588E+02
575, 5.464706E+00, 195, 1, 516, 1.907549E+02
