freq, avg, max
490, 0.000000E+00, 0
492, 0.000000E+00, 0
494, 0.000000E+00, 0
495, 0.000000E+00, 0
496, 0.000000E+00, 0
497, 0.000000E+00, 0
499, 0.000000E+00, 0
500, 0.000000E+00, 0
501, 0.000000E+00, 0
502, 0.000000E+00, 0
504, 4.303372E+09, 4398046511104
505, 4.733710E+10, 4398046511104
506, 5.164047E+10, 4398046511104
507, 1.770838E+13, 9007199254740992
508, 1.772129E+13, 9007199254740992
509, 1.777723E+13, 9011597301252096
510, 8.998353E+12, 9011597301252096
512, 3.548131E+13, 18014398509481984
513, 2.278545E+15, 2305843009213693952
514, 9.153006E+15, 2305843009213693952
515, 2.406420E+15, 2305843009213693952
517, 6.989447E+15, 2305843009213693952
519, 1.843348E+16, 2305847407260205056
520, 2.313986E+16, 2305847407260205056
521, 2.540480E+16, 2305847407260205056
522, 4.585167E+16, 2305847407260205056
524, 6.843136E+16, 2314854606514946048
525, 6.396742E+16, 2305847407260205056
526, 7.313331E+16, 2314854606514946048
527, 1.159131E+17, 2314854606514946048
529, 1.340332E+17, 2314854606514946048
530, 1.678764E+17, 4611681620380876800
531, 2.312442E+17, 9227875636482146304
532, 2.197518E+17, 9227875636482146304
533, 2.715395E+17, 9227875636482146304
534, 3.501192E+17, 9227875636482146304
535, 3.518118E+17, 9227875636482146304
537, 3.736160E+17, 9259418426328219648
538, 4.706324E+17, 9227880034528657408
539, 5.257418E+17, 9259418426328219648
540, 5.419140E+17, 9227875636482146304
542, 6.079343E+17, 9223372039270694912
544, 6.325457E+17, 9223372039270694848
545, 7.419815E+17, 11529219444114980864
546, 7.458940E+17, 11529219444114980864
548, 9.131135E+17, 9223389627967078400
550, 9.993008E+17, 8899112861939269568
551, 1.103609E+18, 8899112861670703040
552, 1.116780E+18, 10952754292422868608
553, 1.179203E+18, 8660422083433463424
555, 1.174613E+18, 10948255022927835136
556, 1.303585E+18, 7052637016598511616
557, 1.314766E+18, 7493989779811336192
558, 1.358556E+18, 7493989779810287616
559, 1.396865E+18, 8070454861842354176
560, 1.469765E+18, 8061302594431094400
562, 1.539660E+18, 9225337826475247360
563, 1.680014E+18, 8070314055634522112
564, 1.664297E+18, 9225337826475255552
565, 1.701775E+18, 9227589626286843644
567, 1.722727E+18, 9225337826475255552
569, 1.835104E+18, 9227589626286842620
570, 1.918986E+18, 8083974665126023840
571, 1.918800E+18, 10380511133042221836
573, 1.966091E+18, 10378259335644488460
575, 2.009358E+18, 10378118598156133132
576, 2.066280E+18, 9385468360023737472
577, 2.094206E+18, 10378470510596495868
578, 2.116259E+18, 10378329773108140556
580, 2.168843E+18, 9456407754942970624
581, 2.249086E+18, 10959228219363587308
582, 2.354956E+18, 10959228219363587308
583, 2.437254E+18, 11547237211833299202
584, 2.462202E+18, 10941213829444039908
585, 2.444493E+18, 11547237486711208446
587, 2.562617E+18, 11615311135853189524
588, 2.646741E+18, 11987440372818264256
589, 2.669177E+18, 11987440381408198848
590, 2.677676E+18, 13168514281284539792
592, 2.797776E+18, 13609885207003075224
598, 3.179917E+18, 18259563214087648327
492, 0.000000E+00, 0
494, 0.000000E+00, 0
495, 0.000000E+00, 0
496, 0.000000E+00, 0
497, 0.000000E+00, 0
499, 0.000000E+00, 0
500, 0.000000E+00, 0
501, 0.000000E+00, 0
502, 0.000000E+00, 0
504, 1.282505E+02, 131072
505, 8.830520E+12, 9007199254740992
506, 4.733710E+10, 4398046511104
507, 2.653029E+13, 9007199254740992
508, 1.772989E+13, 9007199254740992
509, 2.291645E+15, 2305843009213693952
510, 1.784609E+13, 9007199254740992
512, 2.309366E+15, 2305843009213693952
513, 4.587675E+15, 2305843009213693952
514, 6.949667E+15, 2305847407260205056
515, 4.719969E+15, 2305843009213693952
517, 4.759603E+15, 2305843009213693952
519, 1.396072E+16, 2305847407260205056
520, 2.761693E+16, 2305847407260205056
521, 4.128198E+16, 2310346608841064448
522, 3.675191E+16, 2305847407260205056
524, 4.133043E+16, 2305847407260205056
525, 6.386605E+16, 2305847407260205056
526, 1.000227E+17, 9227875636482146304
527, 9.321884E+16, 9223372036854775808
529, 1.090563E+17, 4611686018427387904
530, 1.723625E+17, 9227871238435635200
531, 1.589222E+17, 4611686018427387904
532, 1.833705E+17, 4611686018427387904
533, 2.315445E+17, 4611690416473899008
534, 2.622414E+17, 4611690416473899008
535, 3.296721E+17, 9259400833873739776
537, 3.989632E+17, 9268416827610890240
538, 4.273853E+17, 9259400833873739776
539, 4.643216E+17, 9223389629175037952
540, 5.392528E+17, 9227880034528657408
542, 5.556583E+17, 9223389629175037952
544, 6.574393E+17, 9223372036854775808
545, 7.885385E+17, 11529228240208003072
546, 7.867093E+17, 9223380833216233472
548, 8.903299E+17, 11528946696511815168
550, 9.749071E+17, 11529228240208002560
551, 1.071980E+18, 10952468352290848768
552, 1.104862E+18, 10952468352290848768
553, 1.125893E+18, 11529228171488525824
555, 1.143283E+18, 11529214977348997632
556, 1.309278E+18, 9232379238257524736
557, 1.293936E+18, 9088264050181144768
558, 1.330074E+18, 9088264050181144768
559, 1.422616E+18, 8207656355296710144
560, 1.490880E+18, 8072992672119779328
562, 1.556884E+18, 8070731801133314080
563, 1.641296E+18, 9811078662270357504
564, 1.642155E+18, 9811078662270357504
565, 1.708133E+18, 8077350998772807648
567, 1.738805E+18, 9811078662270356476
569, 1.757826E+18, 9811078662270356476
570, 1.840061E+18, 9811078662270356476
571, 1.894470E+18, 9797572191909449472
573, 1.867421E+18, 9810937856062557180
575, 1.924406E+18, 9811078593550879740
576, 1.977056E+18, 9810928928973034476
577, 2.036451E+18, 9851487844087824896
578, 2.010137E+18, 9811069664045470700
580, 2.102431E+18, 10943876733801866340
581, 2.195443E+18, 10438163352344458144
582, 2.222922E+18, 11214018596422281632
583, 2.318126E+18, 11214018046666467744
584, 2.347227E+18, 11214044984701347744
585, 2.381010E+18, 11533744208227372128
587, 2.398723E+18, 11623781616584685120
588, 2.552823E+18, 11677830259677337704
589, 2.618088E+18, 13393575824437414688
590, 2.646899E+18, 16371101959653648064
592, 2.688463E+18, 11677548784566410852
598, 3.035340E+18, 16365179987911468736
490, 0.000000E+00, 0
492, 0.000000E+00, 0
494, 0.000000E+00, 0
495, 0.000000E+00, 0
496, 0.000000E+00, 0
497, 0.000000E+00, 0
499, 0.000000E+00, 0
500, 0.000000E+00, 0
501, 0.000000E+00, 0
502, 0.000000E+00, 0
504, 8.606745E+09, 4398046511104
505, 1.766965E+13, 9007199254740992
506, 9.037082E+10, 4398046511104
507, 8.176407E+10, 4398046511104
508, 3.540384E+13, 9007199254740992
509, 4.426879E+13, 9007199254740992
510, 2.313734E+15, 2305843009213693952
512, 4.587606E+15, 2305843009213693952
513, 4.618543E+15, 2305843009750564864
514, 4.662661E+15, 2305843009213693952
515, 9.236806E+15, 2305843009213693952
517, 7.073152E+15, 2305843009750564864
519, 7.183344E+15, 2305843009213693952
520, 2.092770E+16, 2305843009482129408
521, 2.097176E+16, 2305843009482129408
522, 3.235855E+16, 2305843009482129408
524, 4.137015E+16, 2310346608841064448
525, 7.751356E+16, 2310351006887575552
526, 5.953438E+16, 2305843009482129408
527, 1.024024E+17, 2310351006887575552
529, 1.294504E+17, 9227871238435635200
530, 1.385281E+17, 2310346608841064448
531, 1.747597E+17, 9227871238435635200
532, 1.909674E+17, 4611686018427387904
533, 2.573054E+17, 9227871238435635200
534, 2.955028E+17, 9227871238167199744
535, 3.676051E+17, 9227871238167199744
537, 4.009107E+17, 9259400836021223424
538, 5.408392E+17, 9259400836289658880
539, 5.143464E+17, 9227880034528657408
540, 6.181498E+17, 9511593616913465344
542, 6.211282E+17, 9259400836289658880
544, 6.782780E+17, 9259400836289658880
545, 7.727929E+17, 9223398424865406976
546, 8.281758E+17, 9232383634156028416
548, 8.919390E+17, 9223371968135298688
550, 9.457490E+17, 9223517103670165504
551, 1.038950E+18, 7205750607699771392
552, 1.116936E+18, 8070463657936420352
553, 1.245863E+18, 8070173455317729280
555, 1.236959E+18, 8074971724329844736
556, 1.302690E+18, 8074971724329844736
557, 1.315791E+18, 8074971724329844736
558, 1.415517E+18, 8070173455317205120
559, 1.461342E+18, 7115713799658668096
560, 1.551879E+18, 8068198732434243456
562, 1.536730E+18, 8072847398809890784
563, 1.639057E+18, 8072847398541455328
564, 1.670121E+18, 7493989779877472256
565, 1.715820E+18, 8081709428506030336
567, 1.732056E+18, 7498493379838730224
569, 1.808750E+18, 8081709428506030332
570, 1.927712E+18, 9797594183480784896
571, 1.828491E+18, 8646920080913391360
573, 1.885654E+18, 12087677344929025952
575, 1.943626E+18, 12087677327749156768
576, 1.968772E+18, 10268193679088156672
577, 2.083526E+18, 9797734813728683520
578, 2.103994E+18, 9797734813728683520
580, 2.134141E+18, 9797734813594465792
581, 2.082546E+18, 12623575186856214656
582, 2.157864E+18, 11475128488031633536
583, 2.200525E+18, 11475145530461913216
584, 2.219828E+18, 11421085292504236160
585, 2.351124E+18, 11475129587544309888
587, 2.382576E+18, 11492057048522818180
588, 2.449520E+18, 11212854764773965188
