freq, avg, max, min
565, 0.000000E+00, 0, 0
567, 0.000000E+00, 0, 0
569, 0.000000E+00, 0, 0
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, 0.000000E+00, 0, 0
576, 0.000000E+00, 0, 0
577, -8.801172E+01, 0, -32768
578, -1.200586E+02, 32768, -32768
580, -2.000664E+02, 32768, -32768
581, -2.636952E+02, 32896, -32768
582, -3.749643E+02, 32896, -32768
583, -2.187357E+02, 32896, -32768
584, -1.944739E+02, 32928, -32768
585, 2.927171E+02, 32928, -32896
587, 7.127308E+02, 32928, -32992
588, 1.002775E+03, 33408, -33024
589, 9.574362E+02, 40960, -33024
590, 1.107545E+03, 33408, -33920
592, 1.202843E+03, 40960, -33984
594, 1.026179E+03, 40960, -34112
595, 4.120010E+02, 40960, -49344
596, 4.660762E+02, 40960, -50207
598, 3.173327E+01, 48993, -50208
600, -1.049936E+03, 50017, -50403
565, 0.000000E+00, 0, 0
567, 0.000000E+00, 0, 0
569, 0.000000E+00, 0, 0
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, 0.000000E+00, 0, 0
576, 0.000000E+00, 0, 0
577, -1.600782E+01, 0, -32768
578, -2.401172E+01, 0, -32768
580, -2.400234E+02, 32768, -32768
581, -5.039687E+02, 32768, -32768
582, -5.760078E+02, 32896, -32768
583, -2.944993E+02, 32896, -32768
584, -2.295809E+02, 40960, -32896
585, -1.843361E+02, 32896, -32896
587, 1.868764E+02, 41088, -32896
588, 7.975457E+02, 40960, -32896
589, 9.246390E+02, 41088, -33792
590, 9.595154E+02, 41088, -33856
592, 1.102891E+03, 41088, -34176
594, 9.528901E+02, 41088, -34176
595, 6.440545E+02, 41088, -49152
596, 3.854763E+02, 40704, -49792
598, -3.734213E+02, 41344, -50335
600, -8.170970E+02, 49764, -50240
567, 0.000000E+00, 0, 0
569, 0.000000E+00, 0, 0
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, 0.000000E+00, 0, 0
576, 0.000000E+00, 0, 0
577, -8.003908E+00, 0, -32768
578, -4.802345E+01, 0, -32768
580, -1.520743E+02, 32768, -32768
581, -3.099091E+02, 32768, -32768
582, -3.109682E+02, 32896, -32768
583, -3.734519E+02, 32896, -32768
584, -3.050122E+02, 32896, -32768
585, 3.220479E+02, 32896, -32896
587, 4.598144E+02, 32928, -32896
588, 7.984836E+02, 33408, -33120
589, 9.451216E+02, 33536, -33792
590, 1.082059E+03, 33536, -33920
592, 1.097105E+03, 33536, -33920
594, 9.777936E+02, 40960, -33920
595, 6.884091E+02, 34144, -48768
596, 2.298569E+02, 39904, -49919
598, -1.700293E+02, 40956, -49920
600, -1.029544E+03, 49958, -50180
565, 0.000000E+00, 0, 0
567, 0.000000E+00, 0, 0
569, 0.000000E+00, 0, 0
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, 0.000000E+00, 0, 0
576, 0.000000E+00, 0, 0
577, -8.003908E+01, 0, -32768
578, -2.081016E+02, 32768, -32768
580, -4.322110E+02, 32768, -32768
581, -4.557538E+02, 32896, -32768
582, -3.013503E+02, 32896, -32768
