freq, avg, max
338, 0.000000E+00, 0.000000E+00
339, 0.000000E+00, 0.000000E+00
340, 0.000000E+00, 0.000000E+00
341, 0.000000E+00, 0.000000E+00
342, 0.000000E+00, 0.000000E+00
344, 0.000000E+00, 0.000000E+00
345, 0.000000E+00, 0.000000E+00
347, 0.000000E+00, 0.000000E+00
348, 2.091394E-06, 2.137405E-03
350, 1.385443E-06, 1.415923E-03
351, 2.091394E-06, 2.137405E-03
353, 1.385443E-06, 1.415923E-03
354, 1.947162E-05, 1.667231E-02
355, 4.931575E-06, 2.137405E-03
356, 2.141925E-05, 1.667231E-02
357, 2.233360E-05, 1.667231E-02
359, 2.428269E-05, 1.667231E-02
360, 2.428269E-05, 1.667231E-02
362, 1.494894E-05, 3.309372E-03
363, 1.809439E-05, 3.309372E-03
364, 2.609456E-05, 1.667231E-02
365, 2.609459E-05, 1.667231E-02
366, 2.410274E-05, 4.290827E-03
367, 3.099802E-05, 1.667231E-02
369, 3.197816E-05, 1.667231E-02
370, 5.176119E-05, 2.366449E-02
372, 5.176120E-05, 2.366449E-02
373, 5.188129E-05, 2.366449E-02
375, 6.691975E-05, 2.366449E-02
376, 1.126723E-04, 5.629788E-02
378, 5.502526E-04, 4.439738E-01
379, 4.789535E-03, 3.800064E+00
380, 1.863562E-03, 9.329524E-01
381, 1.874856E-03, 9.329524E-01
382, 4.939312E-03, 3.800064E+00
384, 3.234189E-03, 1.348308E+00
385, 3.389739E-03, 1.348308E+00
387, 6.439552E-03, 3.800064E+00
388, 5.396901E-03, 1.348308E+00
389, 8.265949E-03, 3.800064E+00
390, 6.878803E-03, 3.800064E+00
391, 7.659223E-03, 2.850048E+00
392, 1.554409E-02, 6.009603E+00
394, 8.663156E-03, 3.800064E+00
395, 6.269037E-03, 1.081728E+00
397, 8.943699E-03, 2.850048E+00
398, 1.636923E-02, 6.009603E+00
400, 3.576563E-02, 2.625229E+01
401, 6.919020E-02, 5.250459E+01
402, 4.353871E-02, 2.625229E+01
404, 4.393769E-02, 2.625229E+01
405, 3.200382E-02, 1.312615E+01
406, 3.080686E-02, 1.312615E+01
407, 5.011091E-02, 1.863213E+01
408, 5.099345E-02, 1.863213E+01
409, 2.519429E-02, 1.312615E+01
410, 3.231248E-02, 1.312615E+01
412, 3.491791E-02, 1.312615E+01
413, 3.650589E-02, 1.312615E+01
414, 3.254714E-02, 1.312615E+01
415, 6.798869E-02, 1.863213E+01
417, 3.596529E-02, 1.312615E+01
419, 1.776963E-01, 1.145860E+02
420, 2.066208E-01, 1.145860E+02
421, 2.047302E-01, 8.733838E+01
422, 1.574475E-01, 3.014189E+01
424, 2.533112E-01, 1.145860E+02
425, 2.767333E-01, 1.145860E+02
426, 2.939105E-01, 1.145860E+02
427, 3.113163E-01, 1.145860E+02
429, 1.824851E+00, 1.520523E+03
430, 1.867138E+00, 1.520523E+03
431, 3.430259E-01, 1.145860E+02
432, 3.144331E-01, 1.145860E+02
433, 1.952777E+00, 1.520617E+03
434, 3.196285E-01, 1.145860E+02
435, 1.976372E+00, 1.520617E+03
437, 1.983779E+00, 1.520617E+03
438, 3.508972E-01, 1.145860E+02
444, 2.034187E+00, 1.520617E+03
450, 2.060537E+00, 1.520664E+03
455, 9.683590E-01, 4.209070E+02
460, 9.743780E-01, 4.209070E+02
465, 2.285464E+00, 1.568741E+03
470, 2.345038E+00, 1.568647E+03
475, 2.421300E+00, 1.507519E+03
480, 1.466209E+00, 4.178079E+02
485, 1.555009E+00, 4.178079E+02
490, 1.668910E+00, 4.124556E+02
495, 1.304003E+00, 1.141392E+02
500, 3.772666E+00, 2.338530E+03
505, 3.407083E+00, 1.539256E+03
510, 3.480174E+00, 1.540007E+03
515, 4.245773E+00, 2.343795E+03
520, 3.599948E+00, 1.588084E+03
525, 3.567690E+00, 1.591077E+03
530, 3.611378E+00, 1.591077E+03
535, 3.926839E+00, 1.959909E+03
540, 4.883401E+00, 2.705099E+03
550, 4.117216E+00, 1.977927E+03
560, 4.119735E+00, 1.590349E+03
570, 3.255318E+00, 4.544905E+02
580, 3.218596E+00, 4.545199E+02
590, 5.240630E+00, 1.338194E+03
600, 0.000000E+00, 0.000000E+00
335, 0.000000E+00, 0.000000E+00
337, 0.000000E+00, 0.000000E+00
338, 0.000000E+00, 0.000000E+00
339, 0.000000E+00, 0.000000E+00
340, 0.000000E+00, 0.000000E+00
