freq, min_avg, max, min, illegal, max_avg
338, 0.000000E+00, 0, 0, 0, 0.000000E+00
339, 0.000000E+00, 0, 0, 0, 0.000000E+00
340, 0.000000E+00, 0, 0, 0, 0.000000E+00
341, 0.000000E+00, 0, 0, 0, 0.000000E+00
342, 0.000000E+00, 0, 0, 0, 0.000000E+00
344, 0.000000E+00, 0, 0, 0, 0.000000E+00
345, 0.000000E+00, 0, 0, 0, 0.000000E+00
347, 0.000000E+00, 0, 0, 0, 0.000000E+00
348, 6.947162E-02, 71, 71, 0, 6.947162E-02
350, 6.947162E-02, 71, 0, 0, 6.947162E-02
351, 6.947162E-02, 71, 71, 0, 6.947162E-02
353, 6.947162E-02, 71, 0, 0, 6.947162E-02
354, 2.778865E-01, 71, 0, 0, 2.778865E-01
355, 2.084149E-01, 71, 71, 0, 2.084149E-01
356, 3.473581E-01, 71, 71, 0, 3.473581E-01
357, 4.168297E-01, 71, 71, 0, 4.168297E-01
359, 6.017613E-01, 71, 47, 0, 6.017613E-01
360, 6.017613E-01, 71, 47, 0, 6.017613E-01
362, 5.557730E-01, 71, 71, 0, 5.557730E-01
363, 7.407045E-01, 71, 71, 0, 7.407045E-01
364, 7.632094E-01, 71, 47, 0, 7.632094E-01
365, 8.091977E-01, 71, 47, 0, 8.091977E-01
366, 9.500978E-01, 72, 71, 0, 9.500978E-01
367, 9.491194E-01, 72, 47, 0, 9.491194E-01
369, 9.031311E-01, 72, 47, 0, 9.031311E-01
370, 1.219178E+00, 72, 47, 0, 1.219178E+00
372, 1.264188E+00, 72, 47, 0, 1.264188E+00
373, 1.656556E+00, 72, 47, 3, 1.656556E+00
375, 1.971624E+00, 72, 47, 5, 1.971624E+00
376, 2.318982E+00, 72, 44, 7, 2.318982E+00
378, 2.535225E+00, 84, 15, 8, 2.538160E+00
379, 3.235812E+00, 84, 15, 11, 3.239726E+00
380, 3.411937E+00, 84, 26, 11, 3.423679E+00
381, 3.775930E+00, 84, 15, 13, 3.840509E+00
382, 4.024462E+00, 84, 15, 13, 4.041096E+00
384, 4.522505E+00, 84, 15, 19, 4.588063E+00
385, 4.815068E+00, 84, 15, 18, 4.952055E+00
387, 5.489237E+00, 84, 15, 17, 5.547945E+00
388, 6.298434E+00, 84, 15, 25, 6.441292E+00
389, 6.991194E+00, 84, 15, 25, 7.202544E+00
390, 7.029354E+00, 84, 15, 23, 7.171233E+00
391, 7.816047E+00, 84, 11, 30, 8.081213E+00
392, 8.491194E+00, 84, 15, 40, 8.826810E+00
394, 9.042074E+00, 84, 15, 37, 9.413894E+00
395, 1.050098E+01, 84, 11, 44, 1.114384E+01
397, 1.104697E+01, 84, 4, 48, 1.162427E+01
398, 1.246184E+01, 84, 4, 54, 1.321233E+01
400, 1.339726E+01, 84, 4, 54, 1.448337E+01
401, 1.422211E+01, 84, 4, 59, 1.525245E+01
402, 1.462427E+01, 84, 4, 65, 1.606360E+01
404, 1.489726E+01, 84, 4, 68, 1.644521E+01
405, 1.780822E+01, 84, 4, 88, 2.006262E+01
406, 1.909687E+01, 84, 4, 71, 2.156654E+01
407, 1.829256E+01, 84, 4, 87, 2.082877E+01
408, 1.929256E+01, 84, 4, 97, 2.229256E+01
409, 1.994227E+01, 84, 4, 74, 2.313405E+01
410, 2.125930E+01, 84, 4, 84, 2.493933E+01
412, 2.110568E+01, 84, 4, 87, 2.490705E+01
413, 2.273973E+01, 84, 4, 90, 2.723386E+01
414, 2.354403E+01, 84, 4, 100, 2.837671E+01
415, 2.390705E+01, 84, 4, 137, 2.891487E+01
417, 2.419080E+01, 84, 4, 109, 2.955479E+01
419, 2.616438E+01, 84, 4, 115, 3.272407E+01
420, 2.738356E+01, 84, 4, 132, 3.485421E+01
421, 2.608611E+01, 84, 4, 166, 3.485421E+01
422, 2.690607E+01, 84, 4, 177, 3.699022E+01
424, 2.826712E+01, 84, 4, 150, 3.746673E+01
425, 2.950196E+01, 84, 4, 172, 4.052446E+01
426, 2.974364E+01, 84, 4, 167, 4.197652E+01
427, 3.033366E+01, 84, 4, 180, 4.342564E+01
429, 2.814579E+01, 84, 4, 215, 4.317319E+01
430, 2.827691E+01, 84, 4, 226, 4.558317E+01
431, 2.999022E+01, 84, 4, 206, 4.777202E+01
432, 2.979452E+01, 84, 4, 204, 4.794227E+01
433, 2.824266E+01, 84, 4, 254, 4.871233E+01
434, 2.962524E+01, 84, 4, 218, 5.016634E+01
435, 2.787965E+01, 84, 4, 257, 5.053816E+01
437, 2.744325E+01, 84, 4, 264, 5.196771E+01
438, 2.782485E+01, 84, 4, 241, 5.304892E+01
444, 2.544129E+01, 84, 4, 290, 5.777495E+01
450, 2.283170E+01, 84, 4, 351, 6.172603E+01
455, 1.966145E+01, 84, 4, 391, 6.545303E+01
460, 1.775049E+01, 84, 4, 430, 6.853033E+01
465, 1.638160E+01, 84, 4, 471, 7.134540E+01
470, 1.503229E+01, 84, 4, 505, 7.361252E+01
475, 1.318102E+01, 84, 4, 569, 7.561742E+01
480, 1.170939E+01, 84, 4, 612, 7.721233E+01
485, 1.000000E+01, 85, 4, 675, 7.843053E+01
490, 8.773973E+00, 85, 4, 702, 7.931703E+01
495, 8.200587E+00, 85, 4, 744, 7.994814E+01
500, 7.669276E+00, 85, 4, 857, 8.029354E+01
505, 7.445205E+00, 85, 4, 921, 8.104403E+01
510, 7.147750E+00, 85, 4, 915, 8.133170E+01
515, 6.580235E+00, 85, 4, 943, 8.150881E+01
520, 6.646771E+00, 85, 4, 980, 8.182681E+01
525, 6.481409E+00, 85, 4, 1009, 8.202740E+01
530, 6.301370E+00, 88, 4, 1051, 8.214579E+01
535, 5.993151E+00, 88, 4, 1096, 8.228963E+01
540, 5.850294E+00, 88, 4, 1115, 8.241977E+01
550, 5.545988E+00, 88, 4, 1114, 8.259980E+01
560, 5.210372E+00, 88, 2, 1059, 8.277397E+01
