freq, avg, max
335, 0.000000, 0
337, 0.000000, 0
338, 0.000000, 0
339, 0.000000, 0
340, 0.000000, 0
341, 0.000000, 0
342, 0.000000, 0
344, 9007199254740992.000000, 9007199254740992
345, 9007199254740992.000000, 9007199254740992
347, 9007199254740992.000000, 9007199254740992
348, 9007199254740992.000000, 9007199254740992
350, 9007199254740992.000000, 9007199254740992
351, 9007199254740992.000000, 9007199254740992
353, 9007199254740992.000000, 9007199254740992
354, 9007199254740992.000000, 9007199254740992
355, 9007199254740992.000000, 9007199254740992
356, 9007199254740992.000000, 9007199254740992
357, 9007199254740992.000000, 9007199254740992
359, 9007199254740992.000000, 9007199254740992
360, 9007199254740992.000000, 9007199254740992
362, 9007199254740992.000000, 9007199254740992
363, 9007199254740992.000000, 9007199254740992
364, 9007199254740992.000000, 9007199254740992
365, 9007199254740992.000000, 9007199254740992
366, 8314343059720665.000000, 9007199254740992
367, 8363832787936402.000000, 9007199254740992
369, 8406723885723375.000000, 9007199254740992
370, 7964087116334984.000000, 9007199254740992
372, 7585029791209364.000000, 9007199254740992
373, 8363830947236279.000000, 18014398509481984
375, 6428533033203646.000000, 9007199254740992
376, 327649979932795520.000000, 4620693217682128896
378, 5803186549546834.000000, 9007199254740992
379, 313492775641004992.000000, 4620693217682128896
380, 359673073465766848.000000, 9223372036854775808
381, 339699523209073408.000000, 9223372036854775808
382, 243268814228365504.000000, 9223372036854775808
384, 233550017316387616.000000, 9223372036854775808
385, 276260034291834016.000000, 9223372036854775808
387, 325482999153545152.000000, 9223372036854775808
388, 260151724187658688.000000, 9223372036854775808
389, 360872590865205440.000000, 9214364837600034816
390, 237107624386844288.000000, 9223372036854775808
391, 305716606123358976.000000, 9223372036854775808
392, 194884585147169344.000000, 4638707616191610880
394, 184015249661601984.000000, 4638707616191610880
395, 213100589699882784.000000, 9223372036854775808
397, 144196018584751456.000000, 4611686018427387904
398, 172201518538819456.000000, 9223372036854775808
400, 168638401043698080.000000, 9223372036854775808
401, 142458058780463392.000000, 9223372036854775808
402, 172577072877027648.000000, 9223372036854775808
404, 102976678175523952.000000, 9223372036854775808
405, 118834932303438528.000000, 9223372036854775808
406, 94253947250249056.000000, 9223231299366420480
407, 139469419116540960.000000, 9223372036854775808
408, 113382814234875104.000000, 9223231299366420480
409, 135145712760866528.000000, 9223372036854775808
410, 136239207178044208.000000, 9223372036854775808
