freq, min_avg, max, min, illegal, max_avg
273, 0.000000E+00, 0, 0, 0, 0.000000E+00
274, 0.000000E+00, 0, 0, 0, 0.000000E+00
275, 0.000000E+00, 0, 0, 0, 0.000000E+00
276, 0.000000E+00, 0, 0, 0, 0.000000E+00
277, 0.000000E+00, 0, 0, 0, 0.000000E+00
278, 0.000000E+00, 0, 0, 0, 0.000000E+00
279, 0.000000E+00, 0, 0, 0, 0.000000E+00
280, 0.000000E+00, 0, 0, 0, 0.000000E+00
281, 0.000000E+00, 0, 0, 0, 0.000000E+00
282, 4.640938E-03, 19, 19, 1, 4.640938E-03
283, 0.000000E+00, 0, 0, 0, 0.000000E+00
284, 4.640938E-03, 19, 0, 0, 4.640938E-03
285, 9.281876E-03, 19, 0, 0, 9.281876E-03
286, 9.037616E-03, 19, 18, 0, 9.281876E-03
287, 9.037616E-03, 19, 18, 0, 9.281876E-03
288, 9.281876E-03, 19, 19, 1, 9.281876E-03
289, 1.392281E-02, 19, 19, 0, 1.392281E-02
290, 1.685393E-02, 19, 14, 1, 1.734245E-02
291, 1.343429E-02, 19, 19, 0, 1.392281E-02
292, 1.685393E-02, 19, 14, 1, 1.734245E-02
293, 1.685393E-02, 19, 14, 1, 1.734245E-02
294, 2.002931E-02, 19, 14, 2, 2.076209E-02
295, 1.954079E-02, 19, 13, 0, 2.051783E-02
296, 2.002931E-02, 19, 14, 2, 2.076209E-02
297, 2.002931E-02, 19, 14, 2, 2.076209E-02
298, 2.344895E-02, 19, 14, 2, 2.418173E-02
299, 2.613581E-02, 19, 13, 0, 2.735711E-02
300, 3.077675E-02, 19, 13, 1, 3.175379E-02
301, 3.053249E-02, 19, 13, 0, 3.199805E-02
302, 3.053249E-02, 19, 13, 0, 3.199805E-02
303, 3.517342E-02, 20, 13, 0, 3.688324E-02
304, 3.981436E-02, 20, 13, 0, 4.152418E-02
305, 6.326331E-02, 20, 13, 1, 6.497313E-02
306, 9.770396E-02, 20, 13, 3, 9.941378E-02
307, 8.109428E-02, 20, 13, 1, 8.280410E-02
308, 1.165120E-01, 20, 13, 2, 1.184660E-01
309, 1.262824E-01, 20, 13, 3, 1.282364E-01
310, 1.045432E-01, 20, 13, 2, 1.067416E-01
311, 1.091842E-01, 20, 13, 2, 1.116268E-01
312, 1.184660E-01, 20, 13, 3, 1.206644E-01
313, 1.275037E-01, 20, 13, 2, 1.304348E-01
314, 1.875916E-01, 20, 13, 4, 1.905227E-01
315, 1.560821E-01, 20, 13, 2, 1.595017E-01
316, 1.932096E-01, 20, 13, 3, 1.971177E-01
317, 2.005374E-01, 20, 13, 2, 2.049340E-01
318, 2.427943E-01, 20, 13, 3, 2.489008E-01
319, 2.745481E-01, 20, 13, 4, 2.828530E-01
320, 3.163166E-01, 20, 13, 4, 3.297509E-01
322, 4.091353E-01, 20, 9, 8, 4.233024E-01
323, 5.324866E-01, 20, 9, 14, 5.522716E-01
325, 6.421593E-01, 20, 9, 15, 6.621886E-01
326, 7.459697E-01, 20, 8, 14, 7.765022E-01
328, 8.070347E-01, 20, 8, 14, 8.402540E-01
329, 1.031265E+00, 20, 8, 17, 1.069370E+00
330, 1.148021E+00, 20, 8, 21, 1.190034E+00
331, 1.291646E+00, 20, 8, 20, 1.338300E+00
332, 1.307279E+00, 20, 8, 20, 1.358818E+00
334, 1.545188E+00, 20, 8, 25, 1.605276E+00
335, 1.747924E+00, 20, 8, 27, 1.820957E+00
337, 1.953591E+00, 20, 8, 30, 2.040303E+00
338, 2.243283E+00, 20, 8, 28, 2.347826E+00
339, 2.320225E+00, 20, 8, 33, 2.431607E+00
340, 2.440156E+00, 20, 8, 41, 2.575721E+00
341, 2.581827E+00, 20, 8, 37, 2.736199E+00
342, 2.674646E+00, 20, 8, 39, 2.844162E+00
344, 2.807279E+00, 20, 8, 48, 2.986077E+00
345, 3.122863E+00, 20, 8, 64, 3.346849E+00
347, 3.193454E+00, 20, 8, 72, 3.438935E+00
348, 3.386175E+00, 20, 8, 79, 3.652907E+00
350, 3.645335E+00, 20, 8, 87, 3.947484E+00
351, 4.231558E+00, 20, 8, 100, 4.579873E+00
353, 4.319980E+00, 20, 8, 102, 4.667807E+00
354, 5.039814E+00, 20, 8, 129, 5.466536E+00
355, 5.137274E+00, 20, 8, 112, 5.569370E+00
356, 5.414265E+00, 20, 8, 130, 5.875672E+00
357, 5.747924E+00, 20, 8, 142, 6.245725E+00
359, 6.073522E+00, 20, 8, 121, 6.598437E+00
360, 6.587201E+00, 20, 8, 134, 7.167074E+00
362, 6.870298E+00, 20, 8, 150, 7.484612E+00
363, 7.313630E+00, 20, 8, 154, 7.993161E+00
364, 7.424035E+00, 20, 8, 152, 8.134343E+00
365, 7.649976E+00, 20, 8, 144, 8.423547E+00
366, 7.852223E+00, 20, 8, 155, 8.641182E+00
367, 8.063263E+00, 20, 8, 161, 8.902052E+00
369, 8.120176E+00, 20, 8, 155, 9.011236E+00
370, 8.669272E+00, 20, 8, 181, 9.664387E+00
372, 8.779433E+00, 20, 8, 184, 9.821935E+00
373, 9.126038E+00, 20, 8, 194, 1.032291E+01
375, 9.216414E+00, 20, 8, 194, 1.048119E+01
380, 1.014314E+01, 20, 7, 225, 1.196214E+01
385, 1.069394E+01, 20, 5, 227, 1.311163E+01
390, 1.162018E+01, 20, 5, 273, 1.461847E+01
395, 1.180044E+01, 20, 5, 306, 1.548901E+01
400, 1.183170E+01, 20, 5, 327, 1.601954E+01
405, 1.178383E+01, 20, 5, 313, 1.653224E+01
410, 1.139692E+01, 20, 5, 339, 1.701734E+01
415, 1.090303E+01, 20, 5, 363, 1.725208E+01
420, 1.037176E+01, 20, 5, 381, 1.765046E+01
425, 1.010405E+01, 20, 5, 412, 1.785931E+01
430, 9.592574E+00, 20, 5, 419, 1.804226E+01
435, 9.272350E+00, 25, 5, 450, 1.835125E+01
440, 8.810699E+00, 25, 5, 473, 1.859282E+01
445, 8.349780E+00, 25, 5, 465, 1.867294E+01
450, 8.056668E+00, 25, 5, 480, 1.867269E+01
455, 7.841720E+00, 25, 5, 458, 1.873596E+01
460, 7.642404E+00, 25, 5, 469, 1.880068E+01
465, 7.538105E+00, 25, 5, 464, 1.892623E+01
470, 7.442110E+00, 25, 5, 467, 1.925867E+01
475, 7.304836E+00, 25, 5, 463, 1.943136E+01
485, 7.032242E+00, 25, 5, 447, 1.974108E+01
495, 6.864924E+00, 25, 5, 466, 1.989350E+01
505, 6.787494E+00, 25, 5, 398, 2.017318E+01
515, 6.661212E+00, 25, 4, 383, 2.042404E+01
525, 6.538837E+00, 25, 4, 351, 2.072838E+01
535, 6.478017E+00, 25, 4, 351, 2.094309E+01
545, 4.915975E+00, 25, 1, 296, 2.111944E+01
555, 4.247924E+00, 25, 1, 280, 2.117904E+01
565, 4.232780E+00, 25, 1, 264, 2.119150E+01
575, 4.189301E+00, 25, 1, 275, 2.114973E+01
600, 0.000000E+00, 0, 0, 0, 0.000000E+00
269, 0.000000E+00, 0, 0, 0, 0.000000E+00
270, 0.000000E+00, 0, 0, 0, 0.000000E+00
271, 0.000000E+00, 0, 0, 0, 0.000000E+00
272, 0.000000E+00, 0, 0, 0, 0.000000E+00
273, 0.000000E+00, 0, 0, 0, 0.000000E+00
274, 0.000000E+00, 0, 0, 0, 0.000000E+00
275, 0.000000E+00, 0, 0, 0, 0.000000E+00
276, 0.000000E+00, 0, 0, 0, 0.000000E+00
277, 0.000000E+00, 0, 0, 0, 0.000000E+00
278, 0.000000E+00, 0, 0, 0, 0.000000E+00
279, 0.000000E+00, 0, 0, 0, 0.000000E+00
280, 0.000000E+00, 0, 0, 0, 0.000000E+00
281, 0.000000E+00, 0, 0, 0, 0.000000E+00
282, 1.783097E-02, 19, 18, 2, 1.783097E-02
283, 1.343429E-02, 19, 18, 0, 1.343429E-02
284, 2.222765E-02, 19, 18, 2, 2.222765E-02
285, 1.783097E-02, 19, 18, 2, 1.783097E-02
286, 3.126527E-02, 19, 18, 3, 3.126527E-02
287, 2.222765E-02, 19, 18, 2, 2.222765E-02
288, 3.150953E-02, 19, 18, 1, 3.150953E-02
289, 4.225696E-02, 19, 13, 4, 4.225696E-02
290, 3.566194E-02, 19, 18, 1, 3.590620E-02
291, 3.566194E-02, 19, 18, 4, 3.566194E-02
292, 4.640938E-02, 19, 13, 1, 4.714216E-02
293, 4.836346E-02, 19, 13, 3, 4.885198E-02
294, 4.787494E-02, 19, 13, 2, 4.885198E-02
295, 4.616512E-02, 19, 13, 1, 4.714216E-02
296, 4.592086E-02, 19, 13, 1, 4.714216E-02
297, 5.691255E-02, 19, 13, 2, 5.788959E-02
298, 5.691255E-02, 19, 13, 2, 5.788959E-02
299, 5.080606E-02, 20, 13, 1, 5.202736E-02
300, 6.008793E-02, 19, 13, 2, 6.106497E-02
301, 5.080606E-02, 20, 13, 1, 5.202736E-02
302, 6.985833E-02, 20, 13, 2, 7.083537E-02
303, 6.912555E-02, 20, 13, 3, 7.034685E-02
304, 8.109428E-02, 20, 13, 3, 8.231558E-02
305, 8.378114E-02, 20, 13, 2, 8.500244E-02
306, 8.500244E-02, 20, 13, 2, 8.622374E-02
307, 9.843674E-02, 20, 13, 3, 9.965804E-02
308, 1.108940E-01, 20, 13, 2, 1.133366E-01
309, 1.140694E-01, 20, 13, 2, 1.160234E-01
310, 1.568149E-01, 20, 13, 3, 1.597460E-01
311, 1.612115E-01, 20, 13, 3, 1.624328E-01
312, 1.629213E-01, 20, 13, 3, 1.641426E-01
313, 1.658525E-01, 20, 13, 2, 1.695164E-01
314, 2.032242E-01, 20, 13, 4, 2.049340E-01
315, 2.239863E-01, 20, 13, 3, 2.256961E-01
316, 2.528090E-01, 20, 13, 5, 2.572057E-01
317, 2.970200E-01, 20, 13, 5, 3.028823E-01
