freq, avg, max
434, 0.000000E+00, 0
435, 0.000000E+00, 0
437, 0.000000E+00, 0
438, 0.000000E+00, 0
439, 0.000000E+00, 0
440, 0.000000E+00, 0
442, 0.000000E+00, 0
444, 0.000000E+00, 0
445, 0.000000E+00, 0
446, 0.000000E+00, 0
447, 1.049601E+06, 2147483648
449, 2.099202E+06, 2147483648
450, 8.396808E+06, 2147483648
451, 1.784322E+07, 2147483648
452, 2.204162E+07, 2147483648
454, 3.463683E+07, 2147483648
455, 4.093444E+07, 2147483648
456, 4.513284E+07, 2147483648
457, 7.137287E+07, 2147483648
458, 7.032327E+07, 2147483648
459, 5.615365E+07, 2147483648
460, 5.510405E+07, 2147483648
462, 5.825286E+07, 2147483648
463, 6.769926E+07, 2147483648
464, 7.924488E+07, 2147483648
465, 8.029448E+07, 2147483648
467, 8.816648E+07, 2147483648
469, 8.816648E+07, 2147483648
470, 7.609607E+07, 2147483648
471, 7.189767E+07, 2147483648
472, 6.927367E+07, 2147483648
474, 6.717446E+07, 2147483648
475, 7.032327E+07, 2147483648
476, 6.927367E+07, 2147483648
477, 7.189767E+07, 2147483648
479, 7.347207E+07, 2147483648
480, 7.399687E+07, 2147483648
481, 7.452167E+07, 2147483648
482, 7.819527E+07, 2147483648
483, 7.976968E+07, 2147483648
484, 8.554249E+07, 2147483648
485, 8.291851E+07, 2147483648
487, 8.711692E+07, 2147481600
488, 9.079061E+07, 2147483648
489, 8.921627E+07, 2147481600
490, 9.079071E+07, 2147483648
492, 9.026592E+07, 2147483648
494, 8.974113E+07, 2147483648
495, 9.079073E+07, 2147483648
496, 9.026593E+07, 2147483648
497, 9.026593E+07, 2147483648
499, 9.079073E+07, 2147483648
500, 9.026596E+07, 2147483648
501, 9.026598E+07, 2147483648
502, 8.974125E+07, 1073744000
504, 9.079091E+07, 2147483648
505, 9.079103E+07, 2147483648
506, 9.079106E+07, 1073744032
507, 9.131587E+07, 2147483648
508, 9.131587E+07, 2147483648
509, 9.079107E+07, 1073744032
510, 9.184067E+07, 2147483648
512, 8.974147E+07, 1073744032
513, 9.065989E+07, 2147483648
514, 8.593667E+07, 1073744032
515, 8.095108E+07, 2147483648
517, 7.924546E+07, 1073744032
519, 6.678146E+07, 2147483648
520, 6.363264E+07, 2147483648
521, 6.927424E+07, 2147483648
522, 6.861828E+07, 2147483648
524, 7.150467E+07, 2147485664
525, 7.500200E+07, 2147483648
526, 7.783095E+07, 2147483648
527, 7.978248E+07, 2147485664
529, 8.046305E+07, 2147483648
530, 8.265234E+07, 2155874272
531, 8.268515E+07, 2147483648
532, 8.645711E+07, 2155874272
533, 8.826932E+07, 2155874272
534, 8.859731E+07, 2155874256
535, 8.931893E+07, 2147483648
540, 9.139358E+07, 2147483648
545, 9.444818E+07, 2172647665
550, 1.161289E+08, 2164261646
555, 1.082487E+08, 2172647665
560, 1.362271E+08, 2172647657
565, 1.563252E+08, 2306865385
570, 1.792278E+08, 2415915809
575, 2.694464E+08, 2805988520
580, 3.055531E+08, 2944398944
585, 3.956896E+08, 3879733890
590, 4.660354E+08, 3208642344
