freq, min_avg, max, min, illegal, max_avg
521, 0.000000E+00, 0, 0, 0, 0.000000E+00
522, 0.000000E+00, 0, 0, 0, 0.000000E+00
524, 0.000000E+00, 0, 0, 0, 0.000000E+00
525, 0.000000E+00, 0, 0, 0, 0.000000E+00
526, 0.000000E+00, 0, 0, 0, 0.000000E+00
527, 0.000000E+00, 0, 0, 0, 0.000000E+00
529, 0.000000E+00, 0, 0, 0, 0.000000E+00
530, 0.000000E+00, 0, 0, 0, 0.000000E+00
531, 0.000000E+00, 0, 0, 0, 0.000000E+00
532, 6.751468E-02, 69, 69, 0, 6.751468E-02
533, 7.142857E-02, 69, 2, 0, 7.729941E-02
534, 1.682975E-01, 69, 2, 0, 1.888454E-01
535, 3.287671E-01, 69, 1, 0, 3.933464E-01
537, 4.540117E-01, 69, 1, 0, 7.142857E-01
538, 1.076321E+00, 69, 1, 0, 1.499022E+00
539, 1.384540E+00, 69, 1, 1, 2.018591E+00
540, 1.465753E+00, 69, 1, 1, 2.065558E+00
542, 2.211350E+00, 69, 1, 0, 3.207436E+00
544, 3.336595E+00, 69, 1, 1, 4.739726E+00
545, 4.849315E+00, 69, 1, 2, 7.094912E+00
546, 4.711350E+00, 69, 1, 1, 6.910959E+00
548, 5.809198E+00, 74, 1, 2, 8.654599E+00
550, 6.661448E+00, 75, 1, 2, 1.070059E+01
551, 8.147750E+00, 75, 1, 1, 1.333464E+01
552, 9.954012E+00, 75, 1, 1, 1.613699E+01
553, 1.041194E+01, 75, 1, 1, 1.710665E+01
555, 1.207339E+01, 75, 1, 1, 2.012916E+01
556, 1.467221E+01, 75, 1, 1, 2.576712E+01
557, 1.458611E+01, 75, 1, 1, 2.833170E+01
558, 1.537573E+01, 75, 1, 1, 2.962818E+01
559, 1.587084E+01, 75, 1, 1, 3.186106E+01
560, 1.620450E+01, 90, 1, 1, 3.560959E+01
562, 1.640313E+01, 90, 1, 2, 3.939432E+01
563, 1.613112E+01, 90, 1, 4, 5.001174E+01
564, 1.585029E+01, 93, 1, 5, 5.341096E+01
565, 1.577886E+01, 90, 1, 4, 5.214090E+01
567, 1.474853E+01, 90, 1, 5, 5.627789E+01
569, 1.277397E+01, 91, 1, 9, 6.257143E+01
570, 1.200196E+01, 93, 1, 11, 6.553816E+01
571, 1.149902E+01, 93, 1, 11, 6.622309E+01
573, 1.023483E+01, 93, 1, 12, 6.895793E+01
575, 8.580235E+00, 93, 1, 12, 7.158806E+01
576, 6.542074E+00, 93, 1, 20, 7.547358E+01
577, 6.581213E+00, 93, 1, 16, 7.590802E+01
578, 6.003914E+00, 93, 1, 18, 7.725049E+01
580, 5.766145E+00, 93, 1, 21, 7.883366E+01
581, 5.286693E+00, 93, 1, 33, 8.178278E+01
582, 5.220157E+00, 93, 1, 28, 8.304110E+01
583, 5.148728E+00, 93, 1, 33, 8.386497E+01
584, 4.898239E+00, 93, 1, 28, 8.460078E+01
585, 4.735812E+00, 93, 1, 37, 8.498826E+01
587, 4.417808E+00, 93, 1, 37, 8.518787E+01
588, 4.142857E+00, 93, 1, 45, 8.632290E+01
589, 3.760274E+00, 99, 1, 45, 8.660078E+01
590, 3.595890E+00, 99, 1, 50, 8.667515E+01
592, 3.491194E+00, 99, 1, 51, 8.685127E+01
594, 3.173190E+00, 99, 1, 61, 8.734540E+01
595, 3.027397E+00, 99, 1, 70, 8.765460E+01
596, 2.756360E+00, 99, 1, 75, 8.787671E+01
598, 2.728963E+00, 99, 1, 70, 8.806360E+01
600, 2.580235E+00, 99, 1, 79, 8.834834E+01
521, 0.000000E+00, 0, 0, 0, 0.000000E+00
522, 0.000000E+00, 0, 0, 0, 0.000000E+00
524, 0.000000E+00, 0, 0, 0, 0.000000E+00
525, 0.000000E+00, 0, 0, 0, 0.000000E+00
526, 0.000000E+00, 0, 0, 0, 0.000000E+00
527, 0.000000E+00, 0, 0, 0, 0.000000E+00
529, 0.000000E+00, 0, 0, 0, 0.000000E+00
530, 0.000000E+00, 0, 0, 0, 0.000000E+00
531, 0.000000E+00, 0, 0, 0, 0.000000E+00
532, 7.142857E-02, 69, 2, 0, 7.240705E-02
533, 5.870841E-03, 3, 2, 0, 6.849315E-03
534, 7.827789E-02, 24, 2, 0, 1.037182E-01
535, 2.240705E-01, 26, 1, 0, 2.886497E-01
537, 6.399217E-01, 69, 1, 0, 7.250489E-01
538, 5.273973E-01, 26, 1, 0, 7.270059E-01
539, 1.548924E+00, 69, 1, 1, 2.122309E+00
540, 2.073386E+00, 69, 1, 1, 3.028376E+00
542, 2.015656E+00, 69, 1, 0, 2.983366E+00
544, 2.402153E+00, 69, 1, 0, 3.726027E+00
545, 4.155577E+00, 69, 1, 3, 6.241683E+00
546, 4.160470E+00, 69, 1, 1, 6.489237E+00
548, 4.923679E+00, 69, 1, 2, 7.717221E+00
550, 5.731898E+00, 69, 1, 2, 9.280822E+00
551, 7.417808E+00, 75, 1, 3, 1.243444E+01
552, 9.918787E+00, 75, 1, 2, 1.660274E+01
553, 1.028376E+01, 75, 1, 1, 1.705969E+01
555, 1.123288E+01, 75, 1, 4, 1.897945E+01
556, 1.325147E+01, 75, 1, 3, 2.399804E+01
557, 1.415166E+01, 75, 1, 2, 2.600881E+01
558, 1.428082E+01, 75, 1, 4, 2.741487E+01
559, 1.559687E+01, 90, 1, 4, 3.176125E+01
560, 1.555186E+01, 87, 1, 3, 3.274266E+01
562, 1.691487E+01, 90, 1, 4, 3.943249E+01
563, 1.723288E+01, 90, 1, 4, 4.775049E+01
564, 1.654990E+01, 90, 1, 2, 5.143542E+01
565, 1.660078E+01, 90, 1, 4, 5.375049E+01
567, 1.514579E+01, 92, 1, 2, 5.816928E+01
569, 1.344227E+01, 93, 1, 5, 6.163699E+01
570, 1.174755E+01, 93, 1, 8, 6.557632E+01
571, 1.111937E+01, 93, 1, 7, 6.721429E+01
573, 1.049022E+01, 93, 1, 11, 6.932192E+01
575, 8.886497E+00, 93, 1, 11, 7.240313E+01
576, 6.629159E+00, 93, 1, 18, 7.565656E+01
577, 6.775930E+00, 93, 1, 16, 7.563503E+01
578, 6.226027E+00, 93, 1, 20, 7.738258E+01
580, 6.019569E+00, 93, 1, 20, 7.857045E+01
581, 5.479452E+00, 93, 1, 23, 8.090411E+01
582, 5.340509E+00, 93, 1, 25, 8.225245E+01
583, 5.251468E+00, 93, 1, 23, 8.281213E+01
584, 4.891389E+00, 93, 1, 31, 8.422994E+01
585, 4.578278E+00, 93, 1, 35, 8.498043E+01
587, 4.321918E+00, 93, 1, 42, 8.557926E+01
588, 3.987280E+00, 99, 1, 44, 8.637965E+01
589, 3.933464E+00, 96, 1, 51, 8.648043E+01
590, 3.938356E+00, 96, 1, 46, 8.637671E+01
592, 3.619374E+00, 99, 1, 47, 8.663894E+01
594, 3.419765E+00, 99, 1, 60, 8.694031E+01
