freq, avg, max, min
521, 0.000000E+00, 0, 0
522, 0.000000E+00, 0, 0
524, 0.000000E+00, 0, 0
525, 0.000000E+00, 0, 0
526, 0.000000E+00, 0, 0
527, 0.000000E+00, 0, 0
529, 0.000000E+00, 0, 0
530, 0.000000E+00, 0, 0
531, 0.000000E+00, 0, 0
532, 6.885396E+10, 70368744177664, 0
533, 6.885396E+10, 70368744177664, 0
534, 1.377079E+11, 70368744177664, 0
535, 2.065619E+11, 70368744177664, 0
537, 2.065619E+11, 70368744177666, -65536
538, 2.065619E+11, 70368744177666, -32768
539, 3.442698E+11, 70368744177666, -65536
540, 2.066291E+11, 70368744177664, -65536
542, 1.724039E+11, 70368744177666, -65536
544, 1.732107E+11, 70368744177664, -65536
545, 1.741521E+11, 70368744173569, -35184372088832
546, 2.428716E+11, 70368744177664, -65536
548, 1.057016E+11, 70368744210432, -281474976677888
550, -1.270571E+12, 70368744210432, -281474976710656
551, -6.261810E+12, 70437463654400, -281474976743424
552, -1.145995E+13, 70437463621632, -281543696154624
553, -1.393842E+13, 70368744210432, -316659348832256
555, -2.147780E+13, 70368744210432, -316659348832256
556, -3.194461E+13, 70368744210432, -316659348832256
557, -3.301265E+13, 70368744243199, -316659348832256
558, -3.173835E+13, 281543696154624, -316659348799488
559, -2.646023E+13, 562949953454080, -316659348799488
560, -1.074464E+15, 72339069014642688, -288230444871221248
562, -2.688975E+15, 72339137734082560, -288511919847931904
563, -3.297516E+15, 287948763736014850, -288511919847931904
564, -6.175521E+15, 360569479526125568, -360006426493468672
565, -4.983977E+15, 288230444871192576, -288511919847927808
567, -5.181026E+15, 288511919847899138, -288511919847931904
569, -2.357938E+15, 432345495508058114, -360006460848930814
570, -1.869211E+15, 504438342637518850, -504403570586501122
571, -3.282806E+15, 432345495508058114, -576143921155899454
573, -3.482441E+15, 720829893205606336, -576425808449585150
575, 1.001964E+15, 1080618719475859458, -576742227275886590
576, 3.127843E+15, 1008805148299853826, -648237696002469888
577, 5.241806E+15, 864374503470202944, -648236802640883616
578, 8.168486E+15, 936784044304191422, -1008524772834705410
580, 2.141413E+15, 936784044304191422, -1008515976741683218
581, -6.991386E+15, 1080863017211576320, -1081136658176081906
582, -1.927585E+16, 1008805148232740858, -4972247663937323008
583, -1.340448E+16, 1080863017278685184, -4665700630948482058
584, -5.011627E+15, 1080865216301940736, -4629801503282902016
585, 3.330073E+15, 1080865216301940736, -4972247663937323008
587, -3.188028E+15, 1225156223163289472, -4972247663937323008
588, -7.027238E+15, 1080865216301948928, -5115949263833939954
589, -6.704304E+15, 9547697244090720249, -5620766010282868668
590, 4.319816E+16, 9547697244090720249, -5548708416244940732
592, 6.450628E+16, 9547697244090720249, -5620766010282868668
594, 2.459930E+17, 9587136670310991270, -5620766010282868412
595, 3.357845E+17, 9589414796139289345, -5189425227888479986
596, 3.747244E+17, 9589414796139289345, -9558837518443477039
598, 4.656042E+17, 9589551134440221441, -9558835320494028847
600, 5.267112E+17, 10412515955673509511, -9562775970167978543
521, 0.000000E+00, 0, 0
522, 0.000000E+00, 0, 0
524, 0.000000E+00, 0, 0
525, 0.000000E+00, 0, 0
526, 0.000000E+00, 0, 0
527, 0.000000E+00, 0, 0
529, 0.000000E+00, 0, 0
530, 0.000000E+00, 0, 0
531, 0.000000E+00, 0, 0
532, 6.885396E+10, 70368744177664, 0
533, 5.870841E-03, 2, 0
534, 6.415851E+01, 32768, 0
535, 2.245049E+02, 32768, 0
537, 1.377079E+11, 70368744177664, -65536
538, 5.051575E+02, 32768, -4095
539, 1.377752E+11, 70368744177664, -65536
