freq, min_avg, max, min, illegal, max_avg
289, 0.000000E+00, 0, 0, 0, 0.000000E+00
290, 0.000000E+00, 0, 0, 0, 0.000000E+00
291, 0.000000E+00, 0, 0, 0, 0.000000E+00
292, 0.000000E+00, 0, 0, 0, 0.000000E+00
293, 0.000000E+00, 0, 0, 0, 0.000000E+00
294, 0.000000E+00, 0, 0, 0, 0.000000E+00
295, 0.000000E+00, 0, 0, 0, 0.000000E+00
296, 0.000000E+00, 0, 0, 0, 0.000000E+00
297, 0.000000E+00, 0, 0, 0, 0.000000E+00
298, 0.000000E+00, 0, 0, 0, 0.000000E+00
299, 0.000000E+00, 0, 0, 0, 0.000000E+00
300, 8.529412E-01, 89, 87, 0, 8.607843E-01
301, 2.217647E+00, 89, 87, 0, 2.245098E+00
302, 4.264706E+00, 90, 87, 0, 4.305882E+00
303, 4.776471E+00, 91, 87, 0, 4.829412E+00
304, 6.994118E+00, 91, 87, 0, 7.074510E+00
305, 9.382353E+00, 93, 87, 0, 9.501961E+00
306, 1.177059E+01, 91, 87, 0, 1.188039E+01
307, 1.228235E+01, 91, 87, 0, 1.239216E+01
308, 1.160000E+01, 93, 87, 0, 1.175098E+01
309, 1.160000E+01, 93, 87, 0, 1.175098E+01
310, 1.160000E+01, 93, 87, 0, 1.175098E+01
311, 1.160000E+01, 93, 87, 0, 1.175098E+01
312, 1.228235E+01, 91, 87, 0, 1.239216E+01
313, 1.228235E+01, 91, 87, 0, 1.239216E+01
314, 1.180980E+01, 107, 87, 0, 1.196078E+01
315, 1.312157E+01, 112, 87, 0, 1.329412E+01
316, 1.905686E+01, 115, 43, 0, 2.020784E+01
317, 2.267647E+01, 115, 43, 0, 2.376275E+01
318, 2.700588E+01, 115, 12, 0, 3.537059E+01
319, 2.254510E+01, 115, 12, 0, 3.848235E+01
320, 1.733922E+01, 115, 12, 0, 4.052549E+01
322, 1.325098E+01, 115, 12, 0, 4.350196E+01
323, 1.307451E+01, 115, 11, 0, 4.858627E+01
325, 1.208039E+01, 122, 11, 0, 4.959020E+01
326, 9.325490E+00, 128, 11, 0, 5.023529E+01
328, 8.519608E+00, 128, 11, 0, 5.050392E+01
329, 9.901961E+00, 128, 11, 0, 5.465294E+01
330, 8.176471E+00, 128, 11, 0, 5.753922E+01
331, 9.484314E+00, 128, 11, 0, 5.943922E+01
332, 9.615686E+00, 128, 11, 0, 5.981569E+01
334, 1.010392E+01, 128, 11, 0, 6.081569E+01
335, 1.031176E+01, 128, 11, 0, 6.215294E+01
337, 1.092353E+01, 128, 7, 0, 6.261176E+01
338, 1.193922E+01, 128, 7, 0, 6.389804E+01
339, 1.431176E+01, 128, 7, 0, 6.714706E+01
340, 1.349804E+01, 128, 7, 0, 6.577255E+01
341, 1.525882E+01, 128, 7, 0, 6.886667E+01
342, 1.680196E+01, 128, 7, 0, 7.074314E+01
344, 1.933529E+01, 128, 7, 0, 7.380784E+01
345, 2.061176E+01, 128, 7, 0, 7.552941E+01
347, 2.130196E+01, 128, 7, 0, 7.637059E+01
348, 2.373137E+01, 128, 7, 0, 7.969216E+01
350, 2.393137E+01, 128, 7, 0, 7.991961E+01
351, 2.633333E+01, 128, 7, 0, 8.298235E+01
353, 2.870196E+01, 128, 7, 0, 8.579608E+01
