freq, avg, max
289, 0.000000E+00, 0.000000E+00
290, 0.000000E+00, 0.000000E+00
291, 0.000000E+00, 0.000000E+00
292, 0.000000E+00, 0.000000E+00
293, 0.000000E+00, 0.000000E+00
294, 0.000000E+00, 0.000000E+00
295, 0.000000E+00, 0.000000E+00
296, 0.000000E+00, 0.000000E+00
297, 0.000000E+00, 0.000000E+00
298, 0.000000E+00, 0.000000E+00
299, 0.000000E+00, 0.000000E+00
300, 6.476394E-15, 1.374686E-12
301, 2.726398E-14, 5.272820E-12
302, 4.531036E-14, 5.272820E-12
303, 3.146591E-14, 1.870756E-12
304, 4.601238E-14, 1.870756E-12
305, 7.612045E-14, 5.272820E-12
306, 9.714842E-14, 5.272820E-12
307, 1.016823E-13, 5.272820E-12
308, 9.946869E-14, 5.272820E-12
309, 9.946869E-14, 5.272820E-12
310, 9.946869E-14, 5.272820E-12
311, 9.946869E-14, 5.272820E-12
312, 1.016823E-13, 5.272820E-12
313, 1.016823E-13, 5.272820E-12
314, 2.132826E-09, 1.087690E-06
315, 8.463969E-09, 1.961628E-06
316, 9.226250E-08, 3.923259E-06
317, 1.151939E-07, 4.165410E-06
318, 2.441171E-07, 9.580838E-06
319, 2.410208E-07, 6.871748E-06
320, 2.432769E-07, 6.871748E-06
322, 2.699643E-07, 9.580844E-06
323, 3.369551E-07, 9.580844E-06
325, 3.200566E-05, 1.613007E-02
326, 4.342511E-03, 1.130576E+00
328, 4.649947E-03, 6.552755E-01
329, 7.050909E-02, 3.233949E+00
330, 1.597251E-01, 3.602771E+00
331, 2.347371E-01, 5.797533E+00
332, 2.453355E-01, 5.797533E+00
334, 2.737132E-01, 5.797533E+00
335, 2.874963E-01, 5.797527E+00
337, 2.772369E-01, 5.797533E+00
338, 2.865719E-01, 5.797533E+00
339, 3.157285E-01, 5.797527E+00
340, 2.917232E-01, 5.797533E+00
341, 2.915712E-01, 5.797533E+00
342, 2.948143E-01, 5.797533E+00
344, 2.927473E-01, 5.797533E+00
345, 2.855458E-01, 5.797533E+00
347, 2.808455E-01, 5.797533E+00
348, 3.055817E-01, 5.888114E+00
350, 3.118321E-01, 5.888114E+00
351, 3.163978E-01, 5.888821E+00
353, 3.294558E-01, 5.888821E+00
354, 3.358620E-01, 5.887406E+00
355, 3.381121E-01, 5.887406E+00
356, 3.376862E-01, 5.887406E+00
357, 3.399642E-01, 5.887406E+00
359, 3.192425E-01, 5.797533E+00
360, 3.151508E-01, 5.797533E+00
362, 3.099024E-01, 5.797533E+00
363, 3.300786E-01, 8.786170E+00
364, 3.342853E-01, 8.786170E+00
365, 3.370482E-01, 7.770385E+00
