freq, avg, max
360, 0.000000E+00, 0
362, 0.000000E+00, 0
363, 0.000000E+00, 0
364, 0.000000E+00, 0
365, 0.000000E+00, 0
366, 0.000000E+00, 0
367, 0.000000E+00, 0
369, 0.000000E+00, 0
370, 4.001954E+00, 16384
372, 4.001954E+00, 16384
373, 8.003908E+00, 16384
375, 8.003908E+00, 16384
376, 8.003908E+00, 16384
378, 1.200586E+01, 16384
379, 8.003908E+00, 16384
380, 1.600782E+01, 16384
381, 1.200586E+01, 16384
382, 1.200586E+01, 16384
384, 1.600782E+01, 16384
385, 1.600782E+01, 16384
387, 1.600782E+01, 16384
388, 2.401172E+01, 16384
389, 1.200586E+01, 16384
390, 2.401172E+01, 16384
391, 2.000977E+01, 16384
392, 2.000977E+01, 16384
394, 3.601759E+01, 16384
395, 3.501710E+01, 16384
397, 6.603224E+01, 16384
398, 6.503175E+01, 16384
400, 5.602736E+01, 16384
401, 9.517147E+01, 20480
402, 8.529555E+01, 20480
404, 1.134323E+02, 20480
405, 1.283205E+02, 32768
406, 1.251900E+02, 20480
407, 1.488324E+02, 32768
408, 1.633434E+02, 32768
409, 1.605960E+02, 32768
410, 1.928676E+02, 32768
412, 1.814890E+02, 32768
413, 2.205354E+02, 32768
414, 2.421866E+02, 32768
415, 2.853170E+02, 32768
417, 2.957225E+02, 32768
419, 3.616395E+02, 32768
420, 4.307123E+02, 32768
421, 4.482149E+02, 32768
422, 5.605002E+02, 32768
424, 5.821182E+02, 49152
425, 7.044768E+02, 49152
426, 7.327543E+02, 49152
427, 7.203029E+02, 32768
429, 7.542140E+02, 32768
430, 8.834958E+02, 32768
431, 8.884084E+02, 32768
432, 9.118339E+02, 49664
433, 9.472438E+02, 49152
434, 1.023697E+03, 49152
435, 1.073260E+03, 49152
437, 1.123980E+03, 49152
438, 1.179947E+03, 49152
439, 1.305614E+03, 49152
440, 1.394105E+03, 49152
442, 1.414532E+03, 49152
444, 1.579965E+03, 49216
445, 1.667050E+03, 49216
446, 1.729880E+03, 49152
447, 1.860363E+03, 49216
449, 1.882155E+03, 49216
450, 1.906802E+03, 49152
451, 2.046622E+03, 49152
452, 2.194443E+03, 49216
454, 2.026660E+03, 49152
455, 2.312545E+03, 49216
456, 2.370859E+03, 49216
457, 2.306847E+03, 45056
458, 2.435046E+03, 49152
459, 2.432111E+03, 49152
460, 2.485063E+03, 49152
465, 3.177120E+03, 49152
470, 4.631109E+03, 49184
475, 5.805528E+03, 53248
480, 6.750591E+03, 53240
485, 7.442280E+03, 55296
490, 8.342380E+03, 54784
495, 9.216242E+03, 54784
500, 1.020862E+04, 54784
505, 1.135311E+04, 55368
510, 1.244354E+04, 55352
515, 1.369980E+04, 57592
520, 1.459892E+04, 58368
525, 1.518367E+04, 58368
530, 1.543635E+04, 59888
535, 1.574543E+04, 58896
540, 1.589677E+04, 58864
545, 1.602763E+04, 70128
550, 1.571421E+04, 61496
555, 1.608179E+04, 61440
560, 1.616002E+04, 61432
570, 2.126288E+04, 105812
580, 2.101975E+04, 105812
590, 2.089210E+04, 105812
600, 2.954958E+01, 28224
354, 0.000000E+00, 0
355, 0.000000E+00, 0
356, 0.000000E+00, 0
357, 0.000000E+00, 0
359, 0.000000E+00, 0
360, 0.000000E+00, 0
362, 0.000000E+00, 0
363, 0.000000E+00, 0
364, 0.000000E+00, 0
365, 0.000000E+00, 0
366, 0.000000E+00, 0
367, 4.001954E+00, 16384
369, 0.000000E+00, 0
370, 8.003908E+00, 16384
372, 8.003908E+00, 16384
373, 8.003908E+00, 16384
375, 1.200586E+01, 16384
376, 2.000977E+01, 16384
378, 1.200586E+01, 16384
379, 1.600782E+01, 16384
380, 2.401172E+01, 16384
381, 2.000977E+01, 16384
382, 2.000977E+01, 16384
384, 2.000977E+01, 16384
385, 2.401172E+01, 16384
387, 2.801368E+01, 16384
388, 2.801368E+01, 16384
389, 2.801368E+01, 16384
390, 2.801368E+01, 16384
391, 3.201563E+01, 16384
392, 4.802345E+01, 16384
394, 4.702296E+01, 16384
395, 6.503175E+01, 16384
397, 8.003908E+01, 16384
398, 7.803810E+01, 16384
400, 9.504641E+01, 16384
401, 9.604690E+01, 16384
402, 1.463234E+02, 20480
404, 1.080528E+02, 16384
405, 1.437010E+02, 20480
406, 1.959766E+02, 20480
407, 1.519648E+02, 32768
408, 2.231226E+02, 20480
409, 1.699756E+02, 32768
410, 2.262589E+02, 20480
412, 2.362677E+02, 20480
413, 2.486585E+02, 32768
414, 3.051001E+02, 32768
415, 2.866888E+02, 32768
417, 3.512535E+02, 32768
419, 3.488735E+02, 32768
420, 4.660713E+02, 32776
421, 5.223996E+02, 32776
422, 5.647875E+02, 32768
424, 6.274822E+02, 32768
425, 6.845823E+02, 32776
426, 6.994411E+02, 32776
