freq, min_avg, max, min, illegal, max_avg
360, 0.000000E+00, 0, 0, 0, 0.000000E+00
362, 0.000000E+00, 0, 0, 0, 0.000000E+00
363, 0.000000E+00, 0, 0, 0, 0.000000E+00
364, 0.000000E+00, 0, 0, 0, 0.000000E+00
365, 0.000000E+00, 0, 0, 0, 0.000000E+00
366, 0.000000E+00, 0, 0, 0, 0.000000E+00
367, 0.000000E+00, 0, 0, 0, 0.000000E+00
369, 0.000000E+00, 0, 0, 0, 0.000000E+00
370, 4.640938E-03, 19, 0, 1, 4.640938E-03
372, 4.640938E-03, 19, 0, 1, 4.640938E-03
373, 9.281876E-03, 19, 0, 1, 9.281876E-03
375, 9.281876E-03, 19, 0, 1, 9.281876E-03
376, 9.281876E-03, 19, 0, 1, 9.281876E-03
378, 1.392281E-02, 20, 19, 0, 1.416707E-02
379, 9.281876E-03, 20, 0, 1, 9.526136E-03
380, 1.856375E-02, 20, 19, 0, 1.905227E-02
381, 1.392281E-02, 20, 19, 1, 1.416707E-02
382, 1.392281E-02, 20, 19, 1, 1.416707E-02
384, 1.856375E-02, 20, 19, 0, 1.929653E-02
385, 1.856375E-02, 20, 19, 0, 1.929653E-02
387, 1.856375E-02, 20, 19, 0, 1.929653E-02
388, 2.784563E-02, 20, 19, 0, 2.857841E-02
389, 1.392281E-02, 20, 19, 1, 1.441133E-02
390, 2.784563E-02, 20, 19, 0, 2.857841E-02
391, 2.320469E-02, 20, 19, 2, 2.369321E-02
392, 2.320469E-02, 20, 19, 2, 2.369321E-02
394, 4.176844E-02, 20, 19, 1, 4.250122E-02
395, 4.885198E-02, 20, 16, 2, 4.934050E-02
397, 8.304836E-02, 20, 16, 5, 8.402540E-02
398, 8.549096E-02, 20, 4, 4, 8.744504E-02
400, 9.379580E-02, 20, 16, 3, 9.599414E-02
401, 1.643869E-01, 20, 4, 12, 1.670738E-01
402, 1.700049E-01, 20, 4, 13, 1.736688E-01
404, 2.210552E-01, 20, 4, 23, 2.266732E-01
405, 2.608696E-01, 20, 4, 20, 2.664875E-01
406, 2.796776E-01, 20, 4, 26, 2.867611E-01
407, 3.160723E-01, 20, 4, 28, 3.246214E-01
408, 3.490474E-01, 20, 4, 47, 3.571080E-01
409, 3.771373E-01, 20, 4, 30, 3.844651E-01
410, 3.949682E-01, 20, 4, 51, 4.084025E-01
412, 4.240352E-01, 20, 4, 39, 4.340498E-01
413, 5.012213E-01, 20, 4, 42, 5.195408E-01
414, 5.510503E-01, 20, 4, 46, 5.744993E-01
415, 5.810943E-01, 20, 4, 63, 6.021006E-01
417, 6.597460E-01, 20, 4, 48, 6.912555E-01
419, 7.530532E-01, 20, 4, 78, 7.860283E-01
420, 9.003420E-01, 20, 4, 94, 9.406448E-01
421, 9.824133E-01, 20, 4, 74, 1.042013E+00
422, 1.125061E+00, 20, 4, 119, 1.187103E+00
424, 1.154128E+00, 20, 4, 110, 1.225452E+00
425, 1.423058E+00, 20, 4, 140, 1.516610E+00
426, 1.522960E+00, 20, 4, 152, 1.622863E+00
427, 1.586468E+00, 20, 4, 137, 1.689301E+00
429, 1.648510E+00, 20, 4, 153, 1.769174E+00
430, 1.895945E+00, 20, 4, 167, 2.038349E+00
431, 1.937714E+00, 20, 4, 177, 2.088422E+00
432, 1.952369E+00, 20, 4, 188, 2.112848E+00
433, 2.075476E+00, 20, 4, 191, 2.244748E+00
434, 2.125550E+00, 20, 4, 202, 2.308012E+00
435, 2.225940E+00, 20, 4, 199, 2.417196E+00
437, 2.334392E+00, 20, 4, 208, 2.538105E+00
438, 2.394235E+00, 20, 4, 218, 2.617733E+00
439, 2.594040E+00, 20, 4, 220, 2.835125E+00
440, 2.730093E+00, 20, 4, 228, 2.985833E+00
442, 2.715926E+00, 20, 4, 220, 2.995848E+00
444, 2.953835E+00, 20, 4, 235, 3.263801E+00
445, 3.134343E+00, 20, 4, 237, 3.479726E+00
446, 3.222765E+00, 20, 4, 252, 3.590376E+00
447, 3.382022E+00, 20, 4, 253, 3.760381E+00
