freq, avg, max, min
360, 0.000000E+00, 0, 0
362, 0.000000E+00, 0, 0
363, 0.000000E+00, 0, 0
364, 0.000000E+00, 0, 0
365, 0.000000E+00, 0, 0
366, 0.000000E+00, 0, 0
367, 0.000000E+00, 0, 0
369, 0.000000E+00, 0, 0
370, 4.001954E+00, 16384, 0
372, 4.001954E+00, 16384, 0
373, 8.003908E+00, 16384, 0
375, 8.003908E+00, 16384, 0
376, 8.003908E+00, 16384, 0
378, -4.001954E+00, 16384, -16384
379, 0.000000E+00, 16384, -16384
380, -8.003908E+00, 16384, -16384
381, 4.001954E+00, 16384, -16384
382, 4.001954E+00, 16384, -16384
384, -1.600782E+01, 0, -16384
385, -1.600782E+01, 0, -16384
387, -1.600782E+01, 0, -16384
388, -1.600782E+01, 16384, -16384
389, -4.001954E+00, 16384, -16384
390, -1.600782E+01, 16384, -16384
391, -4.001954E+00, 16384, -16384
392, -4.001954E+00, 16384, -16384
394, -2.000977E+01, 16384, -16384
395, -1.300635E+01, 16384, -16384
397, -2.201075E+01, 16384, -16384
398, -2.701319E+01, 16384, -16384
400, -1.800879E+01, 16384, -16384
401, -2.913923E+01, 20480, -16384
402, -5.248657E+00, 20480, -16384
404, 1.463410E+01, 20480, -16384
405, 1.726624E+01, 32768, -16384
406, 2.088911E+01, 20480, -16384
407, 2.877382E+01, 32768, -16384
408, 4.978017E+01, 32768, -16384
409, 4.003713E+01, 32768, -16384
410, 5.504250E+01, 32768, -28672
412, 5.466927E+01, 32768, -16384
413, 4.567660E+01, 32768, -28672
414, 4.329262E+01, 32768, -28672
415, 1.691646E+01, 32768, -28672
417, 4.431070E+01, 32768, -28672
419, -1.935906E+01, 32768, -28672
420, 7.958964E+00, 32768, -28672
421, -3.606058E+01, 32768, -28672
422, -2.043967E+01, 32768, -32768
424, 2.068784E+01, 49152, -32768
425, 5.148217E+01, 49152, -32768
426, 9.638495E+01, 49152, -32768
427, -9.239472E+01, 32768, -32768
429, -5.910894E+01, 32768, -28672
430, -3.768832E+01, 32768, -32768
431, -3.954079E+01, 32768, -32768
432, 1.056434E+02, 49664, -24576
433, -3.908940E+01, 32768, -49152
434, 1.328715E+02, 49152, -32768
435, 3.428432E+01, 49152, -32768
437, -3.867123E+00, 49152, -49152
438, 7.426282E+01, 49152, -32768
439, -4.805081E+01, 49152, -49152
440, -8.448461E+01, 49152, -49152
442, -2.649145E+01, 49152, -32768
444, -1.602755E+02, 49216, -49152
445, -2.089985E+02, 49216, -49152
446, 3.438788E+01, 49152, -32768
447, -1.819502E+02, 49216, -49152
449, -9.327797E+01, 49216, -49152
450, 4.730826E+01, 49152, -32768
451, 1.007660E+02, 49152, -32768
452, -6.233122E+01, 49216, -49152
454, 8.312848E+01, 49152, -36864
455, 9.379775E+01, 49216, -49152
456, 5.491549E+01, 49216, -49152
457, 2.708490E+02, 45056, -36864
