freq, avg, max
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 0.000000E+00, 0
592, 5.686657E+01, 7302
594, 3.892004E+02, 14350
595, 8.565875E+02, 14386
596, 9.006584E+02, 14386
598, 9.159550E+02, 13863
600, 9.797669E+02, 14386
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 0.000000E+00, 0
592, 7.903519E+01, 12457
594, 5.674506E+02, 14611
595, 9.343162E+02, 15208
596, 1.014055E+03, 15208
598, 9.679125E+02, 14611
600, 1.180049E+03, 14611
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 5.800929E+01, 13532
592, 1.622908E+02, 13592
594, 6.600782E+02, 13644
595, 8.860425E+02, 14530
596, 8.783978E+02, 14530
598, 9.322414E+02, 13644
600, 1.136376E+03, 14416
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 0.000000E+00, 0
592, 7.000391E+01, 10008
594, 4.600528E+02, 12426
595, 9.150821E+02, 14218
596, 9.324262E+02, 14218
598, 9.395679E+02, 14218
600, 1.029872E+03, 13094
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 0.000000E+00, 0
592, 1.375982E+02, 11862
594, 5.540987E+02, 13916
595, 9.581007E+02, 15020
596, 1.055235E+03, 15020
598, 1.052169E+03, 15020
600, 1.173229E+03, 15020
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 1.383871E+01, 8483
592, 8.879423E+01, 12124
594, 5.654130E+02, 13963
595, 9.193563E+02, 14024
596, 8.982942E+02, 14024
598, 9.976676E+02, 14024
600, 1.165302E+03, 13963
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 0.000000E+00, 0
592, 1.082556E+02, 12006
594, 4.972268E+02, 14209
595, 9.171662E+02, 14762
596, 9.688060E+02, 14762
598, 1.001168E+03, 14316
600, 1.200723E+03, 14762
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 1.283529E+01, 13197
592, 1.286891E+02, 12570
594, 6.378900E+02, 13814
595, 8.856931E+02, 13814
596, 9.715352E+02, 13814
598, 9.737551E+02, 13824
600, 1.128486E+03, 13824
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 0.000000E+00, 0
592, 1.207463E+02, 14947
594, 5.145210E+02, 14987
595, 9.883006E+02, 14947
596, 1.021532E+03, 14987
598, 9.763861E+02, 14947
600, 1.091676E+03, 14947
580, 0.000000E+00, 0
581, 0.000000E+00, 0
582, 0.000000E+00, 0
583, 0.000000E+00, 0
584, 0.000000E+00, 0
585, 0.000000E+00, 0
587, 0.000000E+00, 0
588, 0.000000E+00, 0
589, 0.000000E+00, 0
590, 1.533724E+00, 1650
592, 7.155425E+00, 5812
594, 3.983060E+02, 11799
595, 9.668847E+02, 14231
596, 1.002518E+03, 15939
598, 1.039005E+03, 15939
600, 1.107373E+03, 15939
