freq, avg, max
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 0.000000E+00, 0.000000E+00
592, 4.708432E-02, 2.714894E+01
594, 5.585295E-01, 2.080909E+02
595, 1.974260E+00, 9.311429E+02
596, 2.171214E+00, 1.117000E+03
598, 2.112516E+00, 9.311429E+02
600, 2.610162E+00, 1.117000E+03
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 0.000000E+00, 0.000000E+00
592, 3.921711E-02, 2.582993E+01
594, 8.380487E-01, 3.055333E+02
595, 1.304340E+00, 3.916154E+02
596, 1.325277E+00, 1.590000E+02
598, 1.121570E+00, 1.614000E+02
600, 1.234081E+00, 1.068125E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 4.820375E-02, 3.100000E+01
592, 2.688688E-01, 1.493448E+02
594, 1.144332E+00, 3.492667E+02
595, 1.811976E+00, 8.360000E+02
596, 1.798035E+00, 8.360000E+02
598, 1.136787E+00, 1.493448E+02
600, 1.612765E+00, 8.360000E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 0.000000E+00, 0.000000E+00
592, 1.012107E-01, 5.525581E+01
594, 9.119993E-01, 5.210000E+02
595, 1.455175E+00, 4.911875E+02
596, 1.620014E+00, 5.210000E+02
598, 1.628055E+00, 5.210000E+02
600, 1.692301E+00, 5.210000E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 0.000000E+00, 0.000000E+00
592, 1.335182E-01, 8.191250E+01
594, 9.767907E-01, 2.504444E+02
595, 1.445419E+00, 2.743333E+02
596, 1.198937E+00, 1.764286E+02
598, 1.328975E+00, 2.743333E+02
600, 1.524646E+00, 2.743333E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 3.070931E-03, 2.694373E+00
592, 7.363121E-02, 3.191057E+01
594, 6.624713E-01, 1.813377E+02
595, 1.867511E+00, 9.331667E+02
596, 1.741786E+00, 9.331667E+02
598, 1.705095E+00, 9.331667E+02
600, 1.538046E+00, 1.813377E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 0.000000E+00, 0.000000E+00
592, 1.574988E-01, 1.110000E+02
594, 5.605355E-01, 1.110000E+02
595, 1.126642E+00, 1.910000E+02
596, 1.230369E+00, 1.910000E+02
598, 1.140869E+00, 1.910000E+02
600, 1.161326E+00, 1.158750E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 2.183164E+00, 4.399000E+03
592, 8.444174E-02, 6.921875E+01
594, 3.016695E+00, 4.399000E+03
595, 3.559839E+00, 4.399000E+03
596, 3.654830E+00, 4.399000E+03
598, 1.339527E+00, 2.607778E+02
600, 2.000321E+00, 4.052500E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 0.000000E+00, 0.000000E+00
592, 1.575268E-01, 1.367500E+02
594, 6.327334E-01, 2.332222E+02
595, 1.583835E+00, 7.895000E+02
596, 1.229104E+00, 2.550000E+02
598, 1.308933E+00, 2.550000E+02
600, 1.168255E+00, 2.550000E+02
580, 0.000000E+00, 0.000000E+00
581, 0.000000E+00, 0.000000E+00
582, 0.000000E+00, 0.000000E+00
583, 0.000000E+00, 0.000000E+00
584, 0.000000E+00, 0.000000E+00
585, 0.000000E+00, 0.000000E+00
587, 0.000000E+00, 0.000000E+00
588, 0.000000E+00, 0.000000E+00
589, 0.000000E+00, 0.000000E+00
590, 2.373845E-03, 2.571429E+00
592, 2.314528E-03, 1.987688E+00
594, 3.719057E-01, 6.396875E+01
595, 1.418077E+00, 3.663704E+02
596, 1.359748E+00, 3.323333E+02
598, 1.869865E+00, 3.663704E+02
600, 1.311065E+00, 4.500435E+02
