freq, avg, max, min
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 0.000000E+00, 0, 0
592, 6.504888E+00, 6868, -7302
594, -2.141349E+01, 12388, -14350
595, 1.512708E+01, 12798, -14386
596, -3.640420E+01, 13050, -14386
598, 3.196481E-01, 12798, -13863
600, -6.167009E+01, 12419, -14386
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 0.000000E+00, 0, 0
592, 9.527859E+00, 12457, -10276
594, -6.340176E+00, 14008, -14611
595, 2.877077E+01, 14158, -15208
596, -1.902053E+01, 14274, -15208
598, 1.757429E+01, 14274, -14611
600, -4.901760E+00, 14158, -14611
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 7.434018E-01, 11874, -13532
592, 1.644330E+01, 13592, -12015
594, -1.439003E+01, 13644, -13532
595, -6.540078E+00, 13068, -14530
596, 1.013881E+01, 13068, -14530
598, 1.476637E+01, 13644, -13532
600, 3.175415E+01, 14416, -13812
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 0.000000E+00, 0, 0
592, -4.260020E+00, 7668, -10008
594, -2.784360E+01, 12426, -12021
595, 1.937732E+01, 14218, -13094
596, 2.966471E+01, 14218, -13094
598, 3.569306E+01, 14218, -13094
600, -1.240225E+01, 12426, -13094
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 0.000000E+00, 0, 0
592, 6.906158E+00, 11862, -11158
594, -9.188661E-02, 13916, -12236
595, 4.582307E+01, 13279, -15020
596, -1.673412E+01, 13916, -15020
598, 4.070968E+01, 13916, -15020
600, 1.092058E+02, 14219, -15020
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, -2.469208E+00, 6321, -8483
592, -2.528348E+00, 12124, -12090
594, -1.972141E+00, 13963, -13325
595, 2.071896E+01, 14024, -13783
596, 1.982991E+01, 14024, -13325
598, 2.484653E+01, 14024, -13880
600, 3.662854E+01, 13963, -13033
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 0.000000E+00, 0, 0
592, 8.354350E+00, 12006, -11115
594, 4.750733E+00, 13523, -14209
595, -2.284360E+01, 13616, -14762
596, 4.059482E+01, 14187, -14762
598, -1.231525E+01, 14187, -14316
600, 1.988319E+01, 13676, -14762
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 6.500489E-02, 13197, -7496
592, -9.288368E+00, 12570, -12532
594, -6.434506E+00, 13197, -13814
595, 2.831476E+01, 13197, -13814
596, 2.034164E+01, 13197, -13814
598, -3.209335E+01, 13824, -13814
600, 7.990225E+00, 13824, -13814
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, 0.000000E+00, 0, 0
592, 4.202835E+00, 14947, -13603
594, -9.102639E+00, 14987, -12850
595, 4.920332E+00, 14947, -14331
596, 4.478983E+00, 14987, -14331
598, -1.834897E+01, 14947, -14128
600, -7.190860E+01, 14947, -14241
580, 0.000000E+00, 0, 0
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, 0.000000E+00, 0, 0
584, 0.000000E+00, 0, 0
585, 0.000000E+00, 0, 0
587, 0.000000E+00, 0, 0
588, 0.000000E+00, 0, 0
589, 0.000000E+00, 0, 0
590, -7.917889E-02, 1188, -1650
592, 3.284457E-01, 5812, -5137
594, 3.679374E+00, 10690, -11799
595, -4.105572E-02, 13959, -14231
596, -3.300489E+01, 13959, -15939
598, 1.592033E+01, 15169, -15939
600, -2.748387E+01, 14730, -15939
