freq, min_avg, max, min, illegal, max_avg
580, 0.000000E+00, 0, 31, 0, 0.000000E+00
581, 0.000000E+00, 0, 31, 0, 0.000000E+00
582, 0.000000E+00, 0, 31, 0, 0.000000E+00
583, 0.000000E+00, 0, 31, 0, 0.000000E+00
584, 0.000000E+00, 0, 31, 0, 0.000000E+00
585, 0.000000E+00, 0, 31, 0, 0.000000E+00
587, 0.000000E+00, 0, 31, 0, 0.000000E+00
588, 0.000000E+00, 0, 31, 0, 0.000000E+00
589, 0.000000E+00, 0, 31, 0, 0.000000E+00
590, 0.000000E+00, 0, 31, 0, 0.000000E+00
592, 4.643206E-02, 14, 1, 0, 2.565982E-01
594, 2.145650E-01, 14, 1, 0, 1.167644E+00
595, 5.782014E-01, 14, 1, 0, 2.962366E+00
596, 5.928641E-01, 14, 1, 0, 3.024438E+00
598, 6.021505E-01, 14, 1, 0, 3.106549E+00
600, 7.091887E-01, 14, 1, 0, 3.476540E+00
580, 0.000000E+00, 0, 31, 0, 0.000000E+00
581, 0.000000E+00, 0, 31, 0, 0.000000E+00
582, 0.000000E+00, 0, 31, 0, 0.000000E+00
583, 0.000000E+00, 0, 31, 0, 0.000000E+00
584, 0.000000E+00, 0, 31, 0, 0.000000E+00
585, 0.000000E+00, 0, 31, 0, 0.000000E+00
587, 0.000000E+00, 0, 31, 0, 0.000000E+00
588, 0.000000E+00, 0, 31, 0, 0.000000E+00
589, 0.000000E+00, 0, 31, 0, 0.000000E+00
590, 0.000000E+00, 0, 31, 0, 0.000000E+00
592, 4.789834E-02, 14, 1, 0, 2.644184E-01
594, 3.313783E-01, 14, 1, 0, 1.709189E+00
595, 5.845552E-01, 14, 1, 0, 2.867546E+00
596, 6.036168E-01, 14, 1, 0, 3.078690E+00
598, 6.026393E-01, 14, 1, 0, 3.093842E+00
600, 6.803519E-01, 14, 1, 0, 3.708211E+00
580, 0.000000E+00, 0, 31, 0, 0.000000E+00
581, 0.000000E+00, 0, 31, 0, 0.000000E+00
582, 0.000000E+00, 0, 31, 0, 0.000000E+00
583, 0.000000E+00, 0, 31, 0, 0.000000E+00
584, 0.000000E+00, 0, 31, 0, 0.000000E+00
585, 0.000000E+00, 0, 31, 0, 0.000000E+00
587, 0.000000E+00, 0, 31, 0, 0.000000E+00
588, 0.000000E+00, 0, 31, 0, 0.000000E+00
589, 0.000000E+00, 0, 31, 0, 0.000000E+00
590, 3.763441E-02, 14, 1, 0, 1.852395E-01
592, 1.021505E-01, 14, 1, 0, 4.897361E-01
