freq, avg, max, min
259, 0.000000E+00, 0, 0
260, 0.000000E+00, 0, 0
261, 0.000000E+00, 0, 0
262, 0.000000E+00, 0, 0
263, 0.000000E+00, 0, 0
264, 0.000000E+00, 0, 0
265, 0.000000E+00, 0, 0
266, 0.000000E+00, 0, 0
267, 0.000000E+00, 0, 0
268, 0.000000E+00, 0, 0
269, 0.000000E+00, 0, 0
270, 0.000000E+00, 0, 0
271, -7.816317E-03, 0, -32
272, -1.563263E-02, 0, -32
273, -7.816317E-03, 0, -32
274, -5.471422E-02, 0, -32
275, -3.048363E-01, 0, -512
276, -3.204690E-01, 0, -512
277, -6.096727E-01, 0, -512
278, -6.331216E-01, 512, -512
279, -1.641426E-01, 512, -512
280, -1.172447E+00, 1024, -512
281, 2.266732E-01, 512, -512
282, -7.816317E-02, 512, -512
283, -9.301417E-01, 1024, -512
284, -1.617978E+00, 512, -1024
285, -1.829018E+00, 1024, -1024
286, -5.236932E-01, 512, -512
287, 1.172447E-01, 1024, -1024
288, -1.719590E+00, 1024, -1024
289, 4.611627E-01, 1024, -1024
290, 1.594529E+00, 4096, -1024
291, 2.868588E+00, 4096, -8192
292, 6.237421E+00, 4096, -8704
293, 1.172447E+01, 4096, -8704
294, 2.345677E+01, 8192, -1024
295, 1.390523E+01, 4096, -8192
296, 1.610161E+01, 8128, -8704
297, 2.139326E+01, 8192, -8192
298, 2.305813E+01, 8256, -8192
299, 2.434001E+01, 8256, -8192
300, 4.231754E+01, 8256, -2048
301, 3.072594E+01, 8256, -1216
302, 4.245042E+01, 8256, -8256
303, 3.789350E+01, 8256, -8192
304, 3.525940E+01, 8256, -8192
305, 3.793258E+01, 8256, -8192
306, 4.356033E+01, 12288, -8160
307, 3.967562E+01, 12288, -8192
308, 5.000879E+01, 8256, -8896
309, 5.761407E+01, 12288, -16384
310, 6.589936E+01, 12288, -16352
311, 7.942159E+01, 12288, -17088
312, 7.606839E+01, 12288, -17088
313, 8.241524E+01, 12288, -17984
314, 8.970396E+01, 12288, -16672
315, 8.724963E+01, 12800, -16672
316, 1.085256E+02, 16960, -16384
317, 9.333854E+01, 16576, -16672
318, 8.901221E+01, 12800, -16704
319, 1.039922E+02, 16576, -16672
320, 1.161387E+02, 16896, -16384
322, 1.358593E+02, 16896, -16384
323, 1.494949E+02, 16896, -16480
325, 1.573894E+02, 16896, -16544
326, 1.824778E+02, 16896, -16848
328, 2.052487E+02, 16896, -16480
329, 1.921778E+02, 18624, -17232
330, 2.070210E+02, 21056, -16480
331, 1.802404E+02, 21504, -16608
332, 1.762833E+02, 20992, -16688
334, 2.072731E+02, 20768, -17408
335, 1.684299E+02, 20384, -17120
337, 2.135398E+02, 20736, -16512
338, 2.713845E+02, 20672, -17408
339, 3.056199E+02, 20672, -17536
340, 2.485061E+02, 21184, -17344
341, 2.766761E+02, 21760, -17856
342, 3.040664E+02, 20736, -17344
344, 3.117010E+02, 21856, -17856
345, 3.292858E+02, 19968, -18464
347, 3.666927E+02, 21696, -16664
348, 3.885940E+02, 24960, -18432
350, 4.189585E+02, 22400, -18432
351, 4.769946E+02, 25632, -16512
353, 4.026380E+02, 23424, -18496
354, 5.238984E+02, 21664, -17984
355, 5.504133E+02, 21728, -17984
356, 6.430034E+02, 29056, -17984
357, 6.485901E+02, 29568, -16544
359, 7.104074E+02, 29568, -17408
360, 7.713258E+02, 29056, -21120
365, 8.246214E+02, 26000, -18616
370, 1.164094E+03, 29312, -19360
375, 1.404049E+03, 24648, -23456
380, 1.679383E+03, 26600, -23584
385, 2.010343E+03, 24288, -25320
