freq, min_avg, max, min, illegal, max_avg
259, 0.000000E+00, 0, 31, 0, 0.000000E+00
260, 0.000000E+00, 0, 31, 0, 0.000000E+00
261, 0.000000E+00, 0, 31, 0, 0.000000E+00
262, 0.000000E+00, 0, 31, 0, 0.000000E+00
263, 0.000000E+00, 0, 31, 0, 0.000000E+00
264, 0.000000E+00, 0, 31, 0, 0.000000E+00
265, 0.000000E+00, 0, 31, 0, 0.000000E+00
266, 0.000000E+00, 0, 31, 0, 0.000000E+00
267, 0.000000E+00, 0, 31, 0, 0.000000E+00
268, 0.000000E+00, 0, 31, 0, 0.000000E+00
269, 0.000000E+00, 0, 31, 0, 0.000000E+00
270, 0.000000E+00, 0, 31, 0, 0.000000E+00
271, 2.686859E-03, 16, 11, 0, 3.908158E-03
272, 5.373718E-03, 16, 31, 0, 6.595017E-03
273, 2.686859E-03, 16, 11, 0, 3.908158E-03
274, 1.880801E-02, 16, 11, 0, 2.247191E-02
275, 2.808989E-02, 24, 11, 0, 3.224231E-02
276, 3.346361E-02, 24, 11, 0, 3.883732E-02
277, 4.909624E-02, 24, 11, 0, 5.886663E-02
278, 8.671226E-02, 24, 11, 0, 1.038105E-01
279, 1.392281E-01, 24, 11, 0, 1.685393E-01
280, 1.433806E-01, 25, 11, 0, 1.763556E-01
281, 1.927211E-01, 26, 11, 0, 2.318026E-01
282, 2.418173E-01, 26, 11, 0, 2.916463E-01
283, 2.896922E-01, 26, 11, 0, 3.612604E-01
284, 3.544211E-01, 26, 11, 0, 4.460186E-01
285, 4.328285E-01, 26, 11, 0, 5.388373E-01
286, 4.970689E-01, 28, 11, 0, 6.406937E-01
287, 6.196873E-01, 28, 11, 0, 8.045921E-01
288, 7.354665E-01, 28, 11, 0, 9.301417E-01
289, 9.008305E-01, 28, 11, 0, 1.135809E+00
290, 1.087201E+00, 28, 11, 0, 1.370787E+00
291, 1.346116E+00, 30, 11, 0, 1.716659E+00
292, 1.540791E+00, 30, 11, 0, 1.962872E+00
293, 1.705911E+00, 30, 11, 0, 2.199316E+00
294, 1.912066E+00, 30, 11, 0, 2.446751E+00
295, 2.091353E+00, 30, 11, 0, 2.668295E+00
296, 2.290181E+00, 30, 11, 0, 2.905716E+00
297, 2.558867E+00, 30, 11, 0, 3.260625E+00
298, 2.729116E+00, 30, 11, 0, 3.494871E+00
299, 3.055936E+00, 30, 11, 0, 3.931119E+00
300, 3.276502E+00, 30, 11, 0, 4.183439E+00
301, 3.483635E+00, 30, 11, 0, 4.469223E+00
302, 3.617489E+00, 30, 11, 0, 4.644846E+00
303, 3.848315E+00, 30, 11, 0, 4.982413E+00
304, 4.305081E+00, 30, 11, 0, 5.543723E+00
305, 4.708354E+00, 30, 11, 0, 6.084514E+00
306, 4.997069E+00, 30, 11, 0, 6.437714E+00
307, 5.343674E+00, 30, 11, 0, 6.904006E+00
308, 5.723742E+00, 30, 11, 0, 7.417929E+00
309, 6.116512E+00, 30, 11, 0, 7.922570E+00
310, 6.491451E+00, 30, 11, 0, 8.405227E+00
311, 6.838056E+00, 30, 11, 0, 8.968246E+00
312, 7.087201E+00, 30, 11, 0, 9.299951E+00
313, 7.508549E+00, 30, 11, 0, 9.924035E+00
314, 7.731070E+00, 30, 11, 0, 1.032120E+01
315, 8.141671E+00, 30, 11, 0, 1.082560E+01
316, 8.407670E+00, 30, 9, 0, 1.127626E+01
317, 8.545677E+00, 30, 9, 0, 1.157377E+01
318, 8.855887E+00, 30, 9, 0, 1.202711E+01
319, 9.029555E+00, 30, 9, 0, 1.237250E+01
320, 9.274304E+00, 30, 9, 0, 1.272570E+01
322, 9.553737E+00, 30, 9, 0, 1.319150E+01
323, 9.959209E+00, 30, 9, 0, 1.389570E+01
325, 1.022667E+01, 30, 9, 0, 1.435247E+01
326, 1.042672E+01, 30, 9, 0, 1.498241E+01
328, 1.080997E+01, 30, 9, 0, 1.561920E+01
329, 1.083830E+01, 30, 7, 0, 1.584660E+01
330, 1.113605E+01, 30, 9, 0, 1.646092E+01
331, 1.105129E+01, 30, 7, 0, 1.646458E+01
332, 1.120811E+01, 30, 7, 0, 1.676869E+01
334, 1.132145E+01, 30, 9, 0, 1.710967E+01
335, 1.156742E+01, 30, 7, 0, 1.764924E+01
337, 1.156644E+01, 30, 7, 0, 1.784563E+01
338, 1.168149E+01, 30, 7, 0, 1.843918E+01
339, 1.169516E+01, 30, 7, 0, 1.874450E+01
340, 1.192110E+01, 30, 7, 0, 1.898974E+01
341, 1.197118E+01, 30, 7, 0, 1.923376E+01
342, 1.187298E+01, 30, 7, 0, 1.932218E+01
344, 1.187421E+01, 30, 7, 0, 1.948999E+01
345, 1.184587E+01, 30, 7, 0, 2.007059E+01
347, 1.196996E+01, 30, 7, 0, 2.031045E+01
348, 1.190230E+01, 30, 7, 0, 2.084905E+01
350, 1.187738E+01, 30, 7, 0, 2.099267E+01
351, 1.189301E+01, 30, 7, 0, 2.126380E+01
353, 1.180239E+01, 30, 7, 0, 2.134514E+01
354, 1.174841E+01, 30, 7, 0, 2.167807E+01
355, 1.170493E+01, 30, 7, 0, 2.189912E+01
356, 1.169809E+01, 30, 7, 0, 2.207865E+01
357, 1.165730E+01, 30, 7, 0, 2.220176E+01
359, 1.156302E+01, 30, 7, 0, 2.229409E+01
360, 1.145725E+01, 30, 7, 0, 2.263068E+01
365, 1.106448E+01, 30, 7, 0, 2.331607E+01
370, 1.075354E+01, 30, 7, 0, 2.393332E+01
375, 1.053517E+01, 30, 7, 0, 2.439668E+01
380, 1.029213E+01, 30, 7, 0, 2.479018E+01
385, 1.011236E+01, 30, 7, 0, 2.509404E+01
390, 9.843429E+00, 30, 7, 0, 2.532169E+01
395, 9.657059E+00, 30, 5, 8, 2.542404E+01
400, 9.491695E+00, 30, 5, 36, 2.551392E+01
405, 9.416707E+00, 30, 5, 6, 2.571495E+01
410, 9.290669E+00, 30, 5, 10, 2.576527E+01
415, 9.149487E+00, 30, 5, 14, 2.587469E+01
420, 8.886419E+00, 30, 5, 12, 2.584392E+01
425, 8.747924E+00, 30, 5, 19, 2.604201E+01
430, 8.691011E+00, 30, 5, 16, 2.614509E+01
435, 8.618466E+00, 30, 5, 17, 2.621397E+01
440, 8.618955E+00, 30, 5, 10, 2.629824E+01
445, 8.459941E+00, 30, 5, 12, 2.636615E+01
450, 8.358329E+00, 30, 5, 26, 2.641891E+01
455, 8.098925E+00, 30, 5, 79, 2.645799E+01
460, 7.801417E+00, 30, 5, 235, 2.655642E+01
470, 7.440645E+00, 30, 3, 274, 2.658476E+01
480, 7.214216E+00, 30, 3, 253, 2.677308E+01
490, 6.981436E+00, 30, 3, 295, 2.681436E+01
500, 6.836834E+00, 30, 3, 248, 2.677235E+01
510, 6.833659E+00, 30, 3, 210, 2.681143E+01
520, 6.567171E+00, 30, 3, 276, 2.683000E+01
530, 6.329018E+00, 30, 3, 325, 2.692404E+01
540, 6.241329E+00, 30, 1, 245, 2.695603E+01
550, 6.057645E+00, 30, 1, 205, 2.703957E+01
560, 5.751099E+00, 30, 1, 214, 2.699829E+01
585, 4.191011E+00, 30, 1, 821, 2.701979E+01
263, 0.000000E+00, 0, 31, 0, 0.000000E+00
264, 0.000000E+00, 0, 31, 0, 0.000000E+00
265, 0.000000E+00, 0, 31, 0, 0.000000E+00
266, 0.000000E+00, 0, 31, 0, 0.000000E+00
267, 0.000000E+00, 0, 31, 0, 0.000000E+00
268, 0.000000E+00, 0, 31, 0, 0.000000E+00
269, 0.000000E+00, 0, 31, 0, 0.000000E+00
270, 0.000000E+00, 0, 31, 0, 0.000000E+00
271, 2.686859E-03, 16, 31, 0, 3.908158E-03
272, 0.000000E+00, 0, 31, 0, 0.000000E+00
273, 2.686859E-03, 16, 31, 0, 3.908158E-03
274, 5.373718E-03, 16, 11, 0, 6.595017E-03
275, 5.373718E-03, 16, 11, 0, 6.595017E-03
276, 5.373718E-03, 16, 11, 0, 6.595017E-03
277, 1.465559E-02, 22, 11, 0, 1.587689E-02
278, 4.347826E-02, 24, 11, 0, 5.495848E-02
279, 5.373718E-02, 24, 11, 0, 5.984367E-02
280, 8.109428E-02, 26, 11, 0, 9.819248E-02
281, 1.275037E-01, 26, 11, 0, 1.590132E-01
282, 1.585247E-01, 26, 11, 0, 1.927211E-01
283, 1.663410E-01, 26, 11, 0, 1.998046E-01
