freq, avg, max, min
264, 0.000000E+00, 0, 0
265, 0.000000E+00, 0, 0
266, -5.508317E+11, 0, -562949953421312
267, 0.000000E+00, 0, 0
268, 0.000000E+00, 0, 0
269, 0.000000E+00, 0, 0
270, 0.000000E+00, 0, 0
271, 0.000000E+00, 0, 0
272, 0.000000E+00, 0, 0
273, 0.000000E+00, 0, 0
274, 2.754158E+11, 281474976710656, 0
275, 0.000000E+00, 0, 0
276, 0.000000E+00, 0, 0
277, -5.508317E+11, 0, -562949953421312
278, 0.000000E+00, 0, 0
279, -5.508317E+11, 0, -562949953421312
280, -5.508317E+11, 0, -562949953421312
281, 2.754158E+11, 281474976710656, 0
282, 1.032809E+11, 105553116266496, 0
283, 8.864947E+11, 562949953421312, -43980465111040
284, -4.303372E+10, 26388279066624, -61572651155456
285, 4.045170E+11, 281474976710656, -175921860444160
286, 1.291012E+10, 8796093022208, -8796093022208
287, 4.131237E+11, 281474976710656, -35184372088832
288, 5.207081E+11, 281474976710656, -43980465111040
289, 1.204944E+11, 140737488355328, -140737488355328
290, 5.954791E+11, 287522290663424, -43980465111040
291, 5.077979E+11, 281474976710656, -35184372088832
292, 1.463147E+11, 281474976710656, -140737488355328
293, 1.678315E+11, 281474976710656, -140737488355328
294, -6.455058E+10, 140737488355328, -140737488355328
295, 4.061308E+10, 105553116266496, -43980465111040
296, 2.221616E+11, 281474976710656, -140737488355328
297, 3.932206E+11, 562949953421312, -562949953421312
298, 3.197944E+11, 96757023244288, -61572651155456
299, 2.006447E+11, 140737488355328, -61572651155456
300, -3.351251E+11, 26388279066624, -562949953421312
301, 1.366321E+11, 140737488355328, -175921860444160
302, 1.420113E+11, 96757023244288, -140737488355328
303, -5.476041E+11, 8796093022208, -562949953421312
304, -1.066160E+12, 281474976710656, -562949953421312
305, -4.862811E+11, 8796093022208, -562949953421312
306, -1.670515E+12, 281474976710656, -562949953421312
307, 1.729418E+11, 281474976710656, -281474976710656
308, -7.931664E+11, 96757023244288, -562949953421312
309, 9.007065E+15, 9223372036854775808, -18014398509481984
310, -2.129901E+12, 562949953421312, -2247401767174144
311, -6.116163E+11, 140737488355328, -562949953421312
312, -1.820542E+13, 105553116266496, -18014398509481984
313, -3.391569E+11, 562949953421312, -562949953421312
314, 8.971044E+15, 9223372036854775808, -18014398509481984
315, -2.651148E+12, 576460752303423488, -576460752303423488
316, 1.799623E+16, 9223372036854775808, -18014398509481984
317, 1.633762E+16, 8646911284551352320, -540431955284459520
318, 7.261484E+15, 9223372036854775808, -2305843009213693952
319, 9.021555E+15, 8646911284551352320, -576460752034988032
320, 1.227752E+16, 9223372036854775808, -36029071896870912
322, 8.773138E+15, 8646911284551352320, -2305843009213693952
323, -1.307374E+16, 9223367913686171648, -9223376434901286912
325, -8.910602E+15, 9223372036854775808, -9223372036854775808
326, -1.202636E+16, 9223372036854775808, -9223372036854775808
328, 5.861567E+15, 9223372036854775808, -9223369837831520256
329, 2.254371E+16, 9223374235878031360, -9223371761976868864
330, -5.060713E+16, 9223374235878031360, -9223373686122217472
331, -2.266325E+16, 9223336852482686976, -9223372036854775808
332, 1.968088E+16, 9223389629040820224, -9223934711930290176
334, 2.145352E+16, 9223372036854775808, -9223371487098961920
335, -4.996030E+16, 8646911284551352320, -9241367193910771712
337, 1.001023E+17, 9227875636482146304, -9223369837831520256
338, -4.031224E+16, 9223657566280613888, -9511602413006487552
339, -1.963367E+16, 9799833064036106240, -9799832789158199296
340, 1.582847E+15, 9799833064036106240, -9804336388785569792
341, -1.173108E+16, 9511602550445441024, -9511602413006487552
342, 1.028740E+17, 9511604062273929216, -9223371899415822336
344, 1.709430E+17, 9799832789158199296, -4611686018427387904
345, 7.457445E+16, 9511604886370779136, -9232377311964168192
347, 1.494704E+16, 9511604886370779136, -10970766355812319232
348, 1.371081E+17, 9511602481725964288, -9804336320066093056
350, 1.283878E+17, 9799833888669827072, -9799832789158199296
351, 6.093845E+16, 9804347383901847552, -10970766355812319232
353, 4.004436E+16, 9799835537937268736, -10970766493251272704
354, 1.832941E+17, 9799834988181454848, -10385301015594270720
355, 1.652034E+17, 11533580107230740480, -10448351135499550720
356, 8.720288E+16, 9511605712615112704, -10385301290472177664
357, 8.540658E+16, 9871884078184136704, -10488804367308685312
359, 1.192360E+17, 10452362153917677568, -10673531391745982464
360, 4.605901E+16, 9660309161639936000, -9966461577324396544
362, 4.889306E+16, 9808804804040851456, -11673030067469942784
363, 7.475958E+16, 9808841087924568064, -10808632508619423744
364, 5.283442E+16, 9371995360042418176, -11673048752725164032
365, 3.318899E+16, 9808839988412940288, -11668545153097793536
370, 4.639413E+16, 9569595056449388544, -10808619177040936960
375, 1.879239E+17, 10380800233465446400, -10466093954569863168
380, 6.259449E+16, 9534100619984371712, -10785849545293037568
385, -2.964425E+16, 9264254078198743040, -10758804514237579264
390, 1.968476E+16, 10657986255616212992, -10948210304248446976
395, -2.288165E+17, 9854197059262349312, -10775766523629797376
400, -2.240644E+17, 10341459278184368128, -10506922449159696384
405, -5.549292E+17, 10521293883625701632, -12300349525457172480
410, -5.950055E+17, 10555494150025773056, -12300352892174661632
415, -3.513726E+17, 11730752572942712832, -9980123680043696128
420, -5.149316E+17, 12604901794068515840, -11228736439992584192
425, -7.577013E+17, 11565174641495360000, -10520775830454302208
430, -6.190960E+17, 12614040865445465088, -11492666907245166336
435, -7.007783E+17, 12613900132000418816, -11492684499431210752
440, -3.639702E+17, 11813951024018571776, -11481911064954142464
445, -6.109330E+17, 11973415637449953024, -11889882344861756064
450, -6.613843E+17, 11525756245828518400, -12092597659500560384
455, -6.620188E+17, 11442992841084813056, -12092597659467006464
460, -7.265849E+17, 12546551483040780032, -11425067657706077440
465, -6.255487E+17, 10995003573380656704, -12109253449592848384
475, -4.090957E+17, 18022421321291466496, -11536998680949145344
485, 9.631421E+15, 18013414104856856320, -11688031253389441024
495, -1.078640E+17, 13497269803220451840, -19447035400617033472
505, -1.005968E+18, 13236669832447868672, -21213155646584700416
515, -1.344332E+18, 7404081277400435328, -17306259611946310912
525, -1.056608E+18, 6402679391344386176, -21212103358386208256
535, -6.199032E+17, 6402679387049435264, -17252142132380171776
545, -5.260721E+17, 6402679387586072774, -7374696030956928348
555, -5.256401E+17, 6420693785558687942, -7374502864266968412
565, -4.933059E+17, 6950146176290117360, -10822076970705109884
590, -6.039802E+17, 9982591664616904069, -10885092082248211326
262, 0.000000E+00, 0, 0
263, 0.000000E+00, 0, 0
264, 0.000000E+00, 0, 0
265, 0.000000E+00, 0, 0
266, 0.000000E+00, 0, 0
267, 0.000000E+00, 0, 0
268, 0.000000E+00, 0, 0
269, 0.000000E+00, 0, 0
270, 6.609980E+12, 6755399441055744, 0
271, 0.000000E+00, 0, 0
272, -5.508317E+11, 0, -562949953421312
273, 8.813307E+12, 9007199254740992, 0
274, -5.508317E+11, 0, -562949953421312
275, 5.508317E+11, 562949953421312, 0
276, -5.508317E+11, 0, -562949953421312
277, 5.508317E+11, 562949953421312, 0
278, 5.508317E+11, 562949953421312, 0
279, 1.377079E+11, 281474976710656, -140737488355328
280, 2.754158E+11, 281474976710656, 0
281, -3.580406E+12, 281474976710656, -3940649673949184
282, -3.580406E+12, 281474976710656, -3940649673949184
283, 2.409888E+11, 140737488355328, 0
284, 1.032809E+11, 105553116266496, 0
285, 6.110789E+11, 281474976710656, -35184372088832
286, 6.024721E+10, 105553116266496, -43980465111040
287, -2.728607E+12, 105553116266496, -2814749767106560
288, 3.351251E+11, 281474976710656, -61572651155456
289, -2.203327E+12, 26388279066624, -2251799813685248
290, 9.895067E+11, 562949953421312, -8796093022208
291, 2.409888E+11, 140737488355328, -43980465111040
292, -3.003754E+12, 8796093022208, -2814749767106560
293, 1.210323E+11, 105553116266496, -43980465111040
294, -1.807685E+12, 281474976710656, -2251799813685248
295, -4.939734E+12, 96757023244288, -2814749767106560
296, -3.708969E+11, 140737488355328, -562949953421312
297, 3.717038E+11, 562949953421312, -562949953421312
298, -3.360934E+12, 140737488355328, -3940649673949184
299, -2.155990E+12, 26388279066624, -2251799813685248
300, 4.413646E+11, 281474976710656, -61572651155456
301, -2.409888E+12, 140737488355328, -2251799813685248
302, -1.915539E+12, 96757023244288, -1688849860263936
303, 7.713795E+11, 562949953421312, -35184372088832
304, -5.659863E+14, 26388279066624, -576460752303423488
305, -2.192568E+12, 8796093022208, -1688849860263936
306, 1.907335E+12, 562949953421312, -562949953421312
307, 1.324777E+14, 144115188075855872, -9007199254740992
308, -5.033205E+14, 72061992084439040, -576460752303423488
309, -4.451778E+15, 72057594037927936, -4035216470030942208
310, 6.573670E+13, 72057594037927936, -3940649673949184
311, -1.067749E+15, 72057594037927936, -576460752303423488
312, -3.443294E+13, 281474976710656, -36028797018963968
313, -9.059215E+15, 562949953421312, -9223369837831520256
314, -4.960524E+14, 72057594037927936, -576458553280167936
315, -4.029457E+15, 140737488355328, -4035223067100708864
316, -3.951282E+15, 135107988821114880, -4035223067100708864
317, -3.262103E+15, 72057594037927936, -1152921504606846976
318, -3.653242E+15, 72059793061183488, -1170935903116328960
319, -1.028793E+16, 288232575174967296, -9223369837831520256
320, -1.130322E+16, 144115188075855872, -9223372036854775808
322, -5.876672E+15, 9223372036854775808, -9223371761976868864
323, -2.275034E+16, 4035221142955360256, -9223372036854775808
325, -7.859453E+15, 9223372036854775808, -4611685743549480960
326, -4.061274E+16, 9223372174293729280, -9223372036854775808
328, 1.728221E+16, 9227875636482146304, -2323857407723175936
329, 4.682248E+16, 9227875636482146304, -2323857407723175936
330, 1.857759E+16, 9223374235878031360, -9223376435438157824
331, -6.670206E+15, 9223934986808197120, -9241386435364257792
332, 1.661470E+16, 9223376434901286912, -9223369837831520256
334, -3.356253E+16, 9223934986808197120, -9241386435364257792
335, 1.370130E+16, 9223374510755938304, -9241382037317746688
337, -1.735496E+16, 9223375610267566080, -9241386435364257792
338, 2.685882E+16, 9277558168894832640, -9223371761976868864
339, 2.998694E+16, 9223391827795640320, -9223372311732682752
340, 5.661521E+16, 9367489698831794176, -10385300465838456832
341, 5.565766E+16, 9808839988412940288, -9241386435364257792
342, 1.118082E+17, 9800114264134909952, -9223371761976868864
344, 1.566492E+16, 9799832789158199296, -10385300465838456832
345, 1.651115E+17, 9511604612298178560, -9511459751372783616
347, 7.723899E+16, 9511604612298178560, -9511603512518115328
348, 9.285940E+16, 9516171983331524608, -10403295210577592320
350, 8.870511E+16, 9520609612596772864, -10682540239999729664
