freq, min_avg, max, min, illegal, max_avg
150, 0.000000E+00, 0, 259, 0, 0.000000E+00
151, 0.000000E+00, 0, 259, 0, 0.000000E+00
152, 0.000000E+00, 0, 259, 0, 0.000000E+00
153, 0.000000E+00, 0, 259, 0, 0.000000E+00
154, 0.000000E+00, 0, 259, 0, 0.000000E+00
155, 0.000000E+00, 0, 259, 0, 0.000000E+00
156, 0.000000E+00, 0, 259, 0, 0.000000E+00
157, 0.000000E+00, 0, 259, 0, 0.000000E+00
158, 0.000000E+00, 0, 259, 0, 0.000000E+00
159, 0.000000E+00, 0, 259, 0, 0.000000E+00
160, 1.549020E-01, 83, 79, 0, 1.627451E-01
161, 1.627451E-01, 83, 83, 0, 1.627451E-01
162, 4.627451E-01, 83, 78, 0, 4.745098E-01
163, 1.549020E-01, 80, 79, 0, 1.568627E-01
164, 1.529412E-01, 83, 78, 0, 1.627451E-01
165, 1.529412E-01, 80, 78, 0, 1.568627E-01
166, 7.588235E-01, 83, 69, 0, 7.627451E-01
167, 8.980392E-01, 82, 69, 0, 9.137255E-01
168, 8.843137E-01, 84, 69, 0, 9.098039E-01
169, 1.660784E+00, 85, 69, 0, 1.688235E+00
170, 1.652941E+00, 81, 68, 0, 1.670588E+00
171, 3.174510E+00, 127, 66, 0, 3.215686E+00
172, 2.743137E+00, 81, 66, 0, 2.784314E+00
173, 3.554902E+00, 81, 68, 0, 3.601961E+00
174, 7.343137E+00, 127, 65, 0, 7.515686E+00
175, 6.609804E+00, 108, 64, 0, 6.692157E+00
176, 9.539216E+00, 127, 65, 0, 9.792157E+00
177, 1.154902E+01, 127, 65, 0, 1.184902E+01
178, 1.259020E+01, 127, 65, 0, 1.290588E+01
179, 1.563529E+01, 98, 63, 0, 1.572157E+01
180, 1.776471E+01, 127, 63, 0, 1.822157E+01
181, 2.138824E+01, 126, 58, 0, 2.195294E+01
182, 2.234706E+01, 126, 58, 0, 2.273137E+01
183, 2.587451E+01, 126, 60, 0, 2.650588E+01
184, 2.836667E+01, 126, 58, 0, 2.843137E+01
185, 3.320784E+01, 127, 58, 0, 3.312353E+01
186, 3.781961E+01, 126, 58, 0, 3.840980E+01
187, 4.016078E+01, 127, 58, 0, 3.985490E+01
188, 4.399804E+01, 126, 58, 0, 4.410000E+01
189, 4.719804E+01, 127, 58, 0, 4.954118E+01
190, 5.078039E+01, 127, 58, 0, 5.175098E+01
191, 5.358627E+01, 127, 58, 0, 5.521765E+01
192, 5.910784E+01, 127, 58, 0, 6.330980E+01
193, 6.003137E+01, 127, 58, 0, 6.744118E+01
194, 6.206667E+01, 127, 58, 0, 6.988235E+01
195, 6.500392E+01, 127, 58, 0, 7.564706E+01
196, 6.615294E+01, 127, 57, 0, 8.117451E+01
197, 6.757843E+01, 127, 58, 0, 8.460000E+01
198, 6.652745E+01, 127, 57, 0, 8.638627E+01
199, 6.653333E+01, 127, 56, 0, 8.738431E+01
200, 6.721569E+01, 127, 50, 0, 9.283529E+01
201, 6.644510E+01, 127, 50, 0, 9.453529E+01
202, 6.582549E+01, 127, 50, 0, 9.698039E+01
203, 6.475294E+01, 127, 50, 0, 9.795490E+01
204, 6.466471E+01, 127, 55, 0, 9.983333E+01
205, 6.389216E+01, 127, 50, 0, 1.003824E+02
206, 6.311765E+01, 127, 50, 0, 1.004314E+02
207, 6.259216E+01, 127, 48, 0, 1.034020E+02
208, 6.226275E+01, 127, 54, 0, 1.035176E+02
209, 6.154902E+01, 127, 48, 0, 1.058392E+02
210, 6.088627E+01, 127, 44, 0, 1.061216E+02
211, 6.038039E+01, 127, 44, 0, 1.056765E+02
212, 5.986078E+01, 127, 41, 0, 1.070314E+02
213, 5.952745E+01, 127, 41, 0, 1.080176E+02
214, 5.912353E+01, 127, 43, 0, 1.054176E+02
215, 5.849608E+01, 127, 39, 0, 1.088412E+02
216, 5.821569E+01, 127, 38, 0, 1.070627E+02
217, 5.783333E+01, 127, 36, 0, 1.081686E+02
218, 5.740980E+01, 127, 35, 0, 1.070941E+02
219, 5.686471E+01, 127, 36, 0, 1.069902E+02
220, 5.670784E+01, 127, 36, 0, 1.062314E+02
221, 5.603137E+01, 127, 36, 0, 1.061980E+02
222, 5.542549E+01, 127, 34, 0, 1.063255E+02
223, 5.526471E+01, 127, 34, 0, 1.065392E+02
224, 5.493725E+01, 127, 36, 0, 1.048275E+02
225, 5.442745E+01, 127, 34, 0, 1.043765E+02
226, 5.389804E+01, 127, 34, 0, 1.032000E+02
227, 5.343137E+01, 127, 34, 0, 1.032843E+02
228, 5.306078E+01, 127, 33, 0, 1.001765E+02
229, 5.220588E+01, 127, 34, 0, 1.003980E+02
230, 5.188627E+01, 127, 31, 0, 9.728824E+01
231, 5.125294E+01, 127, 32, 0, 9.605490E+01
232, 5.051961E+01, 127, 33, 0, 9.323333E+01
233, 4.950392E+01, 127, 32, 0, 9.193137E+01
234, 4.814118E+01, 127, 30, 0, 9.352353E+01
235, 4.750392E+01, 127, 30, 0, 8.959020E+01
236, 4.706667E+01, 127, 30, 0, 8.970784E+01
237, 4.678039E+01, 127, 30, 0, 8.672745E+01
238, 4.599804E+01, 127, 30, 0, 8.529020E+01
239, 4.573333E+01, 127, 30, 0, 8.597843E+01
240, 4.505294E+01, 127, 30, 0, 8.409804E+01
