freq, min_avg, max, min, illegal, max_avg
120, 0.000000E+00, 0, 94, 0, 0.000000E+00
121, 0.000000E+00, 0, 94, 0, 0.000000E+00
122, 0.000000E+00, 0, 94, 0, 0.000000E+00
123, 0.000000E+00, 0, 94, 0, 0.000000E+00
124, 0.000000E+00, 0, 94, 0, 0.000000E+00
125, 0.000000E+00, 0, 94, 0, 0.000000E+00
126, 0.000000E+00, 0, 94, 0, 0.000000E+00
127, 0.000000E+00, 0, 94, 0, 0.000000E+00
128, 0.000000E+00, 0, 94, 0, 0.000000E+00
129, 0.000000E+00, 0, 94, 0, 0.000000E+00
130, 0.000000E+00, 0, 94, 0, 0.000000E+00
131, 0.000000E+00, 0, 94, 0, 0.000000E+00
132, 8.023483E-02, 83, 94, 0, 8.121331E-02
133, 1.536204E-01, 84, 75, 0, 1.634051E-01
134, 3.346380E-01, 83, 54, 0, 4.060665E-01
135, 4.491194E-01, 83, 54, 0, 5.684932E-01
136, 5.136986E-01, 83, 54, 0, 6.497065E-01
137, 7.289628E-01, 84, 55, 0, 8.923679E-01
138, 1.033268E+00, 84, 54, 0, 1.299413E+00
139, 1.322896E+00, 84, 55, 0, 1.541096E+00
140, 1.249511E+00, 84, 55, 0, 1.458904E+00
141, 1.430528E+00, 84, 54, 0, 1.787671E+00
142, 1.380626E+00, 84, 55, 0, 1.623288E+00
143, 1.403131E+00, 84, 55, 0, 1.702544E+00
144, 1.670254E+00, 84, 54, 0, 2.031311E+00
145, 1.738748E+00, 87, 54, 0, 2.194716E+00
146, 1.900196E+00, 84, 54, 0, 2.351272E+00
147, 2.172211E+00, 87, 54, 0, 2.665362E+00
148, 3.029354E+00, 87, 54, 0, 3.630137E+00
149, 3.580235E+00, 85, 48, 0, 4.334638E+00
150, 3.923679E+00, 85, 48, 0, 4.801370E+00
151, 4.275930E+00, 87, 48, 0, 5.294521E+00
152, 5.041096E+00, 87, 48, 0, 6.280822E+00
153, 5.530333E+00, 86, 48, 0, 6.644814E+00
154, 6.907045E+00, 87, 31, 0, 8.208415E+00
155, 6.790607E+00, 86, 28, 0, 8.481409E+00
156, 7.055773E+00, 89, 22, 0, 8.771037E+00
157, 8.382583E+00, 89, 22, 0, 1.039041E+01
158, 1.066047E+01, 90, 19, 0, 1.304012E+01
159, 1.025245E+01, 89, 20, 0, 1.290900E+01
160, 1.186888E+01, 90, 14, 0, 1.483562E+01
161, 1.272994E+01, 90, 14, 0, 1.601468E+01
162, 1.501566E+01, 90, 14, 0, 1.886888E+01
163, 1.677202E+01, 90, 13, 0, 2.113503E+01
164, 1.831703E+01, 90, 13, 0, 2.350489E+01
165, 2.007045E+01, 90, 13, 0, 2.607730E+01
166, 2.117221E+01, 90, 13, 0, 2.893738E+01
167, 2.329354E+01, 90, 13, 0, 3.323386E+01
168, 2.446967E+01, 90, 13, 0, 3.618982E+01
169, 2.426614E+01, 90, 11, 0, 3.767319E+01
170, 2.630822E+01, 90, 13, 0, 4.250098E+01
171, 2.749119E+01, 90, 13, 0, 4.647945E+01
172, 2.764775E+01, 90, 11, 0, 4.947456E+01
173, 2.736301E+01, 93, 11, 0, 5.345401E+01
174, 2.677691E+01, 93, 10, 0, 5.708904E+01
175, 2.533855E+01, 93, 10, 0, 6.005773E+01
176, 2.423875E+01, 91, 10, 0, 6.054207E+01
177, 2.325930E+01, 91, 10, 0, 6.354012E+01
178, 2.181311E+01, 91, 10, 0, 6.531115E+01
179, 2.124070E+01, 93, 10, 0, 6.771233E+01
180, 2.006654E+01, 93, 10, 0, 6.947554E+01
181, 1.913796E+01, 93, 10, 0, 7.110763E+01
182, 1.819569E+01, 91, 10, 0, 7.226614E+01
183, 1.785323E+01, 93, 9, 0, 7.374070E+01
184, 1.721624E+01, 93, 9, 0, 7.470352E+01
185, 1.664873E+01, 93, 9, 0, 7.581996E+01
186, 1.607045E+01, 93, 9, 0, 7.640509E+01
187, 1.572701E+01, 93, 9, 0, 7.705284E+01
188, 1.517710E+01, 93, 9, 0, 7.796575E+01
189, 1.469667E+01, 93, 9, 0, 7.845303E+01
190, 1.448826E+01, 93, 9, 1, 7.889041E+01
191, 1.417123E+01, 93, 9, 0, 7.939824E+01
192, 1.372211E+01, 93, 9, 0, 7.986693E+01
193, 1.345793E+01, 93, 9, 1, 8.044423E+01
194, 1.317025E+01, 93, 7, 0, 8.062133E+01
195, 1.306164E+01, 93, 7, 0, 8.094227E+01
196, 1.269863E+01, 93, 7, 1, 8.117221E+01
197, 1.261350E+01, 93, 7, 1, 8.151370E+01
198, 1.235127E+01, 93, 7, 0, 8.186888E+01
199, 1.233953E+01, 93, 7, 0, 8.195108E+01
200, 1.210763E+01, 93, 7, 2, 8.231115E+01
201, 1.198630E+01, 93, 7, 1, 8.256458E+01
202, 1.192074E+01, 93, 7, 3, 8.272798E+01
203, 1.174853E+01, 93, 7, 2, 8.305969E+01
204, 1.151272E+01, 93, 7, 0, 8.349609E+01
205, 1.136791E+01, 93, 7, 2, 8.381703E+01
206, 1.117710E+01, 93, 7, 2, 8.409295E+01
207, 1.101859E+01, 93, 7, 3, 8.425440E+01
208, 1.100000E+01, 93, 7, 3, 8.460861E+01
209, 1.097162E+01, 93, 7, 2, 8.470744E+01
210, 1.076908E+01, 93, 7, 2, 8.504795E+01
211, 1.072994E+01, 93, 7, 4, 8.519374E+01
212, 1.058317E+01, 93, 7, 3, 8.531996E+01
213, 1.039922E+01, 93, 7, 5, 8.564286E+01
214, 1.016732E+01, 93, 7, 12, 8.579941E+01
215, 1.017808E+01, 93, 7, 8, 8.552544E+01
216, 1.001761E+01, 93, 7, 4, 8.593151E+01
217, 9.849315E+00, 93, 7, 7, 8.618493E+01
218, 9.870841E+00, 93, 7, 4, 8.621722E+01
219, 9.675147E+00, 93, 7, 6, 8.639139E+01
220, 9.510763E+00, 93, 6, 8, 8.636693E+01
221, 9.526419E+00, 93, 7, 9, 8.657143E+01
226, 9.051859E+00, 93, 6, 5, 8.735421E+01
231, 8.651663E+00, 93, 6, 11, 8.751370E+01
236, 8.415851E+00, 93, 6, 12, 8.800391E+01
241, 8.164384E+00, 93, 6, 9, 8.826321E+01
246, 8.054795E+00, 93, 5, 9, 8.843836E+01
251, 7.858121E+00, 93, 4, 10, 8.843640E+01
256, 7.658513E+00, 93, 4, 17, 8.859785E+01
261, 7.282779E+00, 93, 4, 18, 8.892661E+01
266, 6.934442E+00, 93, 4, 16, 8.876614E+01
271, 6.584149E+00, 93, 4, 33, 8.906849E+01
276, 6.319961E+00, 93, 4, 46, 8.910176E+01
281, 6.043053E+00, 93, 4, 39, 8.931703E+01
286, 5.783757E+00, 93, 4, 48, 8.927104E+01
291, 5.633072E+00, 93, 4, 55, 8.937182E+01
296, 5.416830E+00, 93, 4, 61, 8.935029E+01
301, 5.414873E+00, 93, 4, 66, 8.928767E+01
306, 5.294521E+00, 93, 4, 80, 8.921429E+01
311, 5.194716E+00, 93, 4, 93, 8.936888E+01
316, 5.201566E+00, 93, 4, 104, 8.934638E+01
322, 5.227984E+00, 93, 4, 138, 8.933953E+01
332, 5.107632E+00, 93, 4, 123, 8.920548E+01
342, 5.284736E+00, 93, 3, 159, 8.912524E+01
353, 5.273973E+00, 93, 3, 156, 8.893346E+01
363, 5.012720E+00, 93, 3, 152, 8.868102E+01
373, 4.494129E+00, 93, 2, 190, 8.868885E+01
384, 4.192759E+00, 93, 2, 204, 8.855479E+01
395, 3.987280E+00, 93, 1, 320, 8.872407E+01
405, 3.697652E+00, 93, 1, 509, 8.892270E+01
415, 3.613503E+00, 93, 1, 498, 8.900685E+01
425, 3.676125E+00, 93, 1, 529, 8.897456E+01
450, 2.380626E+00, 93, 1, 474, 8.933757E+01
475, 2.330724E+00, 93, 1, 542, 8.930920E+01
500, 2.251468E+00, 93, 1, 662, 8.947945E+01
525, 2.062622E+00, 93, 1, 854, 8.967808E+01
550, 2.208415E+00, 93, 1, 1114, 9.015753E+01
575, 2.323875E+00, 93, 1, 1046, 9.140313E+01
600, 0.000000E+00, 0, 94, 0, 0.000000E+00
121, 0.000000E+00, 0, 94, 0, 0.000000E+00
122, 0.000000E+00, 0, 94, 0, 0.000000E+00
123, 0.000000E+00, 0, 94, 0, 0.000000E+00
124, 0.000000E+00, 0, 94, 0, 0.000000E+00
125, 0.000000E+00, 0, 94, 0, 0.000000E+00
126, 0.000000E+00, 0, 94, 0, 0.000000E+00
127, 0.000000E+00, 0, 94, 0, 0.000000E+00
128, 0.000000E+00, 0, 94, 0, 0.000000E+00
129, 0.000000E+00, 0, 94, 0, 0.000000E+00
130, 8.023483E-02, 82, 82, 0, 8.023483E-02
131, 0.000000E+00, 0, 94, 0, 0.000000E+00
132, 6.164384E-02, 83, 63, 0, 8.121331E-02
133, 2.729941E-01, 83, 54, 0, 3.228963E-01
134, 1.330724E-01, 83, 63, 0, 1.624266E-01
135, 1.829746E-01, 84, 51, 0, 2.446184E-01
136, 5.469667E-01, 84, 54, 0, 6.487280E-01
137, 8.111546E-01, 84, 54, 0, 9.735812E-01
138, 1.131115E+00, 84, 54, 0, 1.298434E+00
139, 1.209393E+00, 84, 54, 0, 1.378669E+00
140, 8.649706E-01, 84, 48, 0, 9.735812E-01
141, 1.252446E+00, 84, 48, 0, 1.459883E+00
142, 1.935421E+00, 84, 55, 0, 2.191781E+00
143, 2.666341E+00, 84, 51, 0, 3.083170E+00
144, 2.866928E+00, 84, 51, 0, 3.324853E+00
145, 2.661448E+00, 87, 48, 0, 3.157534E+00
146, 3.469667E+00, 84, 51, 0, 4.029354E+00
147, 3.675147E+00, 85, 48, 0, 4.442270E+00
148, 3.959883E+00, 85, 48, 0, 4.827789E+00
149, 4.192759E+00, 86, 51, 0, 5.011742E+00
150, 4.569472E+00, 86, 51, 0, 5.394325E+00
151, 5.738748E+00, 87, 48, 0, 6.931507E+00
152, 5.284736E+00, 86, 51, 0, 6.319961E+00
153, 6.733855E+00, 87, 20, 0, 8.126223E+00
154, 6.419765E+00, 87, 28, 0, 7.603718E+00
155, 7.593933E+00, 87, 20, 0, 9.000978E+00
156, 8.469667E+00, 87, 20, 0, 1.004207E+01
157, 9.242661E+00, 90, 20, 0, 1.093640E+01
158, 9.758317E+00, 87, 14, 0, 1.164286E+01
159, 1.138356E+01, 90, 14, 0, 1.427495E+01
160, 1.218591E+01, 90, 14, 0, 1.510568E+01
161, 1.356654E+01, 90, 14, 0, 1.676419E+01
162, 1.559002E+01, 90, 14, 0, 1.953033E+01
163, 1.644129E+01, 90, 14, 0, 2.118200E+01
164, 1.783072E+01, 90, 13, 0, 2.373288E+01
165, 1.958121E+01, 90, 13, 0, 2.626125E+01
166, 2.286497E+01, 90, 13, 0, 3.076908E+01
167, 2.402055E+01, 90, 11, 0, 3.327299E+01
168, 2.478180E+01, 90, 11, 0, 3.609100E+01
169, 2.499413E+01, 90, 13, 0, 3.964873E+01
170, 2.636595E+01, 91, 11, 0, 4.221624E+01
171, 2.782779E+01, 91, 11, 0, 4.743738E+01
172, 2.546282E+01, 91, 11, 0, 5.022896E+01
173, 2.740998E+01, 91, 10, 0, 5.431703E+01
174, 2.647554E+01, 91, 10, 0, 5.687182E+01
175, 2.428669E+01, 91, 9, 0, 5.998826E+01
176, 2.421429E+01, 91, 10, 0, 6.279843E+01
177, 2.259785E+01, 91, 9, 0, 6.567417E+01
178, 2.201272E+01, 93, 9, 0, 6.743249E+01
179, 2.065166E+01, 93, 10, 0, 6.878767E+01
180, 2.006849E+01, 93, 9, 0, 7.062427E+01
181, 1.895499E+01, 93, 9, 0, 7.218200E+01
182, 1.830333E+01, 93, 9, 0, 7.330920E+01
183, 1.768591E+01, 93, 9, 0, 7.399315E+01
184, 1.702446E+01, 93, 9, 0, 7.487867E+01
185, 1.658708E+01, 93, 9, 0, 7.582094E+01
186, 1.599902E+01, 93, 9, 0, 7.658611E+01
187, 1.545695E+01, 93, 9, 0, 7.760959E+01
188, 1.504501E+01, 93, 9, 0, 7.797945E+01
189, 1.465068E+01, 93, 9, 0, 7.898141E+01
190, 1.433072E+01, 93, 9, 2, 7.948630E+01
191, 1.405969E+01, 93, 9, 1, 7.971331E+01
192, 1.376712E+01, 93, 8, 0, 7.994129E+01
193, 1.355479E+01, 93, 8, 0, 8.055969E+01
194, 1.325245E+01, 93, 7, 0, 8.059785E+01
195, 1.302740E+01, 93, 7, 0, 8.083072E+01
196, 1.279550E+01, 93, 7, 1, 8.112035E+01
197, 1.264579E+01, 93, 7, 0, 8.154892E+01
198, 1.239726E+01, 93, 7, 0, 8.212720E+01
199, 1.228376E+01, 93, 7, 1, 8.235616E+01
200, 1.218885E+01, 93, 7, 1, 8.238845E+01
201, 1.195988E+01, 93, 7, 1, 8.247847E+01
202, 1.176027E+01, 93, 7, 2, 8.290998E+01
203, 1.177006E+01, 93, 7, 1, 8.294814E+01
204, 1.156849E+01, 93, 7, 5, 8.339139E+01
205, 1.136008E+01, 93, 7, 1, 8.369863E+01
206, 1.121233E+01, 93, 7, 0, 8.391292E+01
207, 1.114384E+01, 93, 7, 2, 8.433170E+01
208, 1.103425E+01, 93, 7, 0, 8.451566E+01
209, 1.091977E+01, 93, 7, 2, 8.505088E+01
210, 1.070548E+01, 93, 7, 2, 8.505186E+01
211, 1.066145E+01, 93, 7, 7, 8.533366E+01
212, 1.033855E+01, 93, 7, 6, 8.536399E+01
213, 1.029746E+01, 93, 7, 5, 8.567123E+01
214, 1.024560E+01, 93, 7, 1, 8.551076E+01
215, 1.008023E+01, 93, 7, 11, 8.589922E+01
216, 9.905088E+00, 93, 7, 5, 8.600978E+01
217, 9.858121E+00, 93, 7, 7, 8.597260E+01
218, 9.761252E+00, 93, 7, 6, 8.615264E+01
219, 9.674168E+00, 93, 7, 4, 8.645793E+01
220, 9.545010E+00, 93, 7, 4, 8.651272E+01
221, 9.470646E+00, 93, 6, 2, 8.662329E+01
222, 9.289628E+00, 93, 7, 2, 8.676223E+01
227, 8.917808E+00, 93, 6, 9, 8.739139E+01
232, 8.571429E+00, 93, 6, 13, 8.778082E+01
237, 8.315068E+00, 93, 6, 10, 8.804795E+01
242, 8.262231E+00, 93, 5, 16, 8.834834E+01
247, 8.066536E+00, 93, 5, 12, 8.842759E+01
252, 7.774951E+00, 93, 5, 23, 8.846771E+01
257, 7.502935E+00, 93, 4, 25, 8.875049E+01
262, 7.241683E+00, 93, 4, 22, 8.884540E+01
267, 6.745597E+00, 93, 4, 22, 8.892270E+01
272, 6.498043E+00, 93, 4, 28, 8.916928E+01
277, 6.116438E+00, 93, 4, 37, 8.916047E+01
282, 5.900196E+00, 93, 4, 41, 8.933464E+01
287, 5.756360E+00, 93, 4, 48, 8.920646E+01
292, 5.561644E+00, 93, 4, 50, 8.931213E+01
297, 5.482387E+00, 93, 4, 50, 8.938454E+01
302, 5.397260E+00, 93, 4, 69, 8.927006E+01
307, 5.301370E+00, 93, 4, 75, 8.942074E+01
312, 5.207436E+00, 93, 4, 95, 8.936986E+01
317, 5.158513E+00, 93, 4, 110, 8.925147E+01
322, 5.186888E+00, 93, 4, 112, 8.935519E+01
332, 5.141879E+00, 93, 4, 125, 8.910078E+01
342, 5.180039E+00, 93, 3, 165, 8.905871E+01
353, 5.126223E+00, 93, 3, 185, 8.894031E+01
363, 5.200587E+00, 93, 3, 161, 8.880039E+01
373, 4.500978E+00, 93, 2, 183, 8.876810E+01
384, 4.193738E+00, 93, 2, 222, 8.858806E+01
395, 3.983366E+00, 93, 1, 326, 8.879941E+01
405, 3.632094E+00, 93, 1, 742, 8.888650E+01
415, 3.615460E+00, 93, 1, 1115, 8.897065E+01
425, 3.602740E+00, 93, 1, 1134, 8.919374E+01
450, 2.391389E+00, 93, 1, 1028, 8.913601E+01
475, 2.448141E+00, 93, 1, 610, 8.924364E+01
500, 2.397260E+00, 93, 1, 651, 8.948043E+01
525, 2.245597E+00, 93, 1, 879, 8.976223E+01
550, 2.159491E+00, 93, 1, 1134, 9.004207E+01
575, 2.229941E+00, 93, 1, 1003, 9.128865E+01
600, 0.000000E+00, 0, 94, 0, 0.000000E+00
121, 0.000000E+00, 0, 94, 0, 0.000000E+00
122, 0.000000E+00, 0, 94, 0, 0.000000E+00
123, 0.000000E+00, 0, 94, 0, 0.000000E+00
124, 0.000000E+00, 0, 94, 0, 0.000000E+00
125, 0.000000E+00, 0, 94, 0, 0.000000E+00
126, 0.000000E+00, 0, 94, 0, 0.000000E+00
127, 0.000000E+00, 0, 94, 0, 0.000000E+00
128, 0.000000E+00, 0, 94, 0, 0.000000E+00
129, 0.000000E+00, 0, 94, 0, 0.000000E+00
130, 0.000000E+00, 0, 94, 0, 0.000000E+00
131, 8.023483E-02, 83, 82, 0, 8.121331E-02
132, 8.023483E-02, 84, 82, 0, 8.219178E-02
133, 1.418787E-01, 84, 63, 0, 1.634051E-01
134, 2.544031E-01, 83, 82, 0, 3.238748E-01
135, 4.334638E-01, 84, 55, 0, 4.892368E-01
136, 6.643836E-01, 84, 55, 0, 8.121331E-01
137, 1.046967E+00, 84, 55, 0, 1.217221E+00
138, 1.192759E+00, 84, 55, 0, 1.377691E+00
139, 1.170254E+00, 84, 54, 0, 1.381605E+00
140, 1.542074E+00, 84, 55, 0, 1.863992E+00
141, 2.045010E+00, 84, 55, 0, 2.431507E+00
142, 1.749511E+00, 84, 54, 0, 2.032290E+00
143, 1.815068E+00, 84, 54, 0, 2.114481E+00
144, 2.378669E+00, 84, 55, 0, 2.924658E+00
145, 2.722114E+00, 84, 48, 0, 3.386497E+00
146, 2.416830E+00, 84, 48, 0, 2.884540E+00
147, 3.380626E+00, 84, 48, 0, 4.111546E+00
148, 3.869863E+00, 84, 48, 0, 4.756360E+00
149, 4.473581E+00, 84, 48, 0, 5.389432E+00
150, 4.517613E+00, 84, 48, 0, 5.591977E+00
151, 5.288650E+00, 84, 22, 0, 6.490215E+00
152, 5.508806E+00, 85, 48, 0, 6.655577E+00
