freq, avg, max, min
120, 0.000000E+00, 0, 0
121, 0.000000E+00, 0, 0
122, 0.000000E+00, 0, 0
123, 0.000000E+00, 0, 0
124, 0.000000E+00, 0, 0
125, 0.000000E+00, 0, 0
126, 0.000000E+00, 0, 0
127, 0.000000E+00, 0, 0
128, 0.000000E+00, 0, 0
129, 0.000000E+00, 0, 0
130, 0.000000E+00, 0, 0
131, 0.000000E+00, 0, 0
132, -1.762661E+13, 0, -18014398509481984
133, -1.762661E+13, 0, -18014398509481984
134, -6.800834E+13, 0, -18014398509481984
135, -9.650702E+13, 0, -18014398509481984
136, -1.020870E+14, 0, -18014398509481984
137, -1.327235E+14, 0, -18014398509481984
138, -1.908039E+14, 0, -18295873486192640
139, -2.177673E+14, 0, -18014398509481984
140, -2.177673E+14, 0, -18014398509481984
141, -2.181794E+14, 0, -18295873486192640
142, -2.175999E+14, 0, -18014398509481984
143, -2.435402E+14, 0, -18014398509481984
144, -2.861809E+14, 0, -18014398509481984
145, -2.469183E+14, 43988092972957696, -18295873486192640
146, -3.750764E+14, 0, -18014398509481984
147, -2.722623E+14, 63050394783186944, -18014398509481984
148, -5.168184E+14, 43988092972957696, -18014398509481984
149, -5.714117E+14, 18491174239076352, -42143249900503040
150, -6.647407E+14, 18491174239076352, -42143249900503040
151, -7.438145E+14, 41658296553177088, -72348277424521216
152, -9.835694E+14, 42796291087925248, -74036714967924736
153, -8.310034E+14, 74243423153946624, -72057594037927936
154, -8.721103E+14, 74243423153946624, -72057594037927936
155, -1.077604E+15, 18491174239076352, -72348277424521216
156, -7.494427E+14, 297121370771292160, -74036714967924736
157, -6.983804E+14, 297121370771292160, -72348277424521216
158, -1.161221E+15, 297229191630290944, -288230376151711744
159, -8.569886E+14, 297121370771292160, -166633186212708352
160, -1.184713E+15, 297121370771292160, -166633186212708352
161, -1.579867E+15, 297121370771292160, -166633186212708352
162, -1.482243E+15, 356725552515645440, -166633186212708352
163, -1.622380E+15, 301741175033823232, -288230376151711744
164, -1.627833E+15, 301741175033823232, -288230376151711744
165, -1.256790E+15, 411648769663172608, -288230376151972864
166, -2.329749E+15, 411648769663172608, -381352688832479232
167, -3.046140E+15, 411938628416045056, -292120448290783232
168, -4.147184E+15, 411938628416045056, -292120448290783232
169, -2.992769E+15, 411648769663172608, -389561367767678976
170, -3.663467E+15, 411963161269239808, -292101206837297152
171, -4.754895E+15, 409711361455556096, -320520833636237312
172, -6.177646E+15, 409711361455555072, -320520833636237312
173, -6.597756E+15, 409711361455556096, -859626296844521472
174, -5.273788E+15, 378127477630812160, -859626296844537856
175, -4.007554E+15, 389522678718005248, -577977528778211328
176, -7.198448E+15, 410283794695512064, -678966915707827712
177, -5.791466E+15, 410283794695512064, -678966915690862080
178, -6.968469E+15, 401988596329873408, -678966915688867392
179, -4.431898E+15, 664562493028487168, -577977526312026112
180, -4.843630E+15, 664584826860392448, -577977526312290816
181, -6.094004E+15, 577411759012564992, -743093972876097536
182, -5.195432E+15, 648659112837775360, -553872386412248704
183, -5.058977E+15, 842173128168638464, -579838453232681472
184, -5.970718E+15, 842173128187512832, -671078710035984384
185, -6.599640E+15, 842173403098974208, -666534599692253696
186, -1.018395E+16, 648659130247872512, -947365606901809152
187, -3.198243E+15, 842173679797405696, -967257755169963264
188, -1.844401E+15, 1151795783518814208, -845432336551570944
189, -1.199032E+16, 649010909813080064, -864691468604665856
190, -6.382824E+15, 1133892162265481216, -1156868045837230592
191, -5.379893E+15, 1297039758484110336, -1156881121244880896
192, -1.240843E+16, 700724072545914944, -864730697559325696
193, -1.365675E+16, 710349123002487808, -1136869871200739328
194, -1.650087E+15, 1152924536707181568, -1158135443235125632
195, -1.289720E+16, 651786860534102272, -1156299226615376384
196, -1.163123E+15, 1153983832664532480, -1158103002388560256
197, -9.226590E+15, 1170865717095151552, -1152090821631264768
198, -4.000442E+15, 1139305815080170496, -1720726893759223424
199, -9.313509E+15, 1153822709208536640, -1181913717845935680
200, -8.478446E+15, 1152701509224832896, -1175439075833488128
201, -4.334918E+15, 1457966709888318208, -1170381615668949056
202, -1.240027E+16, 1156668601230601024, -1179651488290629440
203, -8.138075E+15, 1154526485678306944, -1169412835212973888
204, -2.448442E+15, 1508952054969024704, -1289202834283092800
205, -1.399416E+15, 1296850315480364288, -1392490233015594176
206, -1.345758E+14, 1395883211382642048, -1288309576927007552
207, -1.602899E+15, 1297107480407178048, -1397086364174573568
208, -1.565938E+15, 1297115594558250816, -1195293407022610432
209, -1.529791E+16, 1298125448581643008, -1580136768169338016
210, -1.128590E+16, 1298830437732710336, -1482924760076149056
211, -1.370072E+16, 1451857251907308224, -1580026149398146720
212, -1.604608E+16, 1296948613492292736, -1579637907951667360
213, -1.014592E+16, 1224609574791095488, -1349629085911737600
214, -9.257270E+15, 1437347724577228672, -1448478875948836800
215, -7.795341E+15, 1439839134470044416, -1349594422663051520
216, -7.844682E+15, 1334082758870702144, -1290593714596645824
217, -1.559778E+16, 1441568758411005408, -1215010456861379584
218, -6.316913E+15, 1475948119465444736, -1278808372275432800
219, -6.130141E+15, 1317929359009661136, -1360561031393776432
220, -9.567913E+15, 1445892092813348672, -1290392532499328256
221, 4.582041E+15, 1443731769041939840, -1431936409905951632
226, -2.735649E+15, 1617904396942506704, -1464803547940893136
231, 8.386661E+15, 1662533109054706976, -1436232110503725968
236, 1.736784E+16, 1444583916506917888, -1455871125707204960
241, -4.394619E+15, 1441433803236497088, -1895902141252583760
246, 2.641538E+16, 1773053292634539616, -1819295266833801984
251, 2.414571E+16, 1493678471998361408, -1432255999556359536
256, -2.350042E+16, 1693926020272753072, -1571809716548434480
261, -4.501055E+16, 1682523512780421072, -1664434664849492640
266, -3.519956E+16, 1730461551915791056, -1602282906675801520
271, -1.644631E+16, 1945404472324158564, -1614134161724423544
276, -1.177847E+16, 1775362929031700324, -1476477519517972944
281, -1.809849E+16, 1898097184071877904, -1751109956873953616
286, -1.886623E+16, 1680280904201530872, -1936448531933591176
291, 6.073250E+16, 1625221410122999976, -1707611097540398000
296, 2.368942E+16, 1668763556035454584, -1522161293752523068
301, 3.293421E+16, 1840366208621336512, -1581518689186376112
306, 5.409306E+16, 1758204669249838000, -1435032533779698800
311, 6.278362E+16, 1786458346298944188, -1808266812287550924
316, 6.388693E+16, 1919296898638715160, -1732814703966669024
322, 5.989580E+16, 2074516047609854852, -1440203446639550704
332, 1.435772E+17, 1735647558912117148, -1480922365128105940
342, 8.653024E+16, 1701263639352930596, -1619475056279186660
353, 1.092181E+17, 1738740587128527804, -1445930577758046820
363, 8.990601E+16, 1535647613781662052, -1669689907493796696
373, 1.021076E+17, 1614387422853627368, -1777124337410053908
384, 8.586185E+16, 1476912769452519120, -1958683201236900912
395, 1.144737E+17, 1416909434725576555, -1928760287263656372
405, 1.193766E+17, 1576158996465482488, -1489032844078132750
415, 7.938519E+16, 1691676370750225664, -1486401726855120066
425, 9.435170E+16, 1871673097900626505, -1735890903415440899
450, 1.035579E+17, 1738165577055751650, -1791046452811385830
475, 1.422393E+17, 2975223015489334023, -1897499517509685571
500, 2.421053E+17, 3553096557637222926, -2061782318991601081
525, 2.504673E+17, 3976488202230312181, -1975429086257906129
550, 2.625477E+17, 4212903270594282584, -3070510097925423445
575, 6.482847E+17, 4386867473084846882, -4720025759685436537
600, 0.000000E+00, 0, 0
121, 0.000000E+00, 0, 0
122, 0.000000E+00, 0, 0
123, 0.000000E+00, 0, 0
124, 0.000000E+00, 0, 0
125, 0.000000E+00, 0, 0
126, 0.000000E+00, 0, 0
127, 0.000000E+00, 0, 0
128, 0.000000E+00, 0, 0
129, 0.000000E+00, 0, 0
130, -1.762661E+13, 0, -18014398509481984
131, 0.000000E+00, 0, 0
132, -9.914970E+12, 0, -10133099161583616
133, -5.328792E+13, 0, -18014398509481984
134, -1.074122E+13, 0, -10133099161583616
135, -1.278774E+13, 0, -10133099161583616
136, -1.056734E+14, 0, -18303570067587072
137, -1.601565E+14, 0, -18303570067587072
138, -2.130363E+14, 0, -18303570067587072
139, -2.218496E+14, 0, -18303570067587072
140, -1.648399E+14, 0, -18946784369836032
141, -2.517219E+14, 0, -18946784369836032
142, -3.887025E+14, 0, -18303570067587072
143, -5.189801E+14, 0, -18303570067587072
144, -5.611310E+14, 0, -18303570067587072
145, -3.846167E+14, 44297124459839488, -18946784369836032
