freq, avg, max
120, 0.000000, 0.000000
121, 0.000000, 0.000000
122, 0.000000, 0.000000
123, 0.000000, 0.000000
124, 0.000000, 0.000000
125, 0.000000, 0.000000
126, 0.000000, 0.000000
127, 0.000000, 0.000000
128, 0.000000, 0.000000
129, 0.054057, 0.108114
130, 0.054057, 0.108114
131, 0.036036, 0.108114
132, 0.009231, 0.023315
133, 0.071447, 0.367375
134, 0.101519, 0.367375
135, 0.099552, 0.367375
136, 0.085705, 0.367375
137, 0.101358, 0.680566
138, 0.134499, 0.680566
139, 0.193458, 1.743888
140, 0.108444, 0.680566
141, 0.128643, 0.680566
142, 0.188174, 1.743888
143, 0.095568, 0.631950
144, 0.199174, 1.743888
145, 0.180465, 4.282010
146, 0.092661, 0.691997
147, 0.206913, 4.282010
148, 0.213667, 1.987114
149, 0.183653, 1.987114
150, 0.192304, 1.987114
151, 0.215682, 1.987114
152, 0.403914, 11.655267
153, 0.375494, 11.655267
154, 0.371715, 11.655267
155, 0.313291, 11.655267
156, 0.325060, 11.655267
157, 0.345630, 11.655267
158, 0.324782, 11.655267
159, 0.375365, 12.057568
160, 0.244081, 11.655267
161, 0.323794, 12.057569
162, 0.298948, 12.057570
163, 0.232181, 11.655267
164, 0.247126, 12.057570
165, 0.214046, 12.056487
166, 0.210916, 12.056487
167, 0.207416, 12.056487
168, 0.160651, 11.655267
169, 0.210369, 12.056487
170, 0.226090, 13.972177
171, 0.200277, 13.972177
172, 0.197921, 13.972177
173, 0.213641, 16.770970
174, 0.195482, 12.056487
175, 0.215600, 17.049991
176, 0.206483, 18.116656
177, 0.230693, 14.370229
178, 0.253117, 16.355304
179, 0.366824, 49.857999
180, 0.378602, 49.858366
181, 0.389118, 49.858366
182, 0.368653, 52.401316
183, 0.420697, 52.401126
184, 0.348241, 17.450230
185, 0.452456, 52.401316
186, 0.491529, 80.298972
187, 0.500823, 52.401316
188, 0.538324, 88.781653
189, 0.481698, 52.445243
190, 0.524339, 30.569024
191, 0.545582, 44.967991
192, 0.609866, 88.353873
193, 0.616643, 88.522733
194, 0.732815, 64.486547
195, 0.749955, 62.916223
196, 1.161028, 358.554132
197, 1.253118, 335.795772
198, 0.927137, 88.405059
199, 1.023637, 88.779616
200, 1.062193, 88.779392
201, 1.526320, 242.641163
202, 1.202993, 97.591653
203, 2.045115, 315.318334
204, 2.490511, 326.195414
205, 3.235876, 771.706002
206, 2.876555, 681.662388
207, 3.336831, 777.964825
208, 3.666934, 777.942416
209, 4.419858, 853.947374
210, 4.813508, 855.528020
211, 4.673123, 863.977590
212, 5.721391, 861.696781
213, 5.186253, 861.698701
214, 5.024371, 861.858692
215, 6.021069, 1096.449083
216, 7.232691, 1286.128276
217, 6.489326, 1242.828865
218, 6.673297, 941.025818
219, 7.271918, 944.006108
220, 6.515706, 861.851922
221, 7.610991, 2434.013295
226, 8.566838, 1382.024506
231, 8.652896, 523.405937
236, 11.041005, 1500.472431
241, 9.586889, 923.499042
246, 10.479803, 1118.187889
251, 12.191619, 1403.862988
256, 13.687790, 3467.372823
261, 10.557771, 855.641570
266, 18.451072, 3930.487004
271, 12.350982, 1385.404280
276, 19.221013, 5361.274166
281, 18.687504, 3199.747722
286, 17.248364, 2146.632649
291, 17.557369, 2794.875881
296, 18.077034, 2303.141262
301, 18.373853, 2910.693960
306, 19.346918, 2177.032334
311, 15.938574, 984.231281
316, 15.917363, 2123.460025
322, 18.872086, 1927.732917
332, 19.404320, 3961.885498
342, 16.790171, 2500.432568
353, 16.789374, 3638.842746
363, 14.324550, 2483.862398
373, 18.204661, 5009.285293
384, 15.162277, 3733.654642
395, 16.632559, 2732.495078
405, 15.297066, 2443.677574
415, 13.677302, 1662.572242
425, 19.684684, 5671.368329
450, 16.962934, 2308.085367
475, 15.956875, 1330.428616
500, 22.232505, 5462.305362
525, 38.221214, 11047.501141
550, 41.411847, 16255.433789
