freq, avg, max
425, 0.000000E+00, 0.000000E+00
426, 0.000000E+00, 0.000000E+00
427, 0.000000E+00, 0.000000E+00
429, 0.000000E+00, 0.000000E+00
430, 0.000000E+00, 0.000000E+00
431, 0.000000E+00, 0.000000E+00
432, 0.000000E+00, 0.000000E+00
433, 0.000000E+00, 0.000000E+00
434, 0.000000E+00, 0.000000E+00
435, 0.000000E+00, 0.000000E+00
437, 0.000000E+00, 0.000000E+00
438, 1.592933E-07, 1.302137E-04
439, 1.304895E-06, 2.859483E-04
440, 1.396280E-05, 2.199254E-02
442, 8.333418E-06, 3.423881E-03
444, 7.242766E-06, 2.308829E-03
445, 2.362990E-05, 2.199254E-02
446, 2.362990E-05, 2.199254E-02
447, 2.362990E-05, 2.199254E-02
449, 2.362990E-05, 2.199254E-02
450, 5.640122E-04, 2.600137E-01
451, 1.660525E-02, 2.805186E+01
452, 1.674378E-02, 4.726175E+00
454, 1.054165E-01, 1.351002E+02
455, 6.646971E-02, 4.506271E+01
456, 1.103961E-01, 9.010344E+01
457, 1.103960E-01, 9.010342E+01
458, 1.103933E-01, 9.009792E+01
459, 1.103935E-01, 9.009243E+01
460, 1.104027E-01, 9.010342E+01
462, 1.104248E-01, 9.009243E+01
463, 1.103145E-01, 8.992198E+01
464, 1.105444E-01, 9.009792E+01
465, 1.105444E-01, 9.009792E+01
467, 1.105444E-01, 9.009792E+01
469, 1.105444E-01, 9.009792E+01
470, 1.105444E-01, 9.009792E+01
471, 1.105444E-01, 9.009792E+01
472, 1.111702E-01, 9.009792E+01
474, 1.377829E-01, 9.009792E+01
475, 8.381005E-01, 1.171075E+03
476, 3.604611E-01, 9.009792E+01
477, 4.796433E-01, 1.418146E+02
479, 6.310897E-01, 2.702278E+02
480, 5.859915E-01, 4.504236E+02
481, 5.859915E-01, 4.504236E+02
482, 5.859819E-01, 4.504017E+02
483, 5.859817E-01, 4.504017E+02
484, 5.859821E-01, 4.504017E+02
485, 5.859803E-01, 4.504017E+02
487, 5.859803E-01, 4.504017E+02
488, 5.859803E-01, 4.504017E+02
489, 5.859820E-01, 4.504017E+02
490, 5.859805E-01, 4.504017E+02
492, 5.859808E-01, 4.504017E+02
494, 5.859767E-01, 4.504017E+02
495, 5.860305E-01, 4.505336E+02
496, 5.860533E-01, 4.505336E+02
497, 5.860256E-01, 4.504896E+02
499, 5.860239E-01, 4.504896E+02
500, 5.860144E-01, 4.504676E+02
501, 5.860284E-01, 4.504896E+02
502, 5.860137E-01, 4.504676E+02
504, 5.860274E-01, 4.504896E+02
505, 5.860263E-01, 4.504896E+02
506, 5.860252E-01, 4.504896E+02
507, 5.860252E-01, 4.504896E+02
508, 5.860252E-01, 4.504896E+02
509, 5.860252E-01, 4.504896E+02
510, 5.860252E-01, 4.504896E+02
512, 5.860269E-01, 4.504896E+02
