freq, avg, max
196, 0.000000, 0
197, 0.000000, 0
198, 0.000000, 0
199, 0.000000, 0
200, 0.000000, 0
201, 0.000000, 0
202, 0.000000, 0
203, 0.000000, 0
204, 0.000000, 0
205, 0.000000, 0
206, 0.000000, 0
207, 0.000000, 0
208, 16384.000000, 16384
209, 4398046519296.000000, 8796093022208
210, 9223378633924546560.000000, 36893488147419103232
211, 412646685910711231485837312.000000, 2475880078570760549798248448
212, 5270581241365533696.000000, 36893488147419103232
213, 3354109398711548416.000000, 36893488147419103232
214, 145641116852069480263581696.000000, 2475880078570760549798248448
215, 6997053218044087302031933440.000000, 158456325028528675187087900672
216, 4438102059848442256283402240.000000, 158456325028528675187087900672
217, 3459809282456620060932833280.000000, 158456325028528675187087900672
218, 3258313142055145150907154432.000000, 158456325028528675187087900672
219, 1726250850474785198273724416.000000, 158456325028528675187087900672
220, 1225358849674299304694513664.000000, 158456325028528675187087900672
221, 1088973727499926721032880128.000000, 158456325028528675187087900672
222, 912485315763626513711235072.000000, 158456325028528675187087900672
223, 746860841437632291229663232.000000, 158456325028528675187087900672
224, 14086340637637841006266155008.000000, 1267650600302016377791541411840
225, 12690025117414333617870471168.000000, 1267650600302016377791541411840
226, 1720420069870575743927580622848.000000, 649037107307408720604970931453952
227, 13857558597042919606612656128.000000, 1267650600301980348994522447872
228, 1570563026748728845205877293056.000000, 649037107307408720604970931453952
229, 1395240851246516466926563098624.000000, 649035869679045623089694435704832
230, 1412597597595569678868792999936.000000, 649035869679045623089694435704832
231, 6685587865474979799483467956224.000000, 2596148448600783347773605299617792
232, 50311406956183935961524982513664.000000, 20767919783534941116880084478722048
233, 55232395731278327880655696822272.000000, 20767919783534941116880084478738432
234, 704289027378175061325278074634240.000000, 332306996470348889655120863707537408
235, 701761126137355409574156958695424.000000, 332306990290313016235412218141741056
236, 21558884892642131501251002017775616.000000, 5316911983217072190961311215621767168
237, 27405042882041519435919797266677760.000000, 5316911983139663334979851798668378112
238, 27493711263251215174996798126161920.000000, 5318210057344625635330801863120388096
239, 69961327311094342081263596367511552.000000, 5337681170582265280849108992356515840
240, 80367240040243913670669422376779776.000000, 5337681170581056355029494363181817856
241, 73225923374272579411047963613462528.000000, 5981525981033035428570355373279531008
242, 111565705490810264952173507660218368.000000, 5981525981109478782125712039878742016
243, 135335954950823852242515278654603264.000000, 5337681170582303126650418668385607680
244, 186974208851333967404781984207077376.000000, 5337681170630697938366868990149533696
245, 214706102416149554871488595464552448.000000, 5358450359283571972489136767718351104
246, 291040639532307078822841685886631936.000000, 5399990950431838216451711071475580928
247, 321425952716595364606060834823602176.000000, 10655242819713670863683469329611751296
248, 398263941233228345373563804610199552.000000, 21267972451171213383719523158301872200
249, 519864294938250520056439410306056192.000000, 21267647928239542685793359933421748296
250, 636682497314179430087904055361798144.000000, 21267647928626078477411570794851827736
251, 609667889847563980167935293667672064.000000, 23926060094634490338042269188635082752
252, 673686301288336686337529101026328576.000000, 23926060094629956246807136926870650880
253, 682945328937983768045735398187466752.000000, 23926060094631738331767095578096418816
254, 838128083967576610764777956491395072.000000, 42535622057326611429252356219531651656
255, 974977307857350311578795723450220544.000000, 42535944832855606250287622217405280256
256, 956801448593808585584490063245344768.000000, 42535621897149236661729865758577486408
257, 1487996878206962638183381101971505152.000000, 42907844491853862368163765141496455296
258, 1373233752311172426173883003114094592.000000, 42536431753790357076208704812435058688
259, 1559620122076741749383340152724652032.000000, 42824778576723580376729280596376608896
260, 1604107176757027611877248907052318720.000000, 53126498845835873173174606271696797696
261, 1760562258848180223884509658166067200.000000, 45186947237235677791281646015421551088
