freq, min_avg, max, min, illegal, max_avg
195, 0.000000E+00, 0, 255, 0, 0.000000E+00
196, 0.000000E+00, 0, 255, 0, 0.000000E+00
197, 0.000000E+00, 0, 255, 0, 0.000000E+00
198, 0.000000E+00, 0, 255, 0, 0.000000E+00
199, 0.000000E+00, 0, 255, 0, 0.000000E+00
200, 0.000000E+00, 0, 255, 0, 0.000000E+00
201, 0.000000E+00, 0, 255, 0, 0.000000E+00
202, 0.000000E+00, 0, 255, 0, 0.000000E+00
203, 0.000000E+00, 0, 255, 0, 0.000000E+00
204, 0.000000E+00, 0, 255, 0, 0.000000E+00
205, 5.686275E-02, 42, 255, 0, 8.235294E-02
206, 1.137255E-01, 42, 255, 0, 1.490196E-01
207, 5.686275E-02, 42, 255, 0, 8.235294E-02
208, 1.137255E-01, 42, 255, 0, 1.490196E-01
209, 3.137255E-01, 138, 255, 0, 3.529412E-01
210, 1.088235E+00, 190, 183, 0, 1.150980E+00
211, 1.333333E+00, 183, 35, 0, 1.409804E+00
212, 2.050980E+00, 190, 87, 0, 2.137255E+00
213, 1.088235E+00, 188, 183, 0, 1.147059E+00
214, 3.692157E+00, 190, 35, 0, 3.850980E+00
215, 4.503922E+00, 183, 35, 0, 4.627451E+00
216, 7.535294E+00, 190, 35, 0, 7.986275E+00
217, 7.531373E+00, 183, 35, 0, 7.911765E+00
218, 1.121765E+01, 190, 29, 0, 1.213529E+01
219, 1.480980E+01, 190, 27, 0, 1.618039E+01
220, 2.001569E+01, 193, 29, 0, 2.247647E+01
221, 2.659608E+01, 201, 27, 0, 3.045490E+01
222, 3.373725E+01, 201, 27, 0, 3.911765E+01
223, 4.228627E+01, 241, 27, 0, 5.055490E+01
224, 5.040784E+01, 242, 27, 0, 6.130980E+01
225, 5.678431E+01, 242, 25, 0, 7.411373E+01
226, 6.501176E+01, 230, 15, 0, 9.190588E+01
227, 6.871961E+01, 230, 15, 0, 1.043216E+02
228, 7.129608E+01, 230, 15, 0, 1.149529E+02
229, 7.292157E+01, 230, 15, 0, 1.263000E+02
230, 7.503333E+01, 242, 15, 0, 1.384255E+02
231, 7.145294E+01, 230, 13, 0, 1.473333E+02
232, 6.893333E+01, 242, 15, 0, 1.552863E+02
233, 6.439608E+01, 233, 13, 0, 1.574980E+02
234, 6.124510E+01, 242, 13, 0, 1.639216E+02
235, 5.650784E+01, 233, 13, 0, 1.661765E+02
236, 5.246667E+01, 242, 13, 0, 1.709216E+02
237, 4.936471E+01, 245, 9, 0, 1.743098E+02
238, 4.529804E+01, 242, 13, 0, 1.789824E+02
239, 4.309020E+01, 247, 13, 0, 1.809765E+02
240, 3.867843E+01, 247, 9, 0, 1.850216E+02
241, 3.765490E+01, 248, 9, 0, 1.884725E+02
242, 3.498431E+01, 247, 9, 0, 1.907627E+02
243, 3.310588E+01, 248, 9, 0, 1.951804E+02
244, 3.207451E+01, 248, 9, 0, 1.971353E+02
245, 2.981569E+01, 248, 7, 0, 2.003784E+02
246, 2.861176E+01, 248, 7, 0, 2.028078E+02
247, 2.720000E+01, 248, 7, 0, 2.064294E+02
248, 2.611765E+01, 248, 7, 0, 2.099176E+02
249, 2.486667E+01, 250, 7, 0, 2.124255E+02
