freq, avg, max, min
569, 0.000000E+00, 0, 0
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, 0.000000E+00, 0, 0
576, 0.000000E+00, 0, 0
577, 0.000000E+00, 0, 0
578, 0.000000E+00, 0, 0
580, -1.601564E+01, 0, -32768
581, 0.000000E+00, 0, 0
582, -1.601564E+01, 0, -32768
583, -1.601564E+01, 0, -32768
584, -1.601564E+01, 0, -32768
585, -1.601564E+01, 0, -32768
587, -6.005865E+00, 0, -8192
588, -6.005865E+00, 0, -8192
589, -1.701662E+01, 0, -32768
590, -2.202151E+01, 0, -32768
592, -2.202151E+01, 0, -32768
594, -2.202151E+01, 0, -32768
595, 1.201173E+01, 4096, -32768
596, 1.601564E+01, 4096, -32768
598, 8.107918E+01, 4096, -32768
600, 1.751711E+02, 4096, -32768
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, -1.601564E+01, 0, -32768
576, 0.000000E+00, 0, 0
577, 0.000000E+00, 0, 0
578, 0.000000E+00, 0, 0
580, -1.601564E+01, 0, -32768
581, -2.202151E+01, 0, -32768
582, 0.000000E+00, 0, 0
583, -4.003910E+00, 0, -8192
584, -2.802737E+01, 0, -32768
585, -2.802737E+01, 0, -32768
587, -2.802737E+01, 0, -32768
588, -3.603519E+01, 0, -32768
589, -2.302248E+01, 0, -32768
590, -4.003910E+00, 0, -8192
592, -6.005865E+00, 0, -8192
594, -7.006843E+00, 0, -8192
595, -3.002933E+01, 4096, -32768
596, 1.501466E+01, 4096, -32768
598, 9.909677E+01, 4096, -32768
600, 2.232180E+02, 4096, -32768
568, 0.000000E+00, 0, 0
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, -1.601564E+01, 0, -32768
576, -1.601564E+01, 0, -32768
577, -1.000978E+00, 0, -2048
578, -1.601564E+01, 0, -32768
580, -1.701662E+01, 0, -32768
581, 0.000000E+00, 0, 0
582, 0.000000E+00, 0, 0
583, -2.302248E+01, 0, -32768
584, -1.000978E+00, 0, -2048
585, -2.001955E+00, 0, -2048
587, -2.001955E+01, 0, -32768
588, -2.001955E+00, 0, -2048
589, -3.002933E+00, 0, -2048
590, -2.502444E+01, 0, -32768
592, -3.002933E+00, 0, -2048
594, -1.000978E+00, 4096, -2048
595, 2.802737E+01, 4096, -32768
596, 1.461427E+02, 4096, -2048
598, 1.141114E+02, 4096, -30720
600, 2.607546E+02, 4096, -8192
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, 0.000000E+00, 0, 0
576, 0.000000E+00, 0, 0
577, -1.000978E+00, 0, -2048
578, 0.000000E+00, 0, 0
580, 0.000000E+00, 0, 0
581, -1.801760E+01, 0, -32768
582, -1.801760E+01, 0, -32768
583, -3.002933E+00, 0, -2048
584, -1.701662E+01, 0, -32768
585, -5.004888E+00, 0, -2048
587, -6.005865E+00, 0, -2048
588, -7.006843E+00, 0, -2048
589, -2.102053E+01, 0, -32768
590, -8.007820E+00, 0, -2048
592, -9.008798E+00, 0, -2048
594, -2.802737E+01, 2048, -32768
595, -6.005865E+00, 4096, -32768
596, 5.805670E+01, 6144, -32768
598, 1.271241E+02, 4096, -32768
600, 2.152102E+02, 4096, -2048
567, 0.000000E+00, 0, 0
569, 0.000000E+00, 0, 0
570, 0.000000E+00, 0, 0
571, 0.000000E+00, 0, 0
573, 0.000000E+00, 0, 0
575, 0.000000E+00, 0, 0
576, 0.000000E+00, 0, 0
577, 0.000000E+00, 0, 0
578, 0.000000E+00, 0, 0
580, 0.000000E+00, 0, 0
581, -1.601564E+01, 0, -32768
582, -1.701662E+01, 0, -32768
583, -1.000978E+00, 0, -2048
584, -1.000978E+00, 0, -2048
585, -1.000978E+00, 0, -2048
587, -1.000978E+00, 0, -2048
588, -2.001955E+00, 0, -2048
589, -1.000978E+00, 0, -2048
590, -2.302248E+01, 0, -32768
592, -3.103030E+01, 0, -32768
594, -3.002933E+01, 0, -32768
